geo,year,EU_labor_market_workforce_education__geo_label,EU_labor_market_workforce_education__Country_code,EU_labor_market_workforce_education__education_level,EU_labor_market_workforce_education__education_level_pct,EU_labor_market_workforce_education__education_level_pct_diff,_row_order_,__conflict_file
SI0,2008,Slovenija,SI,high,22.6,,18207,EU_labor_market_workforce_education
SI0,2009,Slovenija,SI,low,16.7,-7.222222222222226,5662,EU_labor_market_workforce_education
SI0,2009,Slovenija,SI,medium,60.0,1.0101010101010124,11935,EU_labor_market_workforce_education
SI0,2009,Slovenija,SI,high,23.3,3.09734513274336,18208,EU_labor_market_workforce_education
SI0,2010,Slovenija,SI,low,16.7,0.0,5663,EU_labor_market_workforce_education
SI0,2010,Slovenija,SI,medium,59.6,-0.6666666666666643,11936,EU_labor_market_workforce_education
SI0,2010,Slovenija,SI,high,23.7,1.7167381974248863,18209,EU_labor_market_workforce_education
SI0,2011,Slovenija,SI,low,15.5,-7.185628742514965,5664,EU_labor_market_workforce_education
SI0,2011,Slovenija,SI,medium,59.4,-0.3355704697986625,11937,EU_labor_market_workforce_education
SI0,2011,Slovenija,SI,high,25.1,5.907172995780599,18210,EU_labor_market_workforce_education
SI0,2012,Slovenija,SI,low,15.0,-3.225806451612903,5665,EU_labor_market_workforce_education
SI0,2012,Slovenija,SI,medium,58.5,-1.5151515151515127,11938,EU_labor_market_workforce_education
SI0,2012,Slovenija,SI,high,26.4,5.179282868525885,18211,EU_labor_market_workforce_education
SI0,2013,Slovenija,SI,low,14.5,-3.333333333333333,5666,EU_labor_market_workforce_education
SI0,2013,Slovenija,SI,medium,57.6,-1.538461538461536,11939,EU_labor_market_workforce_education
SI0,2013,Slovenija,SI,high,27.9,5.681818181818183,18212,EU_labor_market_workforce_education
SI0,2014,Slovenija,SI,low,14.3,-1.3793103448275814,5667,EU_labor_market_workforce_education
SI0,2014,Slovenija,SI,medium,57.1,-0.8680555555555556,11940,EU_labor_market_workforce_education
SI0,2014,Slovenija,SI,high,28.6,2.508960573476713,18213,EU_labor_market_workforce_education
SI0,2015,Slovenija,SI,low,13.2,-7.692307692307702,5668,EU_labor_market_workforce_education
SI0,2015,Slovenija,SI,medium,56.6,-0.8756567425569177,11941,EU_labor_market_workforce_education
SI0,2015,Slovenija,SI,high,30.2,5.594405594405587,18214,EU_labor_market_workforce_education
SI0,2016,Slovenija,SI,low,12.7,-3.787878787878788,5669,EU_labor_market_workforce_education
SI0,2016,Slovenija,SI,medium,56.6,0.0,11942,EU_labor_market_workforce_education
SI0,2016,Slovenija,SI,high,30.7,1.6556291390728477,18215,EU_labor_market_workforce_education
SI0,2017,Slovenija,SI,low,12.1,-4.724409448818895,5670,EU_labor_market_workforce_education
SI0,2017,Slovenija,SI,medium,55.4,-2.1201413427561886,11943,EU_labor_market_workforce_education
SI0,2017,Slovenija,SI,high,32.5,5.863192182410426,18216,EU_labor_market_workforce_education
SI0,2018,Slovenija,SI,low,11.9,-1.6528925619834651,5671,EU_labor_market_workforce_education
SI0,2018,Slovenija,SI,medium,55.7,0.5415162454873723,11944,EU_labor_market_workforce_education
SI0,2018,Slovenija,SI,high,32.5,0.0,18217,EU_labor_market_workforce_education
SI0,2019,Slovenija,SI,low,11.2,-5.88235294117648,5672,EU_labor_market_workforce_education
SI0,2019,Slovenija,SI,medium,55.5,-0.3590664272890536,11945,EU_labor_market_workforce_education
SI0,2019,Slovenija,SI,high,33.3,2.461538461538453,18218,EU_labor_market_workforce_education
SI0,2020,Slovenija,SI,low,9.8,-12.499999999999988,5673,EU_labor_market_workforce_education
SI0,2020,Slovenija,SI,medium,54.4,-1.9819819819819848,11946,EU_labor_market_workforce_education
SI0,2020,Slovenija,SI,high,35.9,7.807807807807812,18219,EU_labor_market_workforce_education
SI0,2021,Slovenija,SI,low,8.7,-11.224489795918382,5674,EU_labor_market_workforce_education
SI0,2021,Slovenija,SI,medium,51.0,-6.249999999999997,11947,EU_labor_market_workforce_education
SI0,2021,Slovenija,SI,high,40.3,12.256267409470748,18220,EU_labor_market_workforce_education
SI0,2022,Slovenija,SI,low,9.0,3.4482758620689737,5675,EU_labor_market_workforce_education
SI0,2022,Slovenija,SI,medium,50.9,-0.1960784313725518,11948,EU_labor_market_workforce_education
SI0,2022,Slovenija,SI,high,40.1,-0.4962779156327437,18221,EU_labor_market_workforce_education
SI0,2023,Slovenija,SI,low,11.5,27.77777777777778,5676,EU_labor_market_workforce_education
SI0,2023,Slovenija,SI,medium,54.7,7.465618860510814,11949,EU_labor_market_workforce_education
SI0,2023,Slovenija,SI,high,33.8,-15.71072319201996,18222,EU_labor_market_workforce_education
SI0,2024,Slovenija,SI,low,11.0,-4.3478260869565215,5677,EU_labor_market_workforce_education
SI0,2024,Slovenija,SI,medium,54.4,-0.5484460694698432,11950,EU_labor_market_workforce_education
SI0,2024,Slovenija,SI,high,34.6,2.3668639053254568,18223,EU_labor_market_workforce_education
SI03,2008,Vzhodna Slovenija,SI,low,,,5678,EU_labor_market_workforce_education
SI03,2008,Vzhodna Slovenija,SI,medium,,,11951,EU_labor_market_workforce_education
SI03,2008,Vzhodna Slovenija,SI,high,,,18224,EU_labor_market_workforce_education
SI03,2009,Vzhodna Slovenija,SI,low,,,5679,EU_labor_market_workforce_education
SI03,2009,Vzhodna Slovenija,SI,medium,,,11952,EU_labor_market_workforce_education
SI03,2009,Vzhodna Slovenija,SI,high,,,18225,EU_labor_market_workforce_education
SI03,2010,Vzhodna Slovenija,SI,low,19.3,,5680,EU_labor_market_workforce_education
SI03,2010,Vzhodna Slovenija,SI,medium,61.2,,11953,EU_labor_market_workforce_education
SI03,2010,Vzhodna Slovenija,SI,high,19.5,,18226,EU_labor_market_workforce_education
SI03,2011,Vzhodna Slovenija,SI,low,17.6,-8.80829015544041,5681,EU_labor_market_workforce_education
SI03,2011,Vzhodna Slovenija,SI,medium,61.2,0.0,11954,EU_labor_market_workforce_education
SI03,2011,Vzhodna Slovenija,SI,high,21.2,8.717948717948715,18227,EU_labor_market_workforce_education
SI03,2012,Vzhodna Slovenija,SI,low,17.5,-0.5681818181818262,5682,EU_labor_market_workforce_education
SI03,2012,Vzhodna Slovenija,SI,medium,60.2,-1.6339869281045754,11955,EU_labor_market_workforce_education
SI03,2012,Vzhodna Slovenija,SI,high,22.3,5.188679245283026,18228,EU_labor_market_workforce_education
SI03,2013,Vzhodna Slovenija,SI,low,17.5,0.0,5683,EU_labor_market_workforce_education
SI03,2013,Vzhodna Slovenija,SI,medium,58.9,-2.159468438538213,11956,EU_labor_market_workforce_education
SI03,2013,Vzhodna Slovenija,SI,high,23.6,5.829596412556056,18229,EU_labor_market_workforce_education
SI03,2014,Vzhodna Slovenija,SI,low,16.3,-6.857142857142853,5684,EU_labor_market_workforce_education
SI03,2014,Vzhodna Slovenija,SI,medium,58.9,0.0,11957,EU_labor_market_workforce_education
SI03,2014,Vzhodna Slovenija,SI,high,24.8,5.0847457627118615,18230,EU_labor_market_workforce_education
SI03,2015,Vzhodna Slovenija,SI,low,15.0,-7.97546012269939,5685,EU_labor_market_workforce_education
SI03,2015,Vzhodna Slovenija,SI,medium,59.0,0.1697792869269973,11958,EU_labor_market_workforce_education
SI03,2015,Vzhodna Slovenija,SI,high,26.0,4.838709677419352,18231,EU_labor_market_workforce_education
SI03,2016,Vzhodna Slovenija,SI,low,13.9,-7.33333333333333,5686,EU_labor_market_workforce_education
SI03,2016,Vzhodna Slovenija,SI,medium,59.4,0.6779661016949128,11959,EU_labor_market_workforce_education
SI03,2016,Vzhodna Slovenija,SI,high,26.8,3.0769230769230798,18232,EU_labor_market_workforce_education
SI03,2017,Vzhodna Slovenija,SI,low,13.5,-2.877697841726621,5687,EU_labor_market_workforce_education
SI03,2017,Vzhodna Slovenija,SI,medium,58.2,-2.020202020202013,11960,EU_labor_market_workforce_education
SI03,2017,Vzhodna Slovenija,SI,high,28.2,5.22388059701492,18233,EU_labor_market_workforce_education
SI03,2018,Vzhodna Slovenija,SI,low,13.8,2.222222222222228,5688,EU_labor_market_workforce_education
SI03,2018,Vzhodna Slovenija,SI,medium,58.3,0.1718213058419146,11961,EU_labor_market_workforce_education
SI03,2018,Vzhodna Slovenija,SI,high,27.9,-1.0638297872340452,18234,EU_labor_market_workforce_education
SI03,2019,Vzhodna Slovenija,SI,low,12.5,-9.420289855072468,5689,EU_labor_market_workforce_education
SI03,2019,Vzhodna Slovenija,SI,medium,59.0,1.2006861063464886,11962,EU_labor_market_workforce_education
SI03,2019,Vzhodna Slovenija,SI,high,28.5,2.150537634408608,18235,EU_labor_market_workforce_education
SI03,2020,Vzhodna Slovenija,SI,low,10.8,-13.599999999999996,5690,EU_labor_market_workforce_education
SI03,2020,Vzhodna Slovenija,SI,medium,58.5,-0.847457627118644,11963,EU_labor_market_workforce_education
SI03,2020,Vzhodna Slovenija,SI,high,30.8,8.070175438596493,18236,EU_labor_market_workforce_education
SI03,2021,Vzhodna Slovenija,SI,low,10.2,-5.555555555555569,5691,EU_labor_market_workforce_education
SI03,2021,Vzhodna Slovenija,SI,medium,54.5,-6.837606837606838,11964,EU_labor_market_workforce_education
SI03,2021,Vzhodna Slovenija,SI,high,35.3,14.610389610389598,18237,EU_labor_market_workforce_education
SI03,2022,Vzhodna Slovenija,SI,low,10.4,1.960784313725501,5692,EU_labor_market_workforce_education
SI03,2022,Vzhodna Slovenija,SI,medium,53.9,-1.1009174311926633,11965,EU_labor_market_workforce_education
SI03,2022,Vzhodna Slovenija,SI,high,35.7,1.133144475920696,18238,EU_labor_market_workforce_education
SI03,2023,Vzhodna Slovenija,SI,low,12.7,22.115384615384603,5693,EU_labor_market_workforce_education
SI03,2023,Vzhodna Slovenija,SI,medium,57.3,6.307977736549162,11966,EU_labor_market_workforce_education
SI03,2023,Vzhodna Slovenija,SI,high,30.0,-15.966386554621856,18239,EU_labor_market_workforce_education
SI03,2024,Vzhodna Slovenija,SI,low,12.1,-4.724409448818895,5694,EU_labor_market_workforce_education
SI03,2024,Vzhodna Slovenija,SI,medium,57.0,-0.5235602094240789,11967,EU_labor_market_workforce_education
SI03,2024,Vzhodna Slovenija,SI,high,30.9,2.999999999999996,18240,EU_labor_market_workforce_education
SI04,2008,Zahodna Slovenija,SI,low,,,5695,EU_labor_market_workforce_education
SI04,2008,Zahodna Slovenija,SI,medium,,,11968,EU_labor_market_workforce_education
SI04,2008,Zahodna Slovenija,SI,high,,,18241,EU_labor_market_workforce_education
SI04,2009,Zahodna Slovenija,SI,low,,,5696,EU_labor_market_workforce_education
SI04,2009,Zahodna Slovenija,SI,medium,,,11969,EU_labor_market_workforce_education
SI04,2009,Zahodna Slovenija,SI,high,,,18242,EU_labor_market_workforce_education
SI04,2010,Zahodna Slovenija,SI,low,13.6,,5697,EU_labor_market_workforce_education
SI04,2010,Zahodna Slovenija,SI,medium,57.7,,11970,EU_labor_market_workforce_education
SI04,2010,Zahodna Slovenija,SI,high,28.7,,18243,EU_labor_market_workforce_education
SI04,2011,Zahodna Slovenija,SI,low,13.0,-4.411764705882351,5698,EU_labor_market_workforce_education
SI04,2011,Zahodna Slovenija,SI,medium,57.2,-0.8665511265164645,11971,EU_labor_market_workforce_education
SI04,2011,Zahodna Slovenija,SI,high,29.7,3.484320557491289,18244,EU_labor_market_workforce_education
SI04,2012,Zahodna Slovenija,SI,low,12.1,-6.923076923076926,5699,EU_labor_market_workforce_education
SI04,2012,Zahodna Slovenija,SI,medium,56.6,-1.0489510489510514,11972,EU_labor_market_workforce_education
SI04,2012,Zahodna Slovenija,SI,high,31.3,5.387205387205392,18245,EU_labor_market_workforce_education
SI04,2013,Zahodna Slovenija,SI,low,11.1,-8.264462809917356,5700,EU_labor_market_workforce_education
SI04,2013,Zahodna Slovenija,SI,medium,56.0,-1.0600706713780943,11973,EU_labor_market_workforce_education
SI04,2013,Zahodna Slovenija,SI,high,32.9,5.1118210862619735,18246,EU_labor_market_workforce_education
SI04,2014,Zahodna Slovenija,SI,low,11.9,7.207207207207214,5701,EU_labor_market_workforce_education
SI04,2014,Zahodna Slovenija,SI,medium,55.1,-1.6071428571428543,11974,EU_labor_market_workforce_education
SI04,2014,Zahodna Slovenija,SI,high,33.1,0.6079027355623187,18247,EU_labor_market_workforce_education
SI04,2015,Zahodna Slovenija,SI,low,11.1,-6.7226890756302575,5702,EU_labor_market_workforce_education
SI04,2015,Zahodna Slovenija,SI,medium,53.9,-2.177858439201457,11975,EU_labor_market_workforce_education
SI04,2015,Zahodna Slovenija,SI,high,35.0,5.7401812688821705,18248,EU_labor_market_workforce_education
SI04,2016,Zahodna Slovenija,SI,low,11.3,1.801801801801812,5703,EU_labor_market_workforce_education
SI04,2016,Zahodna Slovenija,SI,medium,53.4,-0.927643784786642,11976,EU_labor_market_workforce_education
SI04,2016,Zahodna Slovenija,SI,high,35.3,0.857142857142849,18249,EU_labor_market_workforce_education
SI04,2017,Zahodna Slovenija,SI,low,10.4,-7.964601769911507,5704,EU_labor_market_workforce_education
SI04,2017,Zahodna Slovenija,SI,medium,52.0,-2.621722846441945,11977,EU_labor_market_workforce_education
SI04,2017,Zahodna Slovenija,SI,high,37.5,6.232294617563748,18250,EU_labor_market_workforce_education
SI04,2018,Zahodna Slovenija,SI,low,9.6,-7.692307692307699,5705,EU_labor_market_workforce_education
SI04,2018,Zahodna Slovenija,SI,medium,52.7,1.3461538461538516,11978,EU_labor_market_workforce_education
SI04,2018,Zahodna Slovenija,SI,high,37.7,0.533333333333341,18251,EU_labor_market_workforce_education
SI04,2019,Zahodna Slovenija,SI,low,9.7,1.041666666666663,5706,EU_labor_market_workforce_education
SI04,2019,Zahodna Slovenija,SI,medium,51.6,-2.087286527514234,11979,EU_labor_market_workforce_education
SI04,2019,Zahodna Slovenija,SI,high,38.7,2.652519893899204,18252,EU_labor_market_workforce_education
SI04,2020,Zahodna Slovenija,SI,low,8.6,-11.340206185567007,5707,EU_labor_market_workforce_education
SI04,2020,Zahodna Slovenija,SI,medium,49.8,-3.488372093023264,11980,EU_labor_market_workforce_education
SI04,2020,Zahodna Slovenija,SI,high,41.6,7.493540051679583,18253,EU_labor_market_workforce_education
SI04,2021,Zahodna Slovenija,SI,low,7.0,-18.60465116279069,5708,EU_labor_market_workforce_education
SI04,2021,Zahodna Slovenija,SI,medium,47.0,-5.622489959839352,11981,EU_labor_market_workforce_education
SI04,2021,Zahodna Slovenija,SI,high,46.0,10.576923076923071,18254,EU_labor_market_workforce_education
SI04,2022,Zahodna Slovenija,SI,low,7.3,4.285714285714283,5709,EU_labor_market_workforce_education
SI04,2022,Zahodna Slovenija,SI,medium,47.6,1.276595744680854,11982,EU_labor_market_workforce_education
SI04,2022,Zahodna Slovenija,SI,high,45.1,-1.956521739130432,18255,EU_labor_market_workforce_education
SI04,2023,Zahodna Slovenija,SI,low,10.1,38.35616438356164,5710,EU_labor_market_workforce_education
SI04,2023,Zahodna Slovenija,SI,medium,51.7,8.613445378151264,11983,EU_labor_market_workforce_education
SI04,2023,Zahodna Slovenija,SI,high,38.2,-15.29933481152993,18256,EU_labor_market_workforce_education
SI04,2024,Zahodna Slovenija,SI,low,9.7,-3.960396039603964,5711,EU_labor_market_workforce_education
SI04,2024,Zahodna Slovenija,SI,medium,51.4,-0.5802707930367587,11984,EU_labor_market_workforce_education
SI04,2024,Zahodna Slovenija,SI,high,38.8,1.5706806282722363,18257,EU_labor_market_workforce_education
sk,2008,Slovakia,SK,low,10.1,,5712,EU_labor_market_workforce_education
sk,2008,Slovakia,SK,medium,75.2,,11985,EU_labor_market_workforce_education
sk,2008,Slovakia,SK,high,14.8,,18258,EU_labor_market_workforce_education
sk,2009,Slovakia,SK,low,9.1,-9.9009900990099,5713,EU_labor_market_workforce_education
sk,2009,Slovakia,SK,medium,75.2,0.0,11986,EU_labor_market_workforce_education
sk,2009,Slovakia,SK,high,15.8,6.756756756756756,18259,EU_labor_market_workforce_education
sk,2010,Slovakia,SK,low,9.0,-1.098901098901095,5714,EU_labor_market_workforce_education
sk,2010,Slovakia,SK,medium,73.6,-2.1276595744680966,11987,EU_labor_market_workforce_education
sk,2010,Slovakia,SK,high,17.3,9.493670886075948,18260,EU_labor_market_workforce_education
sk,2011,Slovakia,SK,low,8.7,-3.333333333333341,5715,EU_labor_market_workforce_education
sk,2011,Slovakia,SK,medium,72.6,-1.358695652173913,11988,EU_labor_market_workforce_education
sk,2011,Slovakia,SK,high,18.6,7.514450867052027,18261,EU_labor_market_workforce_education
sk,2012,Slovakia,SK,low,8.3,-4.597701149425271,5716,EU_labor_market_workforce_education
sk,2012,Slovakia,SK,medium,72.7,0.1377410468319676,11989,EU_labor_market_workforce_education
sk,2012,Slovakia,SK,high,19.0,2.1505376344085945,18262,EU_labor_market_workforce_education
sk,2013,Slovakia,SK,low,8.1,-2.40963855421688,5717,EU_labor_market_workforce_education
sk,2013,Slovakia,SK,medium,72.0,-0.9628610729023422,11990,EU_labor_market_workforce_education
sk,2013,Slovakia,SK,high,19.9,4.73684210526315,18263,EU_labor_market_workforce_education
sk,2014,Slovakia,SK,low,9.0,11.111111111111116,5718,EU_labor_market_workforce_education
sk,2014,Slovakia,SK,medium,70.6,-1.9444444444444524,11991,EU_labor_market_workforce_education
sk,2014,Slovakia,SK,high,20.4,2.512562814070352,18264,EU_labor_market_workforce_education
sk,2015,Slovakia,SK,low,8.6,-4.444444444444448,5719,EU_labor_market_workforce_education
sk,2015,Slovakia,SK,medium,70.2,-0.566572237960328,11992,EU_labor_market_workforce_education
sk,2015,Slovakia,SK,high,21.1,3.431372549019622,18265,EU_labor_market_workforce_education
sk,2016,Slovakia,SK,low,8.1,-5.813953488372093,5720,EU_labor_market_workforce_education
sk,2016,Slovakia,SK,medium,69.9,-0.4273504273504233,11993,EU_labor_market_workforce_education
sk,2016,Slovakia,SK,high,22.0,4.265402843601889,18266,EU_labor_market_workforce_education
sk,2017,Slovakia,SK,low,8.6,6.17283950617284,5721,EU_labor_market_workforce_education
sk,2017,Slovakia,SK,medium,68.3,-2.2889842632332025,11994,EU_labor_market_workforce_education
sk,2017,Slovakia,SK,high,23.1,5.000000000000006,18267,EU_labor_market_workforce_education
sk,2018,Slovakia,SK,low,8.3,-3.488372093023244,5722,EU_labor_market_workforce_education
sk,2018,Slovakia,SK,medium,67.1,-1.7569546120058608,11995,EU_labor_market_workforce_education
sk,2018,Slovakia,SK,high,24.6,6.493506493506493,18268,EU_labor_market_workforce_education
sk,2019,Slovakia,SK,low,8.6,3.614457831325288,5723,EU_labor_market_workforce_education
sk,2019,Slovakia,SK,medium,65.6,-2.235469448584203,11996,EU_labor_market_workforce_education
sk,2019,Slovakia,SK,high,25.8,4.878048780487801,18269,EU_labor_market_workforce_education
sk,2020,Slovakia,SK,low,7.3,-15.11627906976744,5724,EU_labor_market_workforce_education
sk,2020,Slovakia,SK,medium,65.9,0.4573170731707491,11997,EU_labor_market_workforce_education
sk,2020,Slovakia,SK,high,26.8,3.875968992248062,18270,EU_labor_market_workforce_education
sk,2021,Slovakia,SK,low,6.7,-8.219178082191776,5725,EU_labor_market_workforce_education
sk,2021,Slovakia,SK,medium,65.4,-0.7587253414264036,11998,EU_labor_market_workforce_education
sk,2021,Slovakia,SK,high,27.9,4.104477611940291,18271,EU_labor_market_workforce_education
sk,2022,Slovakia,SK,low,6.3,-5.970149253731349,5726,EU_labor_market_workforce_education
sk,2022,Slovakia,SK,medium,64.5,-1.3761467889908343,11999,EU_labor_market_workforce_education
sk,2022,Slovakia,SK,high,29.2,4.659498207885307,18272,EU_labor_market_workforce_education
sk,2023,Slovakia,SK,low,6.2,-1.5873015873015817,5727,EU_labor_market_workforce_education
sk,2023,Slovakia,SK,medium,65.0,0.7751937984496124,12000,EU_labor_market_workforce_education
sk,2023,Slovakia,SK,high,28.8,-1.3698630136986254,18273,EU_labor_market_workforce_education
sk,2024,Slovakia,SK,low,6.1,-1.6129032258064602,5728,EU_labor_market_workforce_education
sk,2024,Slovakia,SK,medium,64.9,-0.1538461538461451,12001,EU_labor_market_workforce_education
sk,2024,Slovakia,SK,high,29.0,0.694444444444442,18274,EU_labor_market_workforce_education
SK0,2008,Slovensko,SK,low,10.1,,5729,EU_labor_market_workforce_education
SK0,2008,Slovensko,SK,medium,75.2,,12002,EU_labor_market_workforce_education
SK0,2008,Slovensko,SK,high,14.8,,18275,EU_labor_market_workforce_education
SK0,2009,Slovensko,SK,low,9.1,-9.9009900990099,5730,EU_labor_market_workforce_education
SK0,2009,Slovensko,SK,medium,75.2,0.0,12003,EU_labor_market_workforce_education
SK0,2009,Slovensko,SK,high,15.8,6.756756756756756,18276,EU_labor_market_workforce_education
SK0,2010,Slovensko,SK,low,9.0,-1.098901098901095,5731,EU_labor_market_workforce_education
SK0,2010,Slovensko,SK,medium,73.6,-2.1276595744680966,12004,EU_labor_market_workforce_education
SK0,2010,Slovensko,SK,high,17.3,9.493670886075948,18277,EU_labor_market_workforce_education
SK0,2011,Slovensko,SK,low,8.7,-3.333333333333341,5732,EU_labor_market_workforce_education
SK0,2011,Slovensko,SK,medium,72.6,-1.358695652173913,12005,EU_labor_market_workforce_education
SK0,2011,Slovensko,SK,high,18.6,7.514450867052027,18278,EU_labor_market_workforce_education
SK0,2012,Slovensko,SK,low,8.3,-4.597701149425271,5733,EU_labor_market_workforce_education
SK0,2012,Slovensko,SK,medium,72.7,0.1377410468319676,12006,EU_labor_market_workforce_education
SK0,2012,Slovensko,SK,high,19.0,2.1505376344085945,18279,EU_labor_market_workforce_education
SK0,2013,Slovensko,SK,low,8.1,-2.40963855421688,5734,EU_labor_market_workforce_education
SK0,2013,Slovensko,SK,medium,72.0,-0.9628610729023422,12007,EU_labor_market_workforce_education
SK0,2013,Slovensko,SK,high,19.9,4.73684210526315,18280,EU_labor_market_workforce_education
SK0,2014,Slovensko,SK,low,9.0,11.111111111111116,5735,EU_labor_market_workforce_education
SK0,2014,Slovensko,SK,medium,70.6,-1.9444444444444524,12008,EU_labor_market_workforce_education
SK0,2014,Slovensko,SK,high,20.4,2.512562814070352,18281,EU_labor_market_workforce_education
SK0,2015,Slovensko,SK,low,8.6,-4.444444444444448,5736,EU_labor_market_workforce_education
SK0,2015,Slovensko,SK,medium,70.2,-0.566572237960328,12009,EU_labor_market_workforce_education
SK0,2015,Slovensko,SK,high,21.1,3.431372549019622,18282,EU_labor_market_workforce_education
SK0,2016,Slovensko,SK,low,8.1,-5.813953488372093,5737,EU_labor_market_workforce_education
SK0,2016,Slovensko,SK,medium,69.9,-0.4273504273504233,12010,EU_labor_market_workforce_education
SK0,2016,Slovensko,SK,high,22.0,4.265402843601889,18283,EU_labor_market_workforce_education
SK0,2017,Slovensko,SK,low,8.6,6.17283950617284,5738,EU_labor_market_workforce_education
SK0,2017,Slovensko,SK,medium,68.3,-2.2889842632332025,12011,EU_labor_market_workforce_education
SK0,2017,Slovensko,SK,high,23.1,5.000000000000006,18284,EU_labor_market_workforce_education
SK0,2018,Slovensko,SK,low,8.3,-3.488372093023244,5739,EU_labor_market_workforce_education
SK0,2018,Slovensko,SK,medium,67.1,-1.7569546120058608,12012,EU_labor_market_workforce_education
SK0,2018,Slovensko,SK,high,24.6,6.493506493506493,18285,EU_labor_market_workforce_education
SK0,2019,Slovensko,SK,low,8.6,3.614457831325288,5740,EU_labor_market_workforce_education
SK0,2019,Slovensko,SK,medium,65.6,-2.235469448584203,12013,EU_labor_market_workforce_education
SK0,2019,Slovensko,SK,high,25.8,4.878048780487801,18286,EU_labor_market_workforce_education
SK0,2020,Slovensko,SK,low,7.3,-15.11627906976744,5741,EU_labor_market_workforce_education
SK0,2020,Slovensko,SK,medium,65.9,0.4573170731707491,12014,EU_labor_market_workforce_education
SK0,2020,Slovensko,SK,high,26.8,3.875968992248062,18287,EU_labor_market_workforce_education
SK0,2021,Slovensko,SK,low,6.7,-8.219178082191776,5742,EU_labor_market_workforce_education
SK0,2021,Slovensko,SK,medium,65.4,-0.7587253414264036,12015,EU_labor_market_workforce_education
SK0,2021,Slovensko,SK,high,27.9,4.104477611940291,18288,EU_labor_market_workforce_education
SK0,2022,Slovensko,SK,low,6.3,-5.970149253731349,5743,EU_labor_market_workforce_education
SK0,2022,Slovensko,SK,medium,64.5,-1.3761467889908343,12016,EU_labor_market_workforce_education
SK0,2022,Slovensko,SK,high,29.2,4.659498207885307,18289,EU_labor_market_workforce_education
SK0,2023,Slovensko,SK,low,6.2,-1.5873015873015817,5744,EU_labor_market_workforce_education
SK0,2023,Slovensko,SK,medium,65.0,0.7751937984496124,12017,EU_labor_market_workforce_education
SK0,2023,Slovensko,SK,high,28.8,-1.3698630136986254,18290,EU_labor_market_workforce_education
SK0,2024,Slovensko,SK,low,6.1,-1.6129032258064602,5745,EU_labor_market_workforce_education
SK0,2024,Slovensko,SK,medium,64.9,-0.1538461538461451,12018,EU_labor_market_workforce_education
SK0,2024,Slovensko,SK,high,29.0,0.694444444444442,18291,EU_labor_market_workforce_education
SK01,2008,Bratislavský kraj,SK,low,7.1,,5746,EU_labor_market_workforce_education
SK01,2008,Bratislavský kraj,SK,medium,63.7,,12019,EU_labor_market_workforce_education
SK01,2008,Bratislavský kraj,SK,high,29.2,,18292,EU_labor_market_workforce_education
SK01,2009,Bratislavský kraj,SK,low,5.8,-18.309859154929576,5747,EU_labor_market_workforce_education
SK01,2009,Bratislavský kraj,SK,medium,62.3,-2.197802197802207,12020,EU_labor_market_workforce_education
SK01,2009,Bratislavský kraj,SK,high,31.9,9.246575342465752,18293,EU_labor_market_workforce_education
SK01,2010,Bratislavský kraj,SK,low,5.8,0.0,5748,EU_labor_market_workforce_education
SK01,2010,Bratislavský kraj,SK,medium,60.6,-2.7287319422150813,12021,EU_labor_market_workforce_education
SK01,2010,Bratislavský kraj,SK,high,33.6,5.329153605015683,18294,EU_labor_market_workforce_education
SK01,2011,Bratislavský kraj,SK,low,5.4,-6.896551724137923,5749,EU_labor_market_workforce_education
SK01,2011,Bratislavský kraj,SK,medium,56.6,-6.6006600660066,12022,EU_labor_market_workforce_education
SK01,2011,Bratislavský kraj,SK,high,37.9,12.79761904761904,18295,EU_labor_market_workforce_education
SK01,2012,Bratislavský kraj,SK,low,4.1,-24.074074074074087,5750,EU_labor_market_workforce_education
SK01,2012,Bratislavský kraj,SK,medium,58.5,3.3568904593639552,12023,EU_labor_market_workforce_education
SK01,2012,Bratislavský kraj,SK,high,37.4,-1.3192612137203166,18296,EU_labor_market_workforce_education
SK01,2013,Bratislavský kraj,SK,low,4.9,19.51219512195124,5751,EU_labor_market_workforce_education
SK01,2013,Bratislavský kraj,SK,medium,57.7,-1.3675213675213629,12024,EU_labor_market_workforce_education
SK01,2013,Bratislavský kraj,SK,high,37.5,0.2673796791443888,18297,EU_labor_market_workforce_education
SK01,2014,Bratislavský kraj,SK,low,4.6,-6.122448979591851,5752,EU_labor_market_workforce_education
SK01,2014,Bratislavský kraj,SK,medium,56.4,-2.253032928942815,12025,EU_labor_market_workforce_education
SK01,2014,Bratislavský kraj,SK,high,39.0,4.0,18298,EU_labor_market_workforce_education
SK01,2015,Bratislavský kraj,SK,low,4.9,6.521739130434799,5753,EU_labor_market_workforce_education
SK01,2015,Bratislavský kraj,SK,medium,57.6,2.1276595744680904,12026,EU_labor_market_workforce_education
SK01,2015,Bratislavský kraj,SK,high,37.5,-3.8461538461538463,18299,EU_labor_market_workforce_education
SK01,2016,Bratislavský kraj,SK,low,4.3,-12.244897959183684,5754,EU_labor_market_workforce_education
SK01,2016,Bratislavský kraj,SK,medium,56.7,-1.5624999999999976,12027,EU_labor_market_workforce_education
SK01,2016,Bratislavský kraj,SK,high,39.0,4.0,18300,EU_labor_market_workforce_education
SK01,2017,Bratislavský kraj,SK,low,3.8,-11.627906976744184,5755,EU_labor_market_workforce_education
