NUTS code,NUTS name,Year,Period,age,isco08_1d,value
BE,Belgium,2015,A,30 - 64 years,ISCO_4-5_low skilled non-manual,856.345
BE,Belgium,2015,A,15 - 64 years,ISCO 6-8_skilled manual,856.595
BE,Belgium,2015,A,15 - 64 years,ISCO_9_elementary occupations,476.059
BE,Belgium,2015,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,2049.539
BE,Belgium,2015,A,15 - 64 years,ISCO_0_armed forces occupations,23.858
BE,Belgium,2015,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1090.341
BE,Belgium,2014,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,2075.669
BE,Belgium,2014,A,15 - 64 years,ISCO_9_elementary occupations,457.892
BE,Belgium,2014,A,15 - 64 years,ISCO 6-8_skilled manual,832.118
BE,Belgium,2014,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1102.672
BE,Belgium,2014,A,15 - 64 years,ISCO_0_armed forces occupations,25.858
BE,Belgium,2014,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BE,Belgium,2014,A,15 - 29 years,ISCO_9_elementary occupations,75.432
BE,Belgium,2014,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,343.628
BE,Belgium,2014,A,15 - 29 years,ISCO_4-5_low skilled non-manual,248.358
BE,Belgium,2014,A,15 - 29 years,ISCO 6-8_skilled manual,167.325
BE,Belgium,2014,A,30 - 64 years,ISCO_0_armed forces occupations,23.515
BE,Belgium,2014,A,30 - 64 years,ISCO 6-8_skilled manual,664.793
BE,Belgium,2014,A,30 - 64 years,ISCO_9_elementary occupations,378.659
BE,Belgium,2014,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1732.04
BE,Belgium,2014,A,30 - 64 years,ISCO_4-5_low skilled non-manual,854.314
BE,Belgium,2013,A,15 - 29 years,ISCO_4-5_low skilled non-manual,247.068
BE,Belgium,2013,A,15 - 29 years,ISCO_9_elementary occupations,85.052
BE,Belgium,2013,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,326.775
BE,Belgium,2013,A,15 - 29 years,ISCO 6-8_skilled manual,175.557
BE,Belgium,2013,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BE,Belgium,2013,A,15 - 64 years,ISCO 6-8_skilled manual,865.08
BE,Belgium,2013,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1989.97
BE,Belgium,2013,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1146.372
BE,Belgium,2013,A,15 - 64 years,ISCO_9_elementary occupations,457.849
BE,Belgium,2013,A,15 - 64 years,ISCO_0_armed forces occupations,22.482
BE,Belgium,2013,A,30 - 64 years,ISCO_9_elementary occupations,372.797
BE,Belgium,2013,A,30 - 64 years,ISCO 6-8_skilled manual,689.52
BE,Belgium,2013,A,30 - 64 years,ISCO_4-5_low skilled non-manual,899.302
BE,Belgium,2013,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1663.195
BE,Belgium,2013,A,30 - 64 years,ISCO_0_armed forces occupations,16.431
BE,Belgium,2012,A,15 - 29 years,ISCO 6-8_skilled manual,182.395
BE,Belgium,2012,A,15 - 29 years,ISCO_4-5_low skilled non-manual,253.113
BE,Belgium,2012,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BE,Belgium,2012,A,15 - 29 years,ISCO_9_elementary occupations,83.58
BE,Belgium,2012,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,334.555
BE,Belgium,2012,A,30 - 64 years,ISCO 6-8_skilled manual,642.43
BE,Belgium,2012,A,30 - 64 years,ISCO_0_armed forces occupations,15.707
BE,Belgium,2012,A,30 - 64 years,ISCO_4-5_low skilled non-manual,925.46
BE,Belgium,2012,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1659.506
BE,Belgium,2012,A,30 - 64 years,ISCO_9_elementary occupations,365.052
BE,Belgium,2012,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1178.572
BE,Belgium,2012,A,15 - 64 years,ISCO_9_elementary occupations,452.008
BE,Belgium,2012,A,15 - 64 years,ISCO 6-8_skilled manual,824.824
BE,Belgium,2012,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1994.057
BE,Belgium,2012,A,15 - 64 years,ISCO_0_armed forces occupations,23.634
BE,Belgium,2011,A,30 - 64 years,ISCO_9_elementary occupations,372.994
BE,Belgium,2011,A,30 - 64 years,ISCO_0_armed forces occupations,15.281
BE,Belgium,2011,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1617.971
BE,Belgium,2011,A,30 - 64 years,ISCO_4-5_low skilled non-manual,932.584
BE,Belgium,2011,A,30 - 64 years,ISCO 6-8_skilled manual,648.015
BE,Belgium,2011,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1942.045
BE,Belgium,2011,A,15 - 64 years,ISCO_0_armed forces occupations,26.312
BE,Belgium,2011,A,15 - 64 years,ISCO 6-8_skilled manual,835.642
BE,Belgium,2011,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1211.875
BE,Belgium,2011,A,15 - 64 years,ISCO_9_elementary occupations,451.816
BE,Belgium,2011,A,15 - 29 years,ISCO_9_elementary occupations,78.825
BE,Belgium,2011,A,15 - 29 years,ISCO_4-5_low skilled non-manual,279.292
BE,Belgium,2011,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,324.072
BE,Belgium,2011,A,15 - 29 years,ISCO 6-8_skilled manual,185.873
BE,Belgium,2011,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BE,Belgium,2010,A,15 - 64 years,Not stated,836.224
BE,Belgium,2010,A,30 - 64 years,Not stated,735.695
BE,Belgium,2010,A,15 - 29 years,Not stated,226.203
BE,Belgium,2009,A,30 - 64 years,Not stated,736.309
BE,Belgium,2009,A,15 - 64 years,Not stated,1115.043
BE,Belgium,2009,A,15 - 29 years,Not stated,185.476
BE,Belgium,2008,A,15 - 64 years,Not stated,687.693
BE,Belgium,2008,A,30 - 64 years,Not stated,713.326
BE,Belgium,2008,A,15 - 29 years,Not stated,166.224
BE,Belgium,2024,A,15-29 years,Armed forces,0.0
BE,Belgium,2024,A,15-29 years,ISCO_4-5,276.45
BE,Belgium,2024,A,15-29 years,ISCO_1-3,392.23
BE,Belgium,2024,A,15-29 years,ISCO_6-8,149.658
BE,Belgium,2024,A,15-29 years,ISCO_9,93.786
BE,Belgium,2024,A,15-64 years,ISCO_4-5,1215.714
BE,Belgium,2024,A,15-64 years,ISCO_9,449.641
BE,Belgium,2024,A,15-64 years,Armed forces,8.758
BE,Belgium,2024,A,15-64 years,ISCO_1-3,2510.201
BE,Belgium,2024,A,15-64 years,ISCO_6-8,786.402
BE,Belgium,2024,A,30-64 years,ISCO_6-8,636.745
BE,Belgium,2024,A,30-64 years,ISCO_4-5,939.264
BE,Belgium,2024,A,30-64 years,ISCO_9,355.86
BE,Belgium,2024,A,30-64 years,ISCO_1-3,2117.972
BE,Belgium,2024,A,30-64 years,Armed forces,4.637
BG,Bulgaria,2023,A,30 - 64 years,ISCO_9_elementary occupations,276.978
BG,Bulgaria,2023,A,30 - 64 years,ISCO_4-5_low skilled non-manual,619.17
BG,Bulgaria,2023,A,30 - 64 years,ISCO 6-8_skilled manual,740.246
BG,Bulgaria,2023,A,30 - 64 years,ISCO_0_armed forces occupations,13.263
BG,Bulgaria,2023,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,850.068
BG,Bulgaria,2023,A,15 - 29 years,ISCO_9_elementary occupations,46.381
BG,Bulgaria,2023,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,98.213
BG,Bulgaria,2023,A,15 - 29 years,ISCO_4-5_low skilled non-manual,100.347
BG,Bulgaria,2023,A,15 - 29 years,ISCO 6-8_skilled manual,68.185
BG,Bulgaria,2023,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2023,A,15 - 64 years,ISCO_9_elementary occupations,323.358
BG,Bulgaria,2023,A,15 - 64 years,ISCO_4-5_low skilled non-manual,719.519
BG,Bulgaria,2023,A,15 - 64 years,ISCO 6-8_skilled manual,808.43
BG,Bulgaria,2023,A,15 - 64 years,ISCO_0_armed forces occupations,18.165
BG,Bulgaria,2023,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,948.28
BG,Bulgaria,2022,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2022,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,92.916
BG,Bulgaria,2022,A,15 - 29 years,ISCO_9_elementary occupations,48.041
BG,Bulgaria,2022,A,15 - 29 years,ISCO_4-5_low skilled non-manual,99.036
BG,Bulgaria,2022,A,15 - 29 years,ISCO 6-8_skilled manual,78.069
BG,Bulgaria,2022,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,837.663
BG,Bulgaria,2022,A,30 - 64 years,ISCO 6-8_skilled manual,748.672
BG,Bulgaria,2022,A,30 - 64 years,ISCO_0_armed forces occupations,16.283
BG,Bulgaria,2022,A,30 - 64 years,ISCO_9_elementary occupations,290.168
BG,Bulgaria,2022,A,30 - 64 years,ISCO_4-5_low skilled non-manual,624.748
BG,Bulgaria,2022,A,15 - 64 years,ISCO_9_elementary occupations,338.207
BG,Bulgaria,2022,A,15 - 64 years,ISCO_4-5_low skilled non-manual,723.786
BG,Bulgaria,2022,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,930.578
BG,Bulgaria,2022,A,15 - 64 years,ISCO 6-8_skilled manual,826.742
BG,Bulgaria,2022,A,15 - 64 years,ISCO_0_armed forces occupations,17.864
BG,Bulgaria,2021,A,15 - 64 years,ISCO 6-8_skilled manual,877.137
BG,Bulgaria,2021,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,992.041
BG,Bulgaria,2021,A,15 - 64 years,ISCO_4-5_low skilled non-manual,744.438
BG,Bulgaria,2021,A,15 - 64 years,ISCO_9_elementary occupations,348.221
BG,Bulgaria,2021,A,15 - 64 years,ISCO_0_armed forces occupations,20.361
BG,Bulgaria,2021,A,30 - 64 years,ISCO_0_armed forces occupations,19.396
BG,Bulgaria,2021,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,891.288
BG,Bulgaria,2021,A,30 - 64 years,ISCO_9_elementary occupations,293.956
BG,Bulgaria,2021,A,30 - 64 years,ISCO 6-8_skilled manual,791.568
BG,Bulgaria,2021,A,30 - 64 years,ISCO_4-5_low skilled non-manual,637.995
BG,Bulgaria,2021,A,15 - 29 years,ISCO_4-5_low skilled non-manual,106.443
BG,Bulgaria,2021,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2021,A,15 - 29 years,ISCO_9_elementary occupations,54.264
BG,Bulgaria,2021,A,15 - 29 years,ISCO 6-8_skilled manual,85.569
BG,Bulgaria,2021,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,100.752
BG,Bulgaria,2020,A,15 - 64 years,ISCO 6-8_skilled manual,889.452
BG,Bulgaria,2020,A,15 - 64 years,ISCO_0_armed forces occupations,15.641
BG,Bulgaria,2020,A,15 - 64 years,ISCO_4-5_low skilled non-manual,788.719
BG,Bulgaria,2020,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,982.935
BG,Bulgaria,2020,A,15 - 64 years,ISCO_9_elementary occupations,340.183
BG,Bulgaria,2020,A,30 - 64 years,ISCO_9_elementary occupations,286.105
BG,Bulgaria,2020,A,30 - 64 years,ISCO_4-5_low skilled non-manual,660.551
BG,Bulgaria,2020,A,30 - 64 years,ISCO_0_armed forces occupations,14.688
BG,Bulgaria,2020,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,879.048
BG,Bulgaria,2020,A,30 - 64 years,ISCO 6-8_skilled manual,795.866
BG,Bulgaria,2020,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2020,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,103.887
BG,Bulgaria,2020,A,15 - 29 years,ISCO_9_elementary occupations,50.662
BG,Bulgaria,2020,A,15 - 29 years,ISCO_4-5_low skilled non-manual,128.168
BG,Bulgaria,2020,A,15 - 29 years,ISCO 6-8_skilled manual,93.586
BG,Bulgaria,2019,A,30 - 64 years,ISCO 6-8_skilled manual,805.249
BG,Bulgaria,2019,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,852.138
BG,Bulgaria,2019,A,30 - 64 years,ISCO_9_elementary occupations,312.754
BG,Bulgaria,2019,A,30 - 64 years,ISCO_4-5_low skilled non-manual,711.757
BG,Bulgaria,2019,A,30 - 64 years,ISCO_0_armed forces occupations,17.793
BG,Bulgaria,2019,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,973.61
BG,Bulgaria,2019,A,15 - 64 years,ISCO_0_armed forces occupations,20.141
BG,Bulgaria,2019,A,15 - 64 years,ISCO 6-8_skilled manual,907.795
BG,Bulgaria,2019,A,15 - 64 years,ISCO_9_elementary occupations,372.543
BG,Bulgaria,2019,A,15 - 64 years,ISCO_4-5_low skilled non-manual,857.441
BG,Bulgaria,2019,A,15 - 29 years,ISCO_4-5_low skilled non-manual,145.685
BG,Bulgaria,2019,A,15 - 29 years,ISCO 6-8_skilled manual,102.546
BG,Bulgaria,2019,A,15 - 29 years,ISCO_9_elementary occupations,59.79
BG,Bulgaria,2019,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,121.473
BG,Bulgaria,2019,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2018,A,30 - 64 years,ISCO_9_elementary occupations,290.296
BG,Bulgaria,2018,A,30 - 64 years,ISCO 6-8_skilled manual,790.374
BG,Bulgaria,2018,A,30 - 64 years,ISCO_0_armed forces occupations,16.89
BG,Bulgaria,2018,A,30 - 64 years,ISCO_4-5_low skilled non-manual,687.238
BG,Bulgaria,2018,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,846.098
BG,Bulgaria,2018,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,121.986
BG,Bulgaria,2018,A,15 - 29 years,ISCO_9_elementary occupations,56.752
BG,Bulgaria,2018,A,15 - 29 years,ISCO 6-8_skilled manual,103.722
BG,Bulgaria,2018,A,15 - 29 years,ISCO_4-5_low skilled non-manual,149.331
BG,Bulgaria,2018,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2018,A,15 - 64 years,ISCO_9_elementary occupations,347.049
BG,Bulgaria,2018,A,15 - 64 years,ISCO 6-8_skilled manual,894.096
BG,Bulgaria,2018,A,15 - 64 years,ISCO_4-5_low skilled non-manual,836.57
BG,Bulgaria,2018,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,968.086
BG,Bulgaria,2018,A,15 - 64 years,ISCO_0_armed forces occupations,18.556
BG,Bulgaria,2017,A,15 - 64 years,ISCO 6-8_skilled manual,913.924
BG,Bulgaria,2017,A,15 - 64 years,ISCO_0_armed forces occupations,18.986
BG,Bulgaria,2017,A,15 - 64 years,ISCO_4-5_low skilled non-manual,838.055
BG,Bulgaria,2017,A,15 - 64 years,ISCO_9_elementary occupations,332.96
BG,Bulgaria,2017,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,964.098
BG,Bulgaria,2017,A,30 - 64 years,ISCO 6-8_skilled manual,799.577
BG,Bulgaria,2017,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,838.792
BG,Bulgaria,2017,A,30 - 64 years,ISCO_0_armed forces occupations,17.562
BG,Bulgaria,2017,A,30 - 64 years,ISCO_9_elementary occupations,270.48
BG,Bulgaria,2017,A,30 - 64 years,ISCO_4-5_low skilled non-manual,677.829
BG,Bulgaria,2017,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,125.307
BG,Bulgaria,2017,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2017,A,15 - 29 years,ISCO 6-8_skilled manual,114.347
BG,Bulgaria,2017,A,15 - 29 years,ISCO_4-5_low skilled non-manual,160.226
BG,Bulgaria,2017,A,15 - 29 years,ISCO_9_elementary occupations,62.482
BG,Bulgaria,2016,A,30 - 64 years,ISCO_4-5_low skilled non-manual,640.401
BG,Bulgaria,2016,A,30 - 64 years,ISCO 6-8_skilled manual,763.855
BG,Bulgaria,2016,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,837.93
BG,Bulgaria,2016,A,30 - 64 years,ISCO_0_armed forces occupations,17.979
BG,Bulgaria,2016,A,30 - 64 years,ISCO_9_elementary occupations,248.723
BG,Bulgaria,2016,A,15 - 29 years,ISCO_9_elementary occupations,56.355
BG,Bulgaria,2016,A,15 - 29 years,ISCO_4-5_low skilled non-manual,153.689
BG,Bulgaria,2016,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2016,A,15 - 29 years,ISCO 6-8_skilled manual,110.128
BG,Bulgaria,2016,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,118.025
BG,Bulgaria,2016,A,15 - 64 years,ISCO_4-5_low skilled non-manual,794.091
BG,Bulgaria,2016,A,15 - 64 years,ISCO_0_armed forces occupations,19.626
BG,Bulgaria,2016,A,15 - 64 years,ISCO 6-8_skilled manual,873.982
BG,Bulgaria,2016,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,955.955
BG,Bulgaria,2016,A,15 - 64 years,ISCO_9_elementary occupations,305.077
BG,Bulgaria,2015,A,15 - 29 years,ISCO 6-8_skilled manual,112.246
BG,Bulgaria,2015,A,15 - 29 years,ISCO_4-5_low skilled non-manual,164.076
BG,Bulgaria,2015,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,126.563
BG,Bulgaria,2015,A,15 - 29 years,ISCO_9_elementary occupations,59.283
BG,Bulgaria,2015,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2015,A,15 - 64 years,ISCO_9_elementary occupations,304.316
BG,Bulgaria,2015,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,957.004
BG,Bulgaria,2015,A,15 - 64 years,ISCO_0_armed forces occupations,19.777
BG,Bulgaria,2015,A,15 - 64 years,ISCO_4-5_low skilled non-manual,810.619
BG,Bulgaria,2015,A,15 - 64 years,ISCO 6-8_skilled manual,877.235
BG,Bulgaria,2015,A,30 - 64 years,ISCO 6-8_skilled manual,764.988
BG,Bulgaria,2015,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,830.441
BG,Bulgaria,2015,A,30 - 64 years,ISCO_9_elementary occupations,245.033
BG,Bulgaria,2015,A,30 - 64 years,ISCO_4-5_low skilled non-manual,646.541
BG,Bulgaria,2015,A,30 - 64 years,ISCO_0_armed forces occupations,16.378
BG,Bulgaria,2014,A,15 - 64 years,ISCO_9_elementary occupations,305.404
BG,Bulgaria,2014,A,15 - 64 years,ISCO_0_armed forces occupations,19.201
BG,Bulgaria,2014,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,931.879
BG,Bulgaria,2014,A,15 - 64 years,ISCO_4-5_low skilled non-manual,801.632
BG,Bulgaria,2014,A,15 - 64 years,ISCO 6-8_skilled manual,864.352
BG,Bulgaria,2014,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,117.133
BG,Bulgaria,2014,A,15 - 29 years,ISCO_9_elementary occupations,58.985
BG,Bulgaria,2014,A,15 - 29 years,ISCO_4-5_low skilled non-manual,162.865
BG,Bulgaria,2014,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2014,A,15 - 29 years,ISCO 6-8_skilled manual,121.564
BG,Bulgaria,2014,A,30 - 64 years,ISCO 6-8_skilled manual,742.786
BG,Bulgaria,2014,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,814.747
BG,Bulgaria,2014,A,30 - 64 years,ISCO_9_elementary occupations,246.418
BG,Bulgaria,2014,A,30 - 64 years,ISCO_4-5_low skilled non-manual,638.766
BG,Bulgaria,2014,A,30 - 64 years,ISCO_0_armed forces occupations,11.678
BG,Bulgaria,2013,A,15 - 64 years,ISCO_0_armed forces occupations,18.085
BG,Bulgaria,2013,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,892.727
BG,Bulgaria,2013,A,15 - 64 years,ISCO_9_elementary occupations,302.709
BG,Bulgaria,2013,A,15 - 64 years,ISCO 6-8_skilled manual,872.78
BG,Bulgaria,2013,A,15 - 64 years,ISCO_4-5_low skilled non-manual,797.626
BG,Bulgaria,2013,A,30 - 64 years,ISCO 6-8_skilled manual,751.116
BG,Bulgaria,2013,A,30 - 64 years,ISCO_9_elementary occupations,246.202
BG,Bulgaria,2013,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,778.054
BG,Bulgaria,2013,A,30 - 64 years,ISCO_4-5_low skilled non-manual,630.656
BG,Bulgaria,2013,A,30 - 64 years,ISCO_0_armed forces occupations,15.333
BG,Bulgaria,2013,A,15 - 29 years,ISCO_4-5_low skilled non-manual,166.971
BG,Bulgaria,2013,A,15 - 29 years,ISCO 6-8_skilled manual,121.663
BG,Bulgaria,2013,A,15 - 29 years,ISCO_9_elementary occupations,56.509
BG,Bulgaria,2013,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,114.672
BG,Bulgaria,2013,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2012,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2012,A,15 - 29 years,ISCO_4-5_low skilled non-manual,187.986
BG,Bulgaria,2012,A,15 - 29 years,ISCO 6-8_skilled manual,125.094
BG,Bulgaria,2012,A,15 - 29 years,ISCO_9_elementary occupations,55.645
BG,Bulgaria,2012,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,115.008
BG,Bulgaria,2012,A,15 - 64 years,ISCO 6-8_skilled manual,904.105
BG,Bulgaria,2012,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,855.37
BG,Bulgaria,2012,A,15 - 64 years,ISCO_4-5_low skilled non-manual,821.461
BG,Bulgaria,2012,A,15 - 64 years,ISCO_9_elementary occupations,289.075
BG,Bulgaria,2012,A,15 - 64 years,ISCO_0_armed forces occupations,21.838
BG,Bulgaria,2012,A,30 - 64 years,ISCO_0_armed forces occupations,14.536
BG,Bulgaria,2012,A,30 - 64 years,ISCO_4-5_low skilled non-manual,633.477
BG,Bulgaria,2012,A,30 - 64 years,ISCO 6-8_skilled manual,779.012
BG,Bulgaria,2012,A,30 - 64 years,ISCO_9_elementary occupations,233.429
BG,Bulgaria,2012,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,740.364
BG,Bulgaria,2011,A,30 - 64 years,ISCO_9_elementary occupations,233.402
BG,Bulgaria,2011,A,30 - 64 years,ISCO_0_armed forces occupations,16.252
BG,Bulgaria,2011,A,30 - 64 years,ISCO 6-8_skilled manual,781.148
BG,Bulgaria,2011,A,30 - 64 years,ISCO_4-5_low skilled non-manual,635.873
BG,Bulgaria,2011,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,753.577
BG,Bulgaria,2011,A,15 - 29 years,ISCO 6-8_skilled manual,132.586
BG,Bulgaria,2011,A,15 - 29 years,ISCO_4-5_low skilled non-manual,195.893
BG,Bulgaria,2011,A,15 - 29 years,ISCO_9_elementary occupations,48.758
BG,Bulgaria,2011,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,119.421
BG,Bulgaria,2011,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
BG,Bulgaria,2011,A,15 - 64 years,ISCO_9_elementary occupations,282.161
BG,Bulgaria,2011,A,15 - 64 years,ISCO 6-8_skilled manual,913.734
BG,Bulgaria,2011,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,872.999
BG,Bulgaria,2011,A,15 - 64 years,ISCO_4-5_low skilled non-manual,831.767
BG,Bulgaria,2011,A,15 - 64 years,ISCO_0_armed forces occupations,23.986
BG,Bulgaria,2010,A,30 - 64 years,Not stated,184.851
BG,Bulgaria,2010,A,15 - 64 years,Not stated,601.84
BG,Bulgaria,2010,A,15 - 29 years,Not stated,158.59
BG,Bulgaria,2009,A,30 - 64 years,Not stated,494.868
BG,Bulgaria,2009,A,15 - 64 years,Not stated,698.387
BG,Bulgaria,2009,A,15 - 29 years,Not stated,98.013
BG,Bulgaria,2008,A,15 - 29 years,Not stated,92.98
BG,Bulgaria,2008,A,15 - 64 years,Not stated,659.398
BG,Bulgaria,2008,A,30 - 64 years,Not stated,837.721
BG,Bulgaria,2024,A,15-29 years,ISCO_4-5,98.824
BG,Bulgaria,2024,A,15-29 years,ISCO_1-3,110.043
BG,Bulgaria,2024,A,15-29 years,ISCO_9,37.03
BG,Bulgaria,2024,A,15-29 years,ISCO_6-8,59.645
BG,Bulgaria,2024,A,15-29 years,Armed forces,0.0
BG,Bulgaria,2024,A,15-64 years,Armed forces,14.607
BG,Bulgaria,2024,A,15-64 years,ISCO_1-3,1056.988
BG,Bulgaria,2024,A,15-64 years,ISCO_6-8,747.04
BG,Bulgaria,2024,A,15-64 years,ISCO_9,278.655
BG,Bulgaria,2024,A,15-64 years,ISCO_4-5,716.389
BG,Bulgaria,2024,A,30-64 years,Armed forces,13.291
BG,Bulgaria,2024,A,30-64 years,ISCO_9,241.626
BG,Bulgaria,2024,A,30-64 years,ISCO_4-5,617.565
BG,Bulgaria,2024,A,30-64 years,ISCO_1-3,946.945
BG,Bulgaria,2024,A,30-64 years,ISCO_6-8,687.396
CY,Cyprus,2023,A,15 - 29 years,ISCO_0_armed forces occupations,2.076
CY,Cyprus,2023,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,32.978
CY,Cyprus,2023,A,15 - 29 years,ISCO 6-8_skilled manual,13.234
CY,Cyprus,2023,A,15 - 29 years,ISCO_9_elementary occupations,15.644
