geo,year,greek_tourism_Arrivals__Hotel_Arrivals_Natives,greek_tourism_Arrivals__Hotel_Arrivals_Foreign,greek_tourism_Arrivals__Hotel_Arrivals_Total,greek_tourism_Arrivals__Hotel_Beds,greek_tourism_Arrivals__Hotel_Arrivals_Natives_pct_diff,greek_tourism_Arrivals__Hotel_Arrivals_Foreign_pct_diff,greek_tourism_Arrivals__Hotel_Arrivals_Total_pct_diff,greek_tourism_Arrivals__Hotel_Beds_pct_diff,_row_order_,__conflict_file
EL412,2020,3682,797,4479,867,-55.78770413064361,-79.4163223140496,-63.28688524590164,-15.16634050880626,347,greek_tourism_Arrivals
EL412,2020,15177,14031,29208,5206,-52.9001024113211,-90.22216337509931,-83.37819611770932,-61.111526107417646,680,greek_tourism_Arrivals
EL412,2021,5539,2896,8435,793,50.43454644215101,263.3626097867001,88.32328644786783,-8.535178777393309,348,greek_tourism_Arrivals
EL412,2021,25374,58881,84255,7594,67.18719114449496,319.6493478725679,188.46548890714877,45.87014982712255,681,greek_tourism_Arrivals
EL412,2022,8348,3332,11680,1096,50.71312511283625,15.05524861878453,38.47065797273267,38.20933165195461,349,greek_tourism_Arrivals
EL412,2022,31175,122925,154100,10723,22.861984708757,108.76853314311916,82.89715743872767,41.2035817750856,682,greek_tourism_Arrivals
EL412,2023,8935,4463,13398,949,7.031624341159559,33.94357743097239,14.70890410958904,-13.412408759124087,350,greek_tourism_Arrivals
EL412,2023,33858,141210,175068,10688,8.60625501202887,14.874923733984136,13.606748864373785,-0.326401193695794,683,greek_tourism_Arrivals
EL421,2015,13222,17624,30846,3279,,,,,369,greek_tourism_Arrivals
EL421,2015,4029,35013,39042,4173,,,,,387,greek_tourism_Arrivals
EL421,2015,37901,773828,811729,50426,,,,,468,greek_tourism_Arrivals
EL421,2015,94265,1515480,1609745,87051,,,,,666,greek_tourism_Arrivals
EL421,2016,19218,17481,36699,3403,45.34866132203902,-0.8113935542442126,18.974907605524216,3.7816407441293074,370,greek_tourism_Arrivals
EL421,2016,4290,38164,42288,4287,6.4780342516753535,8.999514466055466,8.314123251882588,2.731847591660676,388,greek_tourism_Arrivals
EL421,2016,36548,622180,658747,47372,-3.5698266536503,-19.597119773386336,-18.84643766577269,-6.056399476460556,469,greek_tourism_Arrivals
EL421,2016,107901,1694077,1802002,89323,14.465602291412509,11.78484704516061,11.943320215313609,2.6099642738164985,667,greek_tourism_Arrivals
EL421,2017,20099,17427,37526,3382,4.584243937974816,-0.3089068131113781,2.2534673969317964,-0.6171025565677344,371,greek_tourism_Arrivals
EL421,2017,3978,44354,48332,4579,-7.272727272727272,16.219473849701288,14.292470677260688,6.8112899463494285,389,greek_tourism_Arrivals
EL421,2017,39489,827473,866962,49729,8.046951953595272,32.99575685492944,31.607734076967333,4.975512961242928,470,greek_tourism_Arrivals
EL421,2017,114716,1754993,1869709,91321,6.315974828778232,3.5958223858773835,3.757321024061016,2.2368259015035323,668,greek_tourism_Arrivals
EL421,2018,34401,48468,82869,5574,71.15776904323599,178.12015837493544,120.83089058252943,64.81371969248964,372,greek_tourism_Arrivals
EL421,2018,9504,78955,88459,6040,138.91402714932127,78.01100238986336,83.02366961847223,31.906529810002183,390,greek_tourism_Arrivals
EL421,2018,74209,1154572,1228781,61911,87.9232191243131,39.52986985678083,41.73412444836106,24.496772506987877,471,greek_tourism_Arrivals
EL421,2018,181396,2275244,2456640,110394,58.12615502632589,29.644049862307146,31.39156949022549,20.885667042629844,669,greek_tourism_Arrivals
EL421,2019,27789,52119,79908,5306,-19.220371500828463,7.532805149789552,-3.5731093653839188,-4.808037316110513,373,greek_tourism_Arrivals
EL421,2019,10589,79287,89876,6483,11.41624579124579,0.4204926857070483,1.601872053719802,7.3344370860927155,391,greek_tourism_Arrivals
EL421,2019,68229,1229686,1297915,65040,-8.058321766901589,6.505787425989891,5.62622631697593,5.054029170906624,472,greek_tourism_Arrivals
