NUTS_name,NUTS_level,year,Hotel_Arrivals_Natives,Hotel_Arrivals_Foreign,Hotel_Arrivals_Total,Hotel_Beds,Hotel_Arrivals_Natives_pct_diff,Hotel_Arrivals_Foreign_pct_diff,Hotel_Arrivals_Total_pct_diff,Hotel_Beds_pct_diff
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,3,2019,55205,16248,71453,2012,2.775812637301262,2.3947567431308294,2.6889137995458596,2.7579162410623086
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,3,2020,15331,1672,17003,1715,-72.22896476768409,-89.7095027080256,-76.20393825311743,-14.761431411530815
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,3,2021,21823,4861,26684,1434,42.34557432652795,190.72966507177034,56.937011115685465,-16.38483965014577
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,3,2022,44043,9867,53910,2000,101.81918159739725,102.98292532400741,102.03117973317345,39.47001394700139
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,3,2023,53453,12982,66435,1842,21.36548373180755,31.569879395966353,23.233166388425154,-7.9
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,3,2015,2435,181,2616,233,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,3,2016,5157,401,5558,300,111.7864476386037,121.54696132596685,112.46177370030581,28.75536480686695
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,3,2017,6916,617,7533,300,34.10897808803568,53.86533665835411,35.53436487945304,0
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,3,2018,8369,4005,12374,527,21.009253903990746,549.1085899513777,64.26390548254346,75.66666666666667
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,3,2019,7039,3946,10985,523,-15.891982315688852,-1.4731585518102372,-11.22514950703087,-0.7590132827324478
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,3,2020,3061,1190,4251,477,-56.51370933371217,-69.84287886467308,-61.30177514792899,-8.795411089866157
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,3,2021,4343,2762,7105,364,41.88173799411957,132.10084033613444,67.13714420136438,-23.68972746331237
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,3,2022,9317,3810,13127,674,114.52912733133778,37.943519188993484,84.75721323011963,85.16483516483517
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,3,2023,9796,5659,15455,909,5.141139851883653,48.53018372703412,17.73444046621467,34.86646884272997
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2015,679709,1916641,2596350,26382,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2016,662681,1793836,2455319,26613,-2.5051897208952654,-6.407303193451461,-5.431894775357714,0.8755969979531498
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2017,633276,2055831,2689107,26512,-4.437278268125991,14.605292791537241,9.521695551575988,-0.3795137714650734
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2018,694191,2416899,3111090,30043,9.619028669963807,17.56311681261738,15.69230975189905,13.318497284248643
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2019,721854,2438305,3160159,31160,3.984926338716578,0.8856803697630724,1.577228559765227,3.718004193988617
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2020,289564,489087,778651,31059,-59.88607114458049,-79.94151675036551,-75.36038534769928,-0.32413350449293965
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2021,370572,964685,1335257,28880,27.975853351936014,97.2420039788422,71.48337316718273,-7.0156798351524525
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2022,625253,2265247,2890500,34678,68.72645531772503,134.81727195924057,116.47518043342966,20.076177285318558
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3,2023,748179,2695309,3443488,35604,19.660201550412392,18.98521441591138,19.131222971804185,2.6702808697156697
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,3,2015,75868,695294,771162,41425,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,3,2016,92324,751222,843069,43762,21.690304212579743,8.04379154717285,9.324499910524636,5.641520820760411
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,3,2017,91954,859791,951745,44709,-0.4007625319526883,14.452319021540902,12.890522602539056,2.163977880352818
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,3,2018,139911,1076863,1216774,53514,52.15325053831263,25.247065856702385,27.84663959358862,19.69402133798564
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,3,2019,145331,1101466,1246797,55103,3.8738912594435035,2.2846917388748613,2.4674261613085093,2.9693164405576113
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,3,2020,48604,261444,310048,29530,-66.55634379451047,-76.26399725456801,-75.13243936262278,-46.40945139103134
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,3,2021,87437,664354,751791,39003,79.89671631964448,154.10948424901702,142.47568118484878,32.07924144937352
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,3,2022,134557,1040393,1174950,51478,53.89022953669499,56.60220304235393,56.28678715228036,31.984719124169935
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,3,2023,153788,1271197,1424985,51195,14.29208439546066,22.184309198543243,21.280480020426403,-0.5497494075138895
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,3,2015,25698,91158,116856,9203,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,3,2016,27508,100893,128401,8390,7.043349677017667,10.679260185611795,9.879680974875061,-8.834075844833206
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,3,2017,33950,112144,146094,10580,23.41864184964374,11.151417838700405,13.779487698693934,26.102502979737785
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,3,2018,36135,164654,200789,11064,6.435935198821796,46.82372663718077,37.43822470464222,4.574669187145557
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,3,2019,44514,174755,219269,12106,23.188044831880447,6.134682424963864,9.20369143727993,9.417932031814894
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,3,2020,17281,27255,44536,6418,-61.178505638675475,-84.40387971731853,-79.68887530841113,-46.98496613249628
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,3,2021,29175,67862,97037,9483,68.82703547248423,148.98917629792697,117.8844081192743,47.7563103770645
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,3,2022,39031,174600,213631,11604,33.78234790059983,157.28684683622646,120.15416799777405,22.366339765896868
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,3,2023,42638,191132,233770,11910,9.241372242576414,9.468499427262314,9.427002635385314,2.637021716649431
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,3,2015,10944,7230,18174,725,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,3,2016,9199,4167,13366,703,-15.944809941520468,-42.365145228215766,-26.455375811598987,-3.0344827586206895
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,3,2017,9160,3472,12632,725,-0.4239591259919556,-16.678665706743462,-5.491545713003142,3.1294452347083923
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,3,2018,9460,5099,14559,1595,3.2751091703056767,46.86059907834101,15.254908169727678,120
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,3,2019,10414,4893,15307,829,10.084566596194504,-4.040007844675427,5.137715502438354,-48.025078369905955
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,3,2020,5465,1114,6579,682,-47.522565776838874,-77.23278152462701,-57.019664205918865,-17.73220747889023
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,3,2021,6627,3402,10029,574,21.262580054894787,205.38599640933572,52.43958048335613,-15.835777126099707
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,3,2022,9984,4364,14348,1034,50.65640561339973,28.27748383303939,43.065111177585,80.13937282229965
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,3,2023,12355,5419,17774,931,23.747996794871796,24.17506874427131,23.87789238918316,-9.961315280464216
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,3,2015,38096,3101,41197,1476,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,3,2016,37747,2472,40219,1440,-0.9161066778664427,-20.283779425991614,-2.373959268878802,-2.4390243902439024
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,3,2017,41979,3053,45032,1436,11.211487005589849,23.503236245954692,11.966980780228251,-0.2777777777777778
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,3,2018,44055,4724,48779,1782,4.9453298077610235,54.73304945954799,8.320749689109967,24.094707520891365
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,3,2019,46098,4734,50832,1762,4.637385086823289,0.21168501270110077,4.208778367740216,-1.122334455667789
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,3,2020,25465,1958,27423,1487,-44.758991713306436,-58.63962822137727,-46.05169971671388,-15.607264472190693
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,3,2021,33196,3354,36550,1316,30.359316709208716,71.29724208375893,33.28228129672173,-11.499663752521856
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,3,2022,44900,4771,49671,1776,35.25725991083263,42.248062015503876,35.89876880984952,34.954407294832826
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,3,2023,51492,5880,57372,1731,14.681514476614698,23.244602808635506,15.504016428096879,-2.5337837837837838
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,3,2015,158046,85713,243759,8449,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,3,2016,153593,102867,256488,8281,-2.8175341356313983,20.013300199502993,5.221961035284851,-1.9884009942004972
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,3,2017,149151,162213,311364,8366,-2.8920588828917984,57.69197118609467,21.39515298961355,1.0264460813911362
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,3,2018,155982,198977,354959,8001,4.579922360560774,22.664028160505016,14.001297516732828,-4.362897442027253
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,3,2019,163984,187297,351281,7972,5.130079111692375,-5.870025178789509,-1.0361760090602012,-0.36245469316335455
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,3,2020,90162,18987,109149,6105,-45.01780661527954,-89.86262460156863,-68.92829387299626,-23.419468138484696
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,3,2021,105273,44165,149438,5410,16.759832301856658,132.60652025069786,36.91192773181614,-11.384111384111383
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,3,2022,154483,134717,289200,7296,46.74512933040761,205.0311332503113,93.52507394370909,34.861367837338264
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,3,2023,179253,163650,342903,7895,16.034126732391265,21.47687374273477,18.569502074688796,8.209978070175438
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,3,2015,37901,773828,811729,50426,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,3,2016,36548,622180,658747,47372,-3.5698266536502996,-19.597119773386336,-18.84643766577269,-6.056399476460556
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,3,2017,39489,827473,866962,49729,8.046951953595272,32.99575685492944,31.607734076967333,4.975512961242928
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,3,2018,74209,1154572,1228781,61911,87.9232191243131,39.52986985678083,41.73412444836106,24.496772506987874
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,3,2019,68229,1229686,1297915,65040,-8.058321766901589,6.505787425989891,5.62622631697593,5.054029170906624
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,3,2020,29951,405991,435942,38221,-56.102243913878254,-66.98417319543363,-66.41213022424427,-41.234624846248465
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,3,2021,35444,691246,726690,48553,18.33995526025842,70.2614097356838,66.69419326424158,27.032259752492088
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,3,2022,63621,1177478,1241099,59163,79.49723507504797,70.34138353060995,70.78795635002547,21.852408708009804
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,3,2023,75892,1289002,1364894,58330,19.28765659137706,9.471429614820828,9.974627326264866,-1.407974578706286
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΚΩΝΙΑΣ,3,2015,89299,38793,128092,4359,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΚΩΝΙΑΣ,3,2016,106307,41121,147428,4911,19.046125936460655,6.001082669553785,15.09540018111982,12.663454920853406
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΚΩΝΙΑΣ,3,2017,107820,52464,160284,5310,1.4232364754907956,27.58444590355293,8.720188837941233,8.124618204031766
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΚΩΝΙΑΣ,3,2018,140175,80485,220660,6809,30.008347245409016,53.40995730405611,37.6681390531806,28.229755178907723
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΚΩΝΙΑΣ,3,2019,141500,87005,228505,7611,0.945247012662743,8.100888364291482,3.555243360826611,11.778528418269937
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΚΩΝΙΑΣ,3,2020,105527,25274,130801,6221,-25.4226148409894,-70.9510947646687,-42.75792652239557,-18.263040336355274
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΚΩΝΙΑΣ,3,2021,109942,49168,159110,5551,4.183763397045306,94.53984331724303,21.642800896017615,-10.769972673203664
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΚΩΝΙΑΣ,3,2022,137709,79497,217206,6895,25.25604409597788,61.68442889684348,36.5131041417887,24.211853720050442
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΚΩΝΙΑΣ,3,2023,160578,91928,252506,6606,16.606757728253054,15.637068065461591,16.25185307956502,-4.191443074691806
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΣ,3,2015,95704,13734,109438,2316,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΣ,3,2016,100830,14662,115492,2546,5.35609796873694,6.756953545944372,5.531899340265721,9.93091537132988
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΣ,3,2017,100611,15797,116408,2581,-0.21719726271942874,7.7410994407311415,0.7931285283829184,1.3747054202670856
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΣ,3,2018,110924,20052,130976,2764,10.250370237846756,26.935494081154648,12.514603807298466,7.090275087175513
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΣ,3,2019,110899,19046,129945,2784,-0.022537953914391836,-5.016955914621983,-0.7871671145858784,0.723589001447178
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΣ,3,2020,50399,5233,55632,2542,-54.55414386062994,-72.5244145752389,-57.18804109430913,-8.692528735632184
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΣ,3,2021,75182,9592,84774,1774,49.17359471418084,83.2982992547296,52.38352027610008,-30.21243115656963
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΣ,3,2022,83368,16590,99958,2724,10.888244526615413,72.95663052543786,17.911152004152218,53.551296505073275
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΣ,3,2023,87642,18973,106615,2665,5.126667306400537,14.364074743821579,6.659797114788211,-2.1659324522760643
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΣΙΘΙΟΥ,3,2015,41511,476938,518449,27749,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΣΙΘΙΟΥ,3,2016,41873,573188,615061,28002,0.87205800872058,20.180820148530838,18.63481268167168,0.9117445673717972
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΣΙΘΙΟΥ,3,2017,41567,599271,640838,27438,-0.7307811716380483,4.550513967494086,4.190966424468467,-2.014141847010928
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΣΙΘΙΟΥ,3,2018,58038,774752,832790,29505,39.62518343878558,29.282411463261194,29.95327992409938,7.533347911655368
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΣΙΘΙΟΥ,3,2019,58798,689073,747871,29822,1.3094868879010302,-11.058893684688778,-10.19692839731505,1.0743941704795799
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΣΙΘΙΟΥ,3,2020,25604,128056,153660,19693,-56.45430116670636,-81.41619247888104,-79.45367583446877,-33.96485815840655
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΣΙΘΙΟΥ,3,2021,43991,344584,388575,23212,71.81299796906734,169.08852377085026,152.87973447871926,17.86929365764485
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΣΙΘΙΟΥ,3,2022,59133,621001,680134,28874,34.420676956650226,80.21759570960927,75.03287653606125,24.39255557470274
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΣΙΘΙΟΥ,3,2023,64936,681571,746507,28803,9.813471327346829,9.753607482113555,9.758812234059759,-0.2458959617649096
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΣΒΟΥ,3,2015,41432,90201,131633,7148,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΣΒΟΥ,3,2016,38525,53358,91988,6922,-7.016315891098667,-40.845445172448194,-30.117827596423393,-3.161723559037493
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΣΒΟΥ,3,2017,47000,65531,112531,7282,21.99870214146658,22.813823606581956,22.33226072966039,5.200809014735626
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΣΒΟΥ,3,2018,48811,72297,121108,7313,3.853191489361702,10.324884405853718,7.621899743181879,0.4257072232903049
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΣΒΟΥ,3,2019,50514,68706,119220,7394,3.4889676507344656,-4.9670110792978965,-1.5589391287115633,1.1076165732257623
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΣΒΟΥ,3,2020,20846,7502,28348,3900,-58.732232648374705,-89.08101184758245,-76.22211038416373,-47.254530700568026
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΣΒΟΥ,3,2021,32450,20155,52605,5187,55.665355463877965,168.66169021594243,85.56864681811767,33
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΣΒΟΥ,3,2022,51962,54494,106456,7041,60.12942989214176,170.37459687422475,102.36859614105123,35.743204164256795
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΣΒΟΥ,3,2023,60999,70155,131154,7063,17.391555367383855,28.738943736925165,23.200195385887127,0.31245561709984376
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΥΚΑΔΑΣ,3,2015,37306,28682,65988,4363,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΥΚΑΔΑΣ,3,2016,27280,29403,56679,4466,-26.875033506674527,2.5137717035074263,-14.107110383706129,2.3607609443043778
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΥΚΑΔΑΣ,3,2017,22947,38823,61770,4666,-15.88343108504399,32.037547189062344,8.98216270576404,4.478280340349306
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΥΚΑΔΑΣ,3,2018,30829,68088,98917,6061,34.34871660783544,75.38057337145506,60.137607252711675,29.89712816116588
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΥΚΑΔΑΣ,3,2019,26910,68865,95775,6086,-12.712056829608487,1.1411702502643637,-3.176400416510812,0.4124731892426992
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΥΚΑΔΑΣ,3,2020,28678,29722,58400,5113,6.570048309178745,-56.84019458360561,-39.02375358914122,-15.987512323365099
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΥΚΑΔΑΣ,3,2021,23012,41114,64126,4086,-19.757305251412234,38.328510867370966,9.804794520547945,-20.086055153530218
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΥΚΑΔΑΣ,3,2022,21562,64902,86464,5983,-6.301060316356684,57.858636960646,34.834544490534256,46.426823299069994
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΥΚΑΔΑΣ,3,2023,25433,77128,102561,5771,17.952880066784157,18.837632122276663,18.616996669133975,-3.543372889854588
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΗΜΝΟΥ,3,2015,9608,15120,24728,1778,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΗΜΝΟΥ,3,2016,11201,13185,24386,1788,16.57993338884263,-12.797619047619047,-1.3830475574247816,0.562429696287964
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΗΜΝΟΥ,3,2017,13146,14974,28120,1797,17.36452102490849,13.568448995070156,15.312064299188059,0.5033557046979865
