NUTS_label,year,NUTS_level,Hotel_Stays_Natives,Hotel_Stays_Foreign,Hotel_Stays_Total,Hotel_Beds,Hotel_Occupancy,Hotel_Stays_Natives_pct_diff,Hotel_Stays_Foreign_pct_diff,Hotel_Stays_Total_pct_diff,Hotel_Occupancy_pct_diff
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,2017,3,456365,106072,562437,5860,29.3,9.172744909944717,40.53366543893585,13.969227901171024,8.118081180811805
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,2018,3,622242,184577,806819,8021,29.6,36.3474411929048,74.0110490987254,43.45055535108821,1.0238907849829375
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,2019,3,581250,220670,801920,8040,28.5,-6.587790602370139,19.554440694127653,-0.6071993842485117,-3.7162162162162207
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,2020,3,244942,43647,288589,7562,16.3,-57.85944086021505,-80.22069153033942,-64.01274441340782,-42.80701754385965
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,2021,3,313789,84384,398173,5727,25,28.107470339917207,93.33287511169152,37.972341288129485,53.37423312883435
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,2022,3,560430,181172,741602,8417,30.1,78.60090697889346,114.69946909366703,86.2512023668104,20.400000000000006
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,2023,3,668646,222160,890806,7942,35.6,19.309458808414966,22.623805002980593,20.11914746723984,18.272425249169437
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,2015,3,139366,189142,328508,3068,37.1,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,2016,3,145881,177113,322994,3018,37,4.674741328588034,-6.359772023136056,-1.6784979361233212,-0.26954177897574505
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,2017,3,143348,195906,339254,3115,38,-1.736346748377102,10.6107400360222,5.034149241162375,2.7027027027027026
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,2018,3,142492,230987,373479,3301,38,-0.5971481987889611,17.907057466335896,10.088311412687839,0
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,2019,3,133350,245977,379327,3327,38.7,-6.41579878168599,6.4895427015373155,1.565817622945333,1.8421052631579022
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,2020,3,61200,41887,103087,2715,16.5,-54.105736782902135,-82.97117210145663,-72.8237114679419,-57.36434108527132
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,2021,3,92088,91796,183884,2776,26.3,50.47058823529412,119.15152672666937,78.3774869770194,59.3939393939394
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,2022,3,122282,215463,337745,3318,39.1,32.78820258882808,134.7193777506645,83.67285897631115,48.669201520912544
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,2023,3,134183,262667,396850,3369,42.8,9.73242177916619,21.90816984818739,17.499888969488815,9.462915601023008
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,2015,3,45251,80572,125823,3279,19.8,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,2016,3,59141,82338,141479,3403,21.3,30.695454244105104,2.1918284267487467,12.442876103733022,7.575757575757576
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,2017,3,65549,82120,147669,3382,21.8,10.83512284202161,-0.2647623211639826,4.3752076279871925,2.3474178403755865
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,2018,3,99008,230524,329532,5574,26.7,51.04425696806969,180.71602532878714,123.15584178128111,22.47706422018348
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,2019,3,86198,236861,323059,5306,26.4,-12.938348416289594,2.7489545557078654,-1.9643008873189858,-1.1235955056179803
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,2020,3,49707,68019,117726,3912,21.7,-42.3339288614585,-71.28315763253555,-63.55897839094406,-17.8030303030303
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,2021,3,47166,143836,191002,3417,33,-5.111956062526405,111.46444375836164,62.2428350576763,52.073732718894014
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,2022,3,73643,217543,291186,5289,30.1,56.13577577068227,51.24377763564058,52.45180678736349,-8.787878787878784
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,2023,3,84294,264490,348784,4935,34,14.463017530518854,21.580561084475253,19.78048395183834,12.956810631229231
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,2015,3,127972,5686,133658,1939,23.1,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,2016,3,175393,5150,180543,2015,31,37.055762197980805,-9.426661976785086,35.07833425608643,34.19913419913419
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,2017,3,157317,9705,167022,2008,27.9,-10.305998529017693,88.44660194174757,-7.489074624881607,-10.000000000000005
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,2018,3,118707,13669,132376,1952,22.3,-24.542802112931213,40.844925296239055,-20.74337512423513,-20.071684587813614
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,2019,3,140859,27575,168434,1969,27.7,18.6610730622457,101.73385031823834,27.239076569770955,24.215246636771294
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,2020,3,64067,3330,67397,1321,19.6,-54.51692827579352,-87.92384406165004,-59.986107317999924,-29.241877256317682
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,2021,3,71245,4245,75490,1180,24.8,11.203895921457224,27.47747747747748,12.007952876240783,26.530612244897956
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,2022,3,116792,19969,136761,1996,34.6,63.93010035791985,370.41224970553594,81.16439263478607,39.51612903225807
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,2023,3,115069,27200,142269,1466,37.4,-1.475272278923214,36.21112724723321,4.0274639699914445,8.09248554913294
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,2015,3,23567,270542,294109,4173,41.4,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,2016,3,25525,284902,310427,4287,42.1,8.308227606398779,5.307863474063177,5.548283119523714,1.6908212560386542
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,2017,3,24186,325275,349461,4579,44,-5.245837414299706,14.170837691557098,12.574292828909856,4.5130641330166235
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,2018,3,39354,536920,576274,6040,45.6,62.713966757628384,65.066482207363,64.90366593124841,3.63636363636364
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,2019,3,45304,522207,567511,6483,41.3,15.119174670935609,-2.740259256500037,-1.5206308110378048,-9.429824561403517
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,2020,3,36224,58004,94228,3709,19.8,-20.04238036376479,-88.89252729281684,-83.39626897099792,-52.05811138014528
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,2021,3,20219,158002,178221,2841,43,-44.18341431095406,172.39845527894627,89.13804813855755,117.17171717171718
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,2022,3,44825,503756,548581,6456,50.5,121.69741332410109,218.82887558385335,207.8094051767188,17.441860465116278
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,2023,3,51113,562121,613234,6282,52.3,14.027886224205243,11.585966221742272,11.785497492621873,3.5643564356435586
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,2015,3,98378,19686,118064,1809,20.4,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,2016,3,97463,20639,118102,1714,20.4,-0.9300859948362439,4.84100375901656,0.032185933053259244,0
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,2017,3,97871,28372,126243,1714,21.5,0.41862039953623426,37.46790057657832,6.893194018729573,5.3921568627451055
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,2018,3,126735,48363,175098,1958,25.4,29.49188217142974,70.46031298463274,38.69917539982415,18.139534883720923
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,2019,3,111755,34815,146570,2012,20.5,-11.819939243302954,-28.013150548973385,-16.292590435070647,-19.291338582677163
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,2020,3,29317,4406,33723,1715,10,-73.76672184689723,-87.34453540140744,-76.99188101248549,-51.21951219512195
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,2021,3,40329,8105,48434,1434,14.6,37.561824197564555,83.95369950068088,43.62304658541648,46
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,2022,3,78740,16952,95692,2000,20.1,95.24411713655186,109.1548426896977,97.57195358632366,37.67123287671234
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,2023,3,96842,20935,117777,1842,24.5,22.98958597917196,23.495752713544125,23.0792542741295,21.890547263681583
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,2015,3,6589,643,7232,233,13.8,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,2016,3,12627,1310,13937,300,21.6,91.6375777811504,103.73250388802488,92.7129424778761,56.52173913043479
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,2017,3,13191,1993,15184,300,23.2,4.466619149441672,52.13740458015267,8.947406184975245,7.407407407407398
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,2018,3,21652,16100,37752,527,25.9,64.14221817906149,707.8273958855996,148.63013698630135,11.637931034482756
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,2019,3,14225,15540,29765,523,22.6,-34.30168113800111,-3.4782608695652173,-21.156495020131384,-12.74131274131273
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,2020,3,7719,5607,13326,477,23.1,-45.73637961335677,-63.91891891891892,-55.22929615320007,2.2123893805309733
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,2021,3,12759,10662,23421,364,50.5,65.29343179168286,90.15516318887106,75.75416479063485,118.6147186147186
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,2022,3,24168,14169,38337,674,35,89.41923348224783,32.89251547552054,63.686435250416295,-30.693069306930692
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΑΣ-ΚΥΘΝΟΥ,2023,3,25654,19048,44702,909,34.9,6.148626282687852,34.43432846354718,16.60275973602525,-0.2857142857142898
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2015,3,1295733,3978110,5273843,26382,58.9,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2016,3,1266873,3964340,5231213,26613,58.4,-2.227310719106483,-0.34614427454243346,-0.8083289548058219,-0.8488964346349746
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2017,3,1215601,4389846,5605447,26512,61.5,-4.0471302174724695,10.733337705645834,7.153866607993213,5.308219178082195
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2018,3,1331580,5101323,6432903,30043,61,9.540877310893952,16.20733392469804,14.761641667470943,-0.8130081300813009
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2019,3,1353886,5180449,6534335,31160,59.6,1.6751528259661455,1.5510878256483662,1.5767686843715816,-2.2950819672131124
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2020,3,571478,1166052,1737530,31059,24.3,-57.78979914113891,-77.49129467349259,-73.4092298604219,-59.22818791946308
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2021,3,741334,2144825,2886159,28880,34.9,29.722229027189144,83.9390524607822,66.10700246902212,43.621399176954725
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2022,3,1203095,5098300,6301395,34678,55.9,62.287848662006596,137.7023766507757,118.33152643357488,60.17191977077364
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2023,3,1444506,6013671,7458177,35604,63.4,20.065830212909205,17.954435792322933,18.35755416062634,13.416815742397137
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,2015,3,245076,4193280,4438356,41425,62.8,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,2016,3,304074,4660605,4964679,43762,66,24.0733486755129,11.144617101648352,11.858512476241202,5.0955414012738895
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,2017,3,284455,4949987,5234442,44709,65.1,-6.452047856771707,6.209108044985576,5.433644350420239,-1.3636363636363722
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,2018,3,420257,6250361,6670618,53514,62.3,47.74111898191278,26.270250810759705,27.437041044680598,-4.3010752688172005
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,2019,3,422555,6269235,6691790,55103,61,0.5468082625631459,0.30196655841158615,0.31739188183163836,-2.0866773675762396
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,2020,3,135676,1576462,1712138,29530,45.8,-67.89151708061672,-74.8539973377932,-74.4143495238195,-24.91803278688525
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,2021,3,268162,3367119,3635281,39003,58.4,97.64881040125005,113.58707028777097,112.32406499943346,27.51091703056769
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,2022,3,399729,6099756,6499485,51478,65.7,49.062506992042124,81.15653174123041,78.78906747511402,12.500000000000009
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΡΚΥΡΑΣ,2023,3,468329,6881986,7350315,51195,69.6,17.161627002294054,12.823955581174069,13.090729496260089,5.936073059360717
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,2015,3,91931,650746,742677,9203,46.4,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,2016,3,79755,690238,769993,8390,50.7,-13.244716145805006,6.068727276080068,3.678045772253618,9.267241379310354
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,2017,3,101471,759709,861180,10580,51.1,27.228386934988404,10.064789246607692,11.842575192242007,0.7889546351084784
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,2018,3,95361,1024884,1120245,11064,49.1,-6.021424840594849,34.90481223731719,30.08256113704452,-3.9138943248532287
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,2019,3,126816,1070186,1197002,12106,48.6,32.98518262182653,4.42020755519649,6.851804739141884,-1.0183299389002036
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,2020,3,50321,166151,216472,6418,27.4,-60.319675750693925,-84.4745679722964,-81.91548552132744,-43.62139917695474
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,2021,3,93686,369667,463353,9483,34.2,86.17674529520478,122.488579665485,114.04754425514616,24.8175182481752
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,2022,3,101770,1027364,1129134,11604,54.4,8.628823943812309,177.91607040931433,143.68764203533806,59.0643274853801
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΦΑΛΛΗΝΙΑΣ,2023,3,108749,1130950,1239699,11910,61.5,6.857620123808587,10.082697077180045,9.792017599328334,13.051470588235297
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,2015,3,20171,14818,34989,725,13.6,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,2016,3,25985,20312,46297,703,18.6,28.82355857419067,37.07652854636253,32.31872874331933,36.764705882352956
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,2017,3,18246,17438,35684,725,13.5,-29.782566865499327,-14.149271366679795,-22.9237315592803,-27.41935483870968
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,2018,3,19293,27654,46947,1595,14.2,5.738243998684643,58.584700080284435,31.56316556439861,5.18518518518518
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,2019,3,21482,47928,69410,829,23.5,11.346084071943192,73.31308309828596,47.84757279485377,65.49295774647888
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,2020,3,14220,8517,22737,682,14.4,-33.805046085094496,-82.22959439158738,-67.24247226624406,-38.72340425531915
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,2021,3,15802,13481,29283,574,15.5,11.125175808720114,58.28343313373253,28.790077846681623,7.638888888888887
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,2022,3,20751,44005,64756,1034,21.9,31.318820402480696,226.42237222757956,121.13854454803128,41.29032258064515
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ,2023,3,25581,81065,106646,931,39.1,23.27598669943617,84.21770253380298,64.68898634875532,78.53881278538815
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,2015,3,120298,9584,129882,1476,26.6,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,2016,3,111628,8732,120360,1440,25.4,-7.207102362466541,-8.889816360601003,-7.3312699219291355,-4.511278195488732
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,2017,3,105300,8914,114214,1436,23.8,-5.668828609309492,2.0842876775080166,-5.106347623795281,-6.299212598425188
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,2018,3,104604,18034,122638,1782,20.1,-0.6609686609686609,102.31097150549698,7.375628206699704,-15.546218487394956
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,2019,3,97753,13624,111377,1762,18.2,-6.5494627356506445,-24.453809470999225,-9.182308909147247,-9.45273631840797
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,2020,3,61597,11918,73515,1487,18.8,-36.98710014014915,-12.522019964768056,-33.994451278091525,3.2967032967033045
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,2021,3,79961,12189,92150,1316,22.5,29.81314025033687,2.273871454942104,25.3485683193906,19.68085106382978
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,2022,3,99786,13874,113660,1776,23.7,24.793336751666438,13.82393961768808,23.342376559956595,5.33333333333333
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΖΑΝΗΣ,2023,3,112059,17320,129379,1731,26.4,12.299320545968373,24.837826149632406,13.829843392574345,11.392405063291136
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,2015,3,318942,313306,632248,8449,25.3,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,2016,3,322588,342615,665203,8281,26.9,1.1431545547466309,9.354752223066267,5.212353380319115,6.32411067193675
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,2017,3,292921,476426,769347,8366,30,-9.19656031842474,39.05579148607037,15.655972688036584,11.524163568773242
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,2018,3,311584,564390,875974,8001,35.1,6.371342443867118,18.46330804783954,13.859415842266234,17.000000000000004
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,2019,3,339586,529453,869039,7972,34.9,8.9869826435247,-6.190223072697957,-0.7916901643199457,-0.5698005698005779
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,2020,3,188820,44526,233346,6105,18.4,-44.39700105422485,-91.59018836421741,-73.14896109380592,-47.277936962750715
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,2021,3,242068,137099,379167,5410,29.5,28.2004024997352,207.90773929838747,62.49132189966831,60.32608695652175
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,2022,3,334486,383658,718144,7296,42.4,38.17852834740651,179.84011553694774,89.40044887872625,43.72881355932203
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΘΙΑΣ,2023,3,386888,436156,823044,7895,43.7,15.66642550061886,13.68354107043252,14.607098297834417,3.0660377358490667
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,2015,3,176561,5619748,5796309,50426,66.5,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,2016,3,169418,4730652,4900070,47372,59.5,-4.045627290284944,-15.820922931063814,-15.462236399060162,-10.526315789473683
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,2017,3,176915,5835235,6012150,49729,65.8,4.425149629909455,23.34948755478103,22.69518598713896,10.588235294117643
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΩ,2018,3,257632,7981305,8238937,61911,67,45.62473504225193,36.777781871681256,37.03811448483488,1.8237082066869346
