geo,NUTS_level,year,GDP,GDP_pct_diff
DE14,2,2011,95.2,5.9
DE14,2,2012,95.3,0.2
DE14,2,2013,96.3,1
DE14,2,2014,98.2,1.9
DE14,2,2015,100,1.8
DE14,2,2016,103.4,3.4
DE14,2,2017,106.4,2.9
DE14,2,2018,108.4,1.9
DE14,2,2019,110.4,1.8
DE14,2,2020,105.9,-4.1
DE14,2,2021,110.5,4.4
DE14,2,2022,111.4,0.8
DE14,2,2023,111.1,-0.3
DE2,1,2008,87.9,0.1
DE2,1,2009,84.2,-4.2
DE2,1,2010,88.4,5
DE2,1,2011,93.8,6.1
DE2,1,2012,94.7,1
DE2,1,2013,95.9,1.3
DE2,1,2014,98.3,2.4
DE2,1,2015,100,1.8
DE2,1,2016,102.5,2.5
DE2,1,2017,106.3,3.7
DE2,1,2018,106.6,0.3
DE2,1,2019,108.5,1.7
DE2,1,2020,103.9,-4.2
DE2,1,2021,108.4,4.4
DE2,1,2022,110.3,1.7
DE2,1,2023,110.7,0.4
DE21,2,2008,85.4,-1.2
DE21,2,2009,82.3,-3.6
DE21,2,2010,86.1,4.6
DE21,2,2011,92,6.8
DE21,2,2012,93.3,1.5
DE21,2,2013,95.5,2.3
DE21,2,2014,97.5,2.1
DE21,2,2015,100,2.6
DE21,2,2016,102.7,2.7
DE21,2,2017,106.7,3.9
DE21,2,2018,106.7,0
DE21,2,2019,109.7,2.8
DE21,2,2020,104.4,-4.8
DE21,2,2021,110.4,5.7
DE21,2,2022,113.3,2.7
DE21,2,2023,113.8,0.4
DE22,2,2008,87.5,0
DE22,2,2009,84,-4
DE22,2,2010,91,8.3
DE22,2,2011,96,5.6
DE22,2,2012,94.4,-1.7
DE22,2,2013,95.3,0.9
DE22,2,2014,99.6,4.5
DE22,2,2015,100,0.4
DE22,2,2016,102.1,2.1
DE22,2,2017,106.3,4.1
DE22,2,2018,105.2,-1
DE22,2,2019,106.5,1.2
DE22,2,2020,104,-2.3
DE22,2,2021,108.1,3.9
DE22,2,2022,110.9,2.6
DE22,2,2023,110.6,-0.3
DE23,2,2008,88.7,1.9
DE23,2,2009,83.6,-5.7
DE23,2,2010,89.4,6.9
DE23,2,2011,94.3,5.5
DE23,2,2012,94.6,0.4
DE23,2,2013,95.2,0.6
DE23,2,2014,99.3,4.3
DE23,2,2015,100,0.7
DE23,2,2016,101.7,1.7
DE23,2,2017,106.6,4.8
DE23,2,2018,106.8,0.2
DE23,2,2019,107.6,0.8
DE23,2,2020,104.1,-3.2
DE23,2,2021,108.9,4.6
DE23,2,2022,110.5,1.5
DE23,2,2023,111,0.5
DE24,2,2008,89.7,-0.1
DE24,2,2009,87.5,-2.5
DE24,2,2010,91.3,4.4
DE24,2,2011,95.5,4.6
DE24,2,2012,96,0.5
DE24,2,2013,96.1,0.2
DE24,2,2014,97.4,1.4
DE24,2,2015,100,2.6
DE24,2,2016,102.1,2.1
DE24,2,2017,106,3.7
DE24,2,2018,106.1,0.1
DE24,2,2019,106.4,0.3
DE24,2,2020,102.3,-3.9
DE24,2,2021,106.4,4
DE24,2,2022,106,-0.4
DE24,2,2023,106.4,0.4
DE25,2,2008,89.9,2.4
DE25,2,2009,86.1,-4.2
DE25,2,2010,89.3,3.6
DE25,2,2011,94.1,5.4
DE25,2,2012,96,1.9
DE25,2,2013,96.7,0.8
DE25,2,2014,98.8,2.2
DE25,2,2015,100,1.2
DE25,2,2016,102.8,2.8
DE25,2,2017,106.4,3.6
DE25,2,2018,108,1.5
DE25,2,2019,109.3,1.2
DE25,2,2020,104.6,-4.3
DE25,2,2021,108.5,3.8
DE25,2,2022,109.2,0.6
DE25,2,2023,109.6,0.4
DE26,2,2008,93.6,-0.4
DE26,2,2009,87.9,-6.1
DE26,2,2010,92.7,5.5
DE26,2,2011,98.6,6.3
DE26,2,2012,98.4,-0.1
DE26,2,2013,98.1,-0.3
DE26,2,2014,99.7,1.6
DE26,2,2015,100,0.3
DE26,2,2016,102.5,2.5
DE26,2,2017,105.5,2.9
DE26,2,2018,105.8,0.3
DE26,2,2019,106.2,0.4
DE26,2,2020,101.1,-4.8
DE26,2,2021,104.4,3.2
DE26,2,2022,104.9,0.6
DE26,2,2023,105.3,0.4
DE27,2,2008,89.4,1.8
DE27,2,2009,84.8,-5.1
DE27,2,2010,89,5
DE27,2,2011,93.9,5.5
DE27,2,2012,95.6,1.8
DE27,2,2013,96,0.4
DE27,2,2014,98.5,2.6
DE27,2,2015,100,1.5
DE27,2,2016,102.5,2.5
DE27,2,2017,105.1,2.5
DE27,2,2018,106.6,1.5
DE27,2,2019,107.7,1.1
DE27,2,2020,103.7,-3.7
DE27,2,2021,105.3,1.5
DE27,2,2022,106,0.7
DE27,2,2023,106.4,0.4
DE3,1,2008,88.8,3.8
DE3,1,2009,87.8,-1.1
DE3,1,2010,90.3,2.9
DE3,1,2011,93.8,3.9
DE3,1,2012,93.7,-0.2
DE3,1,2013,94,0.3
DE3,1,2014,96.5,2.7
DE3,1,2015,100,3.6
DE3,1,2016,105.1,5.1
DE3,1,2017,109.6,4.3
DE3,1,2018,113.8,3.8
DE3,1,2019,117.6,3.3
DE3,1,2020,114,-3
DE3,1,2021,118.9,4.2
DE3,1,2022,124,4.4
DE3,1,2023,125.9,1.5
DE30,2,2008,88.8,3.8
DE30,2,2009,87.8,-1.1
DE30,2,2010,90.3,2.9
DE30,2,2011,93.8,3.9
DE30,2,2012,93.7,-0.2
DE30,2,2013,94,0.3
DE30,2,2014,96.5,2.7
DE30,2,2015,100,3.6
DE30,2,2016,105.1,5.1
DE30,2,2017,109.6,4.3
DE30,2,2018,113.8,3.8
DE30,2,2019,117.6,3.3
DE30,2,2020,114,-3
DE30,2,2021,118.9,4.2
DE30,2,2022,124,4.4
DE30,2,2023,125.9,1.5
DE4,1,2008,93.1,2
DE4,1,2009,90.4,-2.8
DE4,1,2010,93.1,2.9
DE4,1,2011,94,1
DE4,1,2012,95.1,1.2
DE4,1,2013,95.5,0.5
DE4,1,2014,99.1,3.8
DE4,1,2015,100,0.9
DE4,1,2016,102.1,2.1
DE4,1,2017,104.7,2.6
DE4,1,2018,105.3,0.6
DE4,1,2019,107.3,1.8
DE4,1,2020,104.7,-2.4
DE4,1,2021,106.6,1.9
DE4,1,2022,108.8,2
DE4,1,2023,111.2,2.2
DE40,2,2008,93.1,2
DE40,2,2009,90.4,-2.8
DE40,2,2010,93.1,2.9
DE40,2,2011,94,1
DE40,2,2012,95.1,1.2
DE40,2,2013,95.5,0.5
DE40,2,2014,99.1,3.8
DE40,2,2015,100,0.9
DE40,2,2016,102.1,2.1
DE40,2,2017,104.7,2.6
DE40,2,2018,105.3,0.6
DE40,2,2019,107.3,1.8
DE40,2,2020,104.7,-2.4
DE40,2,2021,106.6,1.9
DE40,2,2022,108.8,2
DE40,2,2023,111.2,2.2
DE5,1,2008,99.4,0
DE5,1,2009,90,-9.5
DE5,1,2010,94.5,5
DE5,1,2011,96.5,2
DE5,1,2012,99.4,3
DE5,1,2013,98.4,-1
DE5,1,2014,99.6,1.2
DE5,1,2015,100,0.4
DE5,1,2016,101.9,1.9
DE5,1,2017,103.3,1.4
DE5,1,2018,103,-0.3
DE5,1,2019,101.5,-1.4
DE5,1,2020,96.4,-5.1
DE5,1,2021,101.5,5.3
DE5,1,2022,103.3,1.8
DE5,1,2023,102.6,-0.6
DE50,2,2008,99.4,0
DE50,2,2009,90,-9.5
DE50,2,2010,94.5,5
DE50,2,2011,96.5,2
DE50,2,2012,99.4,3
DE50,2,2013,98.4,-1
DE50,2,2014,99.6,1.2
DE50,2,2015,100,0.4
DE50,2,2016,101.9,1.9
DE50,2,2017,103.3,1.4
DE50,2,2018,103,-0.3
DE50,2,2019,101.5,-1.4
DE50,2,2020,96.4,-5.1
DE50,2,2021,101.5,5.3
DE50,2,2022,103.3,1.8
DE50,2,2023,102.6,-0.6
DE6,1,2008,98.1,3.9
DE6,1,2009,94,-4.1
DE6,1,2010,94.6,0.6
DE6,1,2011,95.1,0.5
DE6,1,2012,95.5,0.5
DE6,1,2013,98.4,3
DE6,1,2014,98,-0.4
DE6,1,2015,100,2
DE6,1,2016,102.1,2.1
DE6,1,2017,104,1.8
DE6,1,2018,104,0
DE6,1,2019,107.3,3.2
DE6,1,2020,101.9,-5.1
DE6,1,2021,104.6,2.7
DE6,1,2022,109.4,4.6
DE6,1,2023,108.1,-1.2
DE60,2,2008,98.1,3.9
DE60,2,2009,94,-4.1
DE60,2,2010,94.6,0.6
DE60,2,2011,95.1,0.5
DE60,2,2012,95.5,0.5
DE60,2,2013,98.4,3
DE60,2,2014,98,-0.4
DE60,2,2015,100,2
DE60,2,2016,102.1,2.1
DE60,2,2017,104,1.8
DE60,2,2018,104,0
DE60,2,2019,107.3,3.2
DE60,2,2020,101.9,-5.1
DE60,2,2021,104.6,2.7
DE60,2,2022,109.4,4.6
DE60,2,2023,108.1,-1.2
DE7,1,2008,99.2,0.6
DE7,1,2009,92,-7.2
DE7,1,2010,94.8,3
DE7,1,2011,98.2,3.6
DE7,1,2012,97.3,-0.9
DE7,1,2013,97.8,0.5
DE7,1,2014,99.5,1.7
DE7,1,2015,100,0.5
DE7,1,2016,102.7,2.7
DE7,1,2017,105,2.2
DE7,1,2018,105.5,0.5
DE7,1,2019,107.1,1.5
DE7,1,2020,101.6,-5.2
DE7,1,2021,106.3,4.7
DE7,1,2022,107,0.6
DE7,1,2023,108.2,1.1
DE71,2,2008,98.9,0.6
DE71,2,2009,91.9,-7
DE71,2,2010,94.6,2.9
DE71,2,2011,98.1,3.7
DE71,2,2012,97.2,-0.9
DE71,2,2013,97.9,0.7
DE71,2,2014,99.6,1.7
DE71,2,2015,100,0.4
DE71,2,2016,102.6,2.6
DE71,2,2017,104.9,2.2
DE71,2,2018,105.5,0.5
DE71,2,2019,107,1.4
DE71,2,2020,101.6,-5
DE71,2,2021,106.5,4.9
DE71,2,2022,106.6,0.1
DE71,2,2023,107.9,1.2
DE72,2,2008,103.1,1.8
DE72,2,2009,93,-9.8
DE72,2,2010,95.8,3.1
DE72,2,2011,99.2,3.5
DE72,2,2012,98.1,-1.1
DE72,2,2013,97.5,-0.6
DE72,2,2014,99.9,2.4
DE72,2,2015,100,0.1
DE72,2,2016,102.4,2.4
DE72,2,2017,105.8,3.3
DE72,2,2018,107.2,1.3
DE72,2,2019,108.9,1.5
DE72,2,2020,104.5,-4
DE72,2,2021,109.2,4.5
DE72,2,2022,108.3,-0.8
DE72,2,2023,109.3,0.9
DE73,2,2008,97.2,-0.4
DE73,2,2009,91.5,-5.8
DE73,2,2010,94.9,3.7
DE73,2,2011,97.8,3.1
DE73,2,2012,97.3,-0.5
DE73,2,2013,97.8,0.5
DE73,2,2014,98.7,0.9
DE73,2,2015,100,1.3
DE73,2,2016,103.4,3.4
DE73,2,2017,104.5,1.1
DE73,2,2018,104.5,0
DE73,2,2019,106.5,1.9
DE73,2,2020,99.2,-6.8
DE73,2,2021,103.1,3.9
DE73,2,2022,107.5,4.2
DE73,2,2023,108.6,1
DE8,1,2008,94.9,0.9
DE8,1,2009,93.8,-1.2
DE8,1,2010,94.8,1
DE8,1,2011,97,2.3
DE8,1,2012,96.5,-0.5
DE8,1,2013,96.8,0.2
DE8,1,2014,99.7,3.1
DE8,1,2015,100,0.3
DE8,1,2016,101.4,1.4
DE8,1,2017,105.8,4.3
DE8,1,2018,103.8,-1.8
DE8,1,2019,108.4,4.4
DE8,1,2020,104.2,-3.9
DE8,1,2021,106.2,1.9
DE8,1,2022,109.5,3.1
DE8,1,2023,113.1,3.3
DE80,2,2008,94.9,0.9
DE80,2,2009,93.8,-1.2
DE80,2,2010,94.8,1
DE80,2,2011,97,2.3
DE80,2,2012,96.5,-0.5
DE80,2,2013,96.8,0.2
DE80,2,2014,99.7,3.1
DE80,2,2015,100,0.3
DE80,2,2016,101.4,1.4
DE80,2,2017,105.8,4.3
DE80,2,2018,103.8,-1.8
DE80,2,2019,108.4,4.4
DE80,2,2020,104.2,-3.9
DE80,2,2021,106.2,1.9
DE80,2,2022,109.5,3.1
DE80,2,2023,113.1,3.3
DE9,1,2008,93.9,1.7
DE9,1,2009,88.8,-5.4
DE9,1,2010,93.6,5.5
DE9,1,2011,98,4.7
DE9,1,2012,98.6,0.6
DE9,1,2013,97.7,-0.9
DE9,1,2014,100.6,2.9
DE9,1,2015,100,-0.6
DE9,1,2016,106,6
DE9,1,2017,106.9,0.9
DE9,1,2018,108.2,1.2
DE9,1,2019,110.5,2.1
DE9,1,2020,105.8,-4.3
DE9,1,2021,107.8,1.9
DE9,1,2022,108.4,0.6
DE9,1,2023,108.7,0.2
DE91,2,2008,96.2,1.2
DE91,2,2009,87.9,-8.7
DE91,2,2010,96.6,9.9
DE91,2,2011,103.4,7.1
DE91,2,2012,102.3,-1
DE91,2,2013,101.6,-0.7
DE91,2,2014,105.5,3.8
DE91,2,2015,100,-5.2
DE91,2,2016,115.9,15.9
DE91,2,2017,114,-1.6
DE91,2,2018,118.1,3.6
DE91,2,2019,121.5,2.8
DE91,2,2020,110.5,-9.1
DE91,2,2021,108.1,-2.2
DE91,2,2022,107.6,-0.4
DE91,2,2023,108.4,0.7
DE92,2,2008,96.5,2.1
DE92,2,2009,92,-4.7
DE92,2,2010,95.3,3.6
DE92,2,2011,99.1,4
DE92,2,2012,99.3,0.1
DE92,2,2013,97.4,-1.9
DE92,2,2014,99.6,2.3
DE92,2,2015,100,0.4
DE92,2,2016,103.9,3.9
DE92,2,2017,104.8,0.8
DE92,2,2018,105.7,0.8
DE92,2,2019,107.4,1.6
DE92,2,2020,102.9,-4.1
DE92,2,2021,106.7,3.6
DE92,2,2022,105.4,-1.2
DE92,2,2023,105.6,0.2
DE93,2,2008,90.7,0.9
DE93,2,2009,87.4,-3.7
DE93,2,2010,89.6,2.5
DE93,2,2011,93.1,3.9
DE93,2,2012,95.4,2.5
DE93,2,2013,95.8,0.4
DE93,2,2014,98.9,3.2
DE93,2,2015,100,1.1
DE93,2,2016,100.8,0.8
DE93,2,2017,102.7,1.8
DE93,2,2018,103.9,1.2
DE93,2,2019,106.3,2.4
DE93,2,2020,104.9,-1.3
DE93,2,2021,108,3
DE93,2,2022,109.4,1.3
DE93,2,2023,109.4,0
DE94,2,2008,91.3,2.3
DE94,2,2009,87.3,-4.4
DE94,2,2010,91.9,5.3
DE94,2,2011,95.4,3.8
DE94,2,2012,96.7,1.3
DE94,2,2013,96,-0.7
DE94,2,2014,98.5,2.6
DE94,2,2015,100,1.6
DE94,2,2016,103,3
DE94,2,2017,105.7,2.6
DE94,2,2018,105.3,-0.4
DE94,2,2019,107.1,1.8
DE94,2,2020,105.2,-1.8
DE94,2,2021,108.3,3
DE94,2,2022,111.2,2.6
DE94,2,2023,111.2,0.1
DEA,1,2008,97.2,1.2
DEA,1,2009,91.9,-5.4
DEA,1,2010,94.2,2.4
DEA,1,2011,96.8,2.8
DEA,1,2012,96.5,-0.4
DEA,1,2013,96.6,0.2
DEA,1,2014,98.6,2
DEA,1,2015,100,1.5
DEA,1,2016,101.2,1.2
DEA,1,2017,103.7,2.5
DEA,1,2018,105,1.3
DEA,1,2019,105,0
DEA,1,2020,101.4,-3.5
DEA,1,2021,104.2,2.7
DEA,1,2022,104.3,0.2
DEA,1,2023,103.3,-1
DEA1,2,2008,101.9,2.8
DEA1,2,2009,95.7,-6
DEA1,2,2010,96.7,1
DEA1,2,2011,98.9,2.3
DEA1,2,2012,97.7,-1.2
DEA1,2,2013,97.6,-0.1
DEA1,2,2014,99.3,1.7
DEA1,2,2015,100,0.7
DEA1,2,2016,100.9,0.9
DEA1,2,2017,103.7,2.7
DEA1,2,2018,105,1.3
DEA1,2,2019,104.5,-0.5
DEA1,2,2020,100.9,-3.5
DEA1,2,2021,103.7,2.8
DEA1,2,2022,103.2,-0.5
DEA1,2,2023,102.1,-1.1
DEA2,2,2008,91.7,-0.7
DEA2,2,2009,88.8,-3.1
DEA2,2,2010,90.7,2.1
DEA2,2,2011,92.9,2.5
DEA2,2,2012,93.2,0.3
DEA2,2,2013,94.7,1.6
DEA2,2,2014,96.8,2.3
DEA2,2,2015,100,3.3
DEA2,2,2016,100.9,0.9
DEA2,2,2017,103.7,2.7
DEA2,2,2018,105.4,1.7
DEA2,2,2019,104.5,-0.9
DEA2,2,2020,99.9,-4.4
DEA2,2,2021,102.8,3
DEA2,2,2022,103.5,0.7
DEA2,2,2023,102.7,-0.8
DEA3,2,2008,99.2,1.7
DEA3,2,2009,92.9,-6.3
DEA3,2,2010,96.7,4
DEA3,2,2011,99.4,2.8
DEA3,2,2012,99.3,-0.1
DEA3,2,2013,97.6,-1.7
DEA3,2,2014,98.5,0.9
DEA3,2,2015,100,1.5
DEA3,2,2016,102.3,2.3
DEA3,2,2017,105.3,2.9
DEA3,2,2018,105.5,0.3
DEA3,2,2019,107.1,1.5
DEA3,2,2020,105.3,-1.6
DEA3,2,2021,107.7,2.2
DEA3,2,2022,108.2,0.5
DEA3,2,2023,107.2,-0.9
DEA4,2,2008,94,-0.1
DEA4,2,2009,88.7,-5.7
DEA4,2,2010,91.1,2.7
DEA4,2,2011,95.3,4.7
DEA4,2,2012,95.9,0.6
DEA4,2,2013,96.8,1
DEA4,2,2014,99.7,3
DEA4,2,2015,100,0.3
DEA4,2,2016,102.2,2.2
DEA4,2,2017,103.6,1.4
DEA4,2,2018,104.8,1.2
DEA4,2,2019,106.3,1.4
DEA4,2,2020,104.3,-1.9
DEA4,2,2021,105.6,1.3
DEA4,2,2022,105.5,-0.2
DEA4,2,2023,104.5,-1
DEA5,2,2008,98,1.5
DEA5,2,2009,91.5,-6.7
DEA5,2,2010,95.3,4.2
DEA5,2,2011,98.4,3.2
DEA5,2,2012,97.6,-0.8
DEA5,2,2013,97.2,-0.4
DEA5,2,2014,99.3,2.2
DEA5,2,2015,100,0.7
DEA5,2,2016,100.9,0.9
DEA5,2,2017,103,2
DEA5,2,2018,104.3,1.3
DEA5,2,2019,104.5,0.2
DEA5,2,2020,100.1,-4.2
DEA5,2,2021,103.7,3.6
DEA5,2,2022,104.1,0.4
DEA5,2,2023,103,-1
DEB,1,2008,91.7,0.3
DEB,1,2009,87.1,-5
DEB,1,2010,91.7,5.3
DEB,1,2011,94.5,3
DEB,1,2012,95.7,1.3
DEB,1,2013,95.6,-0.1
DEB,1,2014,97.6,2.1
DEB,1,2015,100,2.5
DEB,1,2016,101.1,1.1
DEB,1,2017,102.5,1.4
DEB,1,2018,102.7,0.2
DEB,1,2019,103.3,0.6
DEB,1,2020,99.2,-4
DEB,1,2021,110.1,11
DEB,1,2022,110,-0.1
DEB,1,2023,104.4,-5
DEB1,2,2008,94.1,0.1
DEB1,2,2009,88.8,-5.7
DEB1,2,2010,92.2,3.9
DEB1,2,2011,95.1,3.1
DEB1,2,2012,95.6,0.6
DEB1,2,2013,95.8,0.2
DEB1,2,2014,98.6,2.9
DEB1,2,2015,100,1.4
DEB1,2,2016,100.8,0.8
DEB1,2,2017,104,3.2
DEB1,2,2018,104.6,0.6
DEB1,2,2019,105.8,1.1
DEB1,2,2020,102.7,-3
DEB1,2,2021,105.3,2.6
DEB1,2,2022,106.9,1.5
DEB1,2,2023,104.5,-2.3
DEB2,2,2008,92.8,1.4
DEB2,2,2009,88.2,-4.9
DEB2,2,2010,91.4,3.6
DEB2,2,2011,95.3,4.3
DEB2,2,2012,95.7,0.5
DEB2,2,2013,96.9,1.3
DEB2,2,2014,98.1,1.2
DEB2,2,2015,100,2
DEB2,2,2016,102.1,2.1
DEB2,2,2017,102.3,0.2
DEB2,2,2018,102.9,0.5
DEB2,2,2019,103.5,0.6
DEB2,2,2020,100.4,-3
DEB2,2,2021,100.9,0.5
DEB2,2,2022,103.1,2.3
DEB2,2,2023,100.9,-2.2
DEB3,2,2008,89.9,0.2
DEB3,2,2009,85.7,-4.6
DEB3,2,2010,91.5,6.7
DEB3,2,2011,93.9,2.7
DEB3,2,2012,95.7,1.9
DEB3,2,2013,95.2,-0.5
DEB3,2,2014,96.9,1.7
DEB3,2,2015,100,3.2
DEB3,2,2016,101.1,1.1
DEB3,2,2017,101.5,0.5
DEB3,2,2018,101.5,-0.1
DEB3,2,2019,101.7,0.2
DEB3,2,2020,96.8,-4.8
DEB3,2,2021,115.1,18.9
DEB3,2,2022,113.4,-1.5
DEB3,2,2023,105.2,-7.3
DEC,1,2008,102.3,0.2
DEC,1,2009,91.5,-10.6
DEC,1,2010,96.2,5.1
DEC,1,2011,100.6,4.7
DEC,1,2012,99.1,-1.5
DEC,1,2013,96.7,-2.5
DEC,1,2014,99.7,3.2
DEC,1,2015,100,0.3
DEC,1,2016,99.5,-0.5
DEC,1,2017,101.4,1.9
DEC,1,2018,100.8,-0.6
DEC,1,2019,98.8,-2
DEC,1,2020,93.6,-5.2
DEC,1,2021,96.6,3.2
DEC,1,2022,96.9,0.3
DEC,1,2023,96.5,-0.5
DEC0,2,2008,102.3,0.2
DEC0,2,2009,91.5,-10.6
DEC0,2,2010,96.2,5.1
DEC0,2,2011,100.6,4.7
DEC0,2,2012,99.1,-1.5
DEC0,2,2013,96.7,-2.5
DEC0,2,2014,99.7,3.2
DEC0,2,2015,100,0.3
DEC0,2,2016,99.5,-0.5
DEC0,2,2017,101.4,1.9
DEC0,2,2018,100.8,-0.6
DEC0,2,2019,98.8,-2
DEC0,2,2020,93.6,-5.2
DEC0,2,2021,96.6,3.2
DEC0,2,2022,96.9,0.3
DEC0,2,2023,96.5,-0.5
DED,1,2008,91.7,-0.2
DED,1,2009,87.9,-4.1
DED,1,2010,90.8,3.3
DED,1,2011,94,3.5
DED,1,2012,94.6,0.6
DED,1,2013,94.8,0.2
DED,1,2014,97.8,3.2
DED,1,2015,100,2.2
DED,1,2016,101.8,1.8
DED,1,2017,104.1,2.3
DED,1,2018,104.8,0.7
DED,1,2019,106.4,1.5
DED,1,2020,102.3,-3.9
DED,1,2021,105,2.7
DED,1,2022,106.9,1.8
DED,1,2023,106.5,-0.4
DED2,2,2008,91.6,-1.1
DED2,2,2009,88.1,-3.8
DED2,2,2010,90.4,2.6
DED2,2,2011,92.6,2.4
DED2,2,2012,92.8,0.2
DED2,2,2013,93.7,1
DED2,2,2014,96.4,2.8
DED2,2,2015,100,3.8
DED2,2,2016,101.2,1.2
DED2,2,2017,103.3,2.1
DED2,2,2018,104.7,1.3
DED2,2,2019,106.1,1.4
DED2,2,2020,102.2,-3.7
DED2,2,2021,104.4,2.1
DED2,2,2022,107.1,2.6
DED2,2,2023,106.4,-0.6
DED4,2,2008,96.8,-0.3
DED4,2,2009,91,-5.9
DED4,2,2010,94.9,4.3
DED4,2,2011,98.2,3.4
DED4,2,2012,97.6,-0.6
DED4,2,2013,96.1,-1.6
DED4,2,2014,99,3
DED4,2,2015,100,1
DED4,2,2016,101.7,1.7
DED4,2,2017,103.4,1.7
DED4,2,2018,103.3,-0.1
DED4,2,2019,103.8,0.4
DED4,2,2020,98.5,-5.1
DED4,2,2021,101.4,2.9
DED4,2,2022,102.7,1.3
DED4,2,2023,102.4,-0.3
DED5,2,2008,85.4,1.5
DED5,2,2009,83.7,-2
DED5,2,2010,86.3,3.1
DED5,2,2011,91,5.4
DED5,2,2012,93.4,2.6
DED5,2,2013,94.7,1.4
DED5,2,2014,98.6,4
DED5,2,2015,100,1.5
DED5,2,2016,102.8,2.8
DED5,2,2017,106.2,3.3
DED5,2,2018,107,0.7
DED5,2,2019,110.3,3.1
DED5,2,2020,107.1,-2.9
DED5,2,2021,110.6,3.3
DED5,2,2022,112,1.2
DED5,2,2023,111.6,-0.3
DEE,1,2008,98.4,0.3
DEE,1,2009,93,-5.5
DEE,1,2010,97.2,4.5
DEE,1,2011,96.7,-0.5
DEE,1,2012,99.2,2.6
DEE,1,2013,98.6,-0.7
DEE,1,2014,99.6,1.1
DEE,1,2015,100,0.4
DEE,1,2016,101.5,1.5
DEE,1,2017,102.6,1
DEE,1,2018,102.3,-0.3
DEE,1,2019,104,1.7
DEE,1,2020,101.4,-2.6
DEE,1,2021,103,1.6
DEE,1,2022,104.8,1.8
DEE,1,2023,103.4,-1.4
DEE0,2,2008,98.4,0.3
DEE0,2,2009,93,-5.5
DEE0,2,2010,97.2,4.5
DEE0,2,2011,96.7,-0.5
DEE0,2,2012,99.2,2.6
DEE0,2,2013,98.6,-0.7
DEE0,2,2014,99.6,1.1
DEE0,2,2015,100,0.4
DEE0,2,2016,101.5,1.5
DEE0,2,2017,102.6,1
DEE0,2,2018,102.3,-0.3
DEE0,2,2019,104,1.7
DEE0,2,2020,101.4,-2.6
DEE0,2,2021,103,1.6
DEE0,2,2022,104.8,1.8
DEE0,2,2023,103.4,-1.4
DEF,1,2008,95.5,2.5
DEF,1,2009,92.1,-3.6
DEF,1,2010,93.1,1
DEF,1,2011,95.8,2.9
DEF,1,2012,98.4,2.7
DEF,1,2013,97.6,-0.8
DEF,1,2014,99.2,1.7
DEF,1,2015,100,0.8
DEF,1,2016,102.3,2.3
DEF,1,2017,105.2,2.9
DEF,1,2018,105.7,0.5
DEF,1,2019,108.3,2.5
DEF,1,2020,106.2,-2
DEF,1,2021,106.2,0
DEF,1,2022,108.1,1.8
DEF,1,2023,106.9,-1.2
DEF0,2,2008,95.5,2.5
DEF0,2,2009,92.1,-3.6
DEF0,2,2010,93.1,1
DEF0,2,2011,95.8,2.9
DEF0,2,2012,98.4,2.7
DEF0,2,2013,97.6,-0.8
DEF0,2,2014,99.2,1.7
DEF0,2,2015,100,0.8
DEF0,2,2016,102.3,2.3
DEF0,2,2017,105.2,2.9
DEF0,2,2018,105.7,0.5
DEF0,2,2019,108.3,2.5
DEF0,2,2020,106.2,-2
DEF0,2,2021,106.2,0
DEF0,2,2022,108.1,1.8
DEF0,2,2023,106.9,-1.2
DEG,1,2008,90.9,-0.3
DEG,1,2009,86.1,-5.2
DEG,1,2010,90.5,5
DEG,1,2011,94.6,4.6
DEG,1,2012,94.6,0
DEG,1,2013,95.8,1.3
DEG,1,2014,99.2,3.6
DEG,1,2015,100,0.8
DEG,1,2016,101.2,1.2
DEG,1,2017,103.3,2
DEG,1,2018,103,-0.3
DEG,1,2019,103,0
DEG,1,2020,99.5,-3.4
DEG,1,2021,102,2.5
DEG,1,2022,103.8,1.8
DEG,1,2023,103.8,0
DEG0,2,2008,90.9,-0.3
DEG0,2,2009,86.1,-5.2
DEG0,2,2010,90.5,5
DEG0,2,2011,94.6,4.6
DEG0,2,2012,94.6,0
DEG0,2,2013,95.8,1.3
DEG0,2,2014,99.2,3.6
DEG0,2,2015,100,0.8
DEG0,2,2016,101.2,1.2
DEG0,2,2017,103.3,2
DEG0,2,2018,103,-0.3
DEG0,2,2019,103,0
DEG0,2,2020,99.5,-3.4
DEG0,2,2021,102,2.5
DEG0,2,2022,103.8,1.8
DEG0,2,2023,103.8,0
EE,0,2008,95.7,-5.1
EE,0,2009,81.7,-14.6
EE,0,2010,83.7,2.4
EE,0,2011,90.1,7.6
EE,0,2012,93.4,3.7
EE,0,2013,95,1.8
EE,0,2014,98.2,3.3
EE,0,2015,100,1.8
EE,0,2016,103.1,3.1
EE,0,2017,108.9,5.6
EE,0,2018,112.9,3.7
EE,0,2019,117.1,3.7
EE,0,2020,113.8,-2.9
EE,0,2021,121.9,7.2
EE,0,2022,122,0.1
EE,0,2023,118.3,-3
EE0,1,2008,95.7,-5.1
EE0,1,2009,81.7,-14.6
EE0,1,2010,83.7,2.4
EE0,1,2011,90.1,7.6
EE0,1,2012,93.4,3.7
EE0,1,2013,95,1.8
EE0,1,2014,98.2,3.3
EE0,1,2015,100,1.8
EE0,1,2016,103.1,3.1
EE0,1,2017,108.9,5.6
EE0,1,2018,112.9,3.7
EE0,1,2019,117.1,3.7
EE0,1,2020,113.8,-2.9
