geo,geo_label,NUTS_level,Country_code,year,total_employment,total_employment_pct_diff,population,employed_pct
BG3,Северна и Югоизточна България,1,BG,2020,1344000,-3.6075450046618376,3217737,41.76848511857868
BG3,Северна и Югоизточна България,1,BG,2021,1316500,-2.0461309523809526,3193226,41.227899309350484
BG3,Северна и Югоизточна България,1,BG,2022,1346900,2.3091530573490315,3158289,42.64650891669508
BG3,Северна и Югоизточна България,1,BG,2023,1346400,-0.03712228079293192,3130130,43.014187909128374
BG3,Северна и Югоизточна България,1,BG,2024,1362800,1.218062982768865,3121684,43.65592417425979
BG31,Северозападен,2,BG,2008,359000,NA,898371,39.96121869472634
BG31,Северозападен,2,BG,2009,341200,-4.958217270194986,881573,38.703544686599976
BG31,Северозападен,2,BG,2010,308400,-9.613130128956623,865332,35.6395002149464
BG31,Северозападен,2,BG,2011,292400,-5.188067444876784,848230,34.471782417504684
BG31,Северозападен,2,BG,2012,284200,-2.80437756497948,836601,33.97079372365082
BG31,Северозападен,2,BG,2013,284300,0.03518648838845883,816877,34.803281277352646
BG31,Северозападен,2,BG,2014,279500,-1.6883573689764335,801343,34.87894696777784
BG31,Северозападен,2,BG,2015,280200,0.25044722719141327,785188,35.68572112666011
BG31,Северозападен,2,BG,2016,267300,-4.6038543897216275,768967,34.76091951930317
BG31,Северозападен,2,BG,2017,274500,2.6936026936026933,753059,36.451327186847244
BG31,Северозападен,2,BG,2018,273700,-0.29143897996357016,736788,37.147727704577164
BG31,Северозападен,2,BG,2019,265600,-2.959444647424187,720754,36.85029843746965
BG31,Северозападен,2,BG,2020,255400,-3.8403614457831323,704576,36.24875102189118
BG31,Северозападен,2,BG,2021,252800,-1.0180109631949883,696328,36.30472995484887
BG31,Северозападен,2,BG,2022,258000,2.0569620253164556,682036,37.82791524201068
BG31,Северозападен,2,BG,2023,254800,-1.2403100775193798,671502,37.944786463778215
BG31,Северозападен,2,BG,2024,257600.00000000003,1.0989010989011103,664024,38.79377853812513
BG32,Северен централен,2,BG,2008,373600,NA,897075,41.64646211297829
BG32,Северен централен,2,BG,2009,365100,-2.275160599571734,884857,41.26090430431132
BG32,Северен централен,2,BG,2010,330600,-9.449465899753493,873801,37.834701493818386
BG32,Северен централен,2,BG,2011,321700,-2.692075015124017,862120,37.31499095253561
BG32,Северен централен,2,BG,2012,318100,-1.1190550202051601,853468,37.271461847427204
BG32,Северен централен,2,BG,2013,314000,-1.2889028607356179,830251,37.81988820248335
BG32,Северен централен,2,BG,2014,318700,1.496815286624204,814339,39.136035483993766
BG32,Северен централен,2,BG,2015,327800,2.8553498588013806,797965,41.07949596786826
BG32,Северен централен,2,BG,2016,326700,-0.33557046979865773,781422,41.80839546365472
BG32,Северен централен,2,BG,2017,333300,2.0202020202020203,765086,43.56373009047349
BG32,Северен централен,2,BG,2018,332300,-0.3000300030003,748308,44.40684851692084
BG32,Северен централен,2,BG,2019,322800,-2.8588624736683723,731277,44.141959886609314
BG32,Северен централен,2,BG,2020,310900,-3.6864931846344486,714075,43.538843958967895
BG32,Северен централен,2,BG,2021,293900,-5.467996140238018,705241,41.67369736019318
BG32,Северен централен,2,BG,2022,293400,-0.1701258931609391,694972,42.217528188186
BG32,Северен централен,2,BG,2023,292100,-0.44308111792774374,686334,42.55945356051136
BG32,Северен централен,2,BG,2024,288400,-1.266689489900719,680359,42.38938560377683
BG33,Североизточен,2,BG,2008,428900,NA,981143,43.71432095015711
BG33,Североизточен,2,BG,2009,409200,-4.593145255304266,976062,41.92356633082734
BG33,Североизточен,2,BG,2010,387100,-5.400782013685239,971932,39.82788919389422
BG33,Североизточен,2,BG,2011,374700,-3.2033066391113403,966328,38.775653815267695
BG33,Североизточен,2,BG,2012,363800,-2.9089938617560716,961965,37.81842374722573
BG33,Североизточен,2,BG,2013,369700,1.6217702034084662,938594,39.38870267655664
BG33,Североизточен,2,BG,2014,388500,5.085204219637544,924847,42.006948176292944
BG33,Североизточен,2,BG,2015,405300,4.324324324324325,910699,44.50427638550168
BG33,Североизточен,2,BG,2016,399400,-1.4557118184061189,895980,44.57688787696154
BG33,Североизточен,2,BG,2017,411700,3.0796194291437153,881513,46.703792229950096
BG33,Североизточен,2,BG,2018,406400,-1.2873451542385232,866648,46.893317702227435
BG33,Североизточен,2,BG,2019,374700,-7.800196850393701,851079,44.02646522825731
BG33,Североизточен,2,BG,2020,365300,-2.508673605551108,835432,43.7258807419395
BG33,Североизточен,2,BG,2021,367900,0.7117437722419928,832326,44.201430689417364
BG33,Североизточен,2,BG,2022,382300,3.914107094319109,827640,46.1915808805761
BG33,Североизточен,2,BG,2023,382300,0,823884,46.402163411354024
BG33,Североизточен,2,BG,2024,396300,3.662045513994246,826134,47.97042610520811
BG34,Югоизточен,2,BG,2008,468600,NA,1102099,42.51886627244921
BG34,Югоизточен,2,BG,2009,455100,-2.880921895006402,1094253,41.59001620283426
BG34,Югоизточен,2,BG,2010,437500,-3.867281916062404,1087181,40.24168928632859
BG34,Югоизточен,2,BG,2011,422500,-3.428571428571429,1078597,39.171256734442984
BG34,Югоизточен,2,BG,2012,421700,-0.1893491124260355,1072850,39.30652001677774
BG34,Югоизточен,2,BG,2013,408700,-3.0827602561062366,1056227,38.69433369910067
BG34,Югоизточен,2,BG,2014,408600,-0.024467824810374357,1043896,39.14183022063501
BG34,Югоизточен,2,BG,2015,420300,2.8634361233480177,1031248,40.75644267916156
BG34,Югоизточен,2,BG,2016,427200,1.641684511063526,1017950,41.96669777493983
BG34,Югоизточен,2,BG,2017,447000,4.634831460674158,1004948,44.479913388553435
BG34,Югоизточен,2,BG,2018,449800,0.6263982102908278,991373,45.371419233729384
BG34,Югоизточен,2,BG,2019,431200,-4.135171187194309,977482,44.11334428664671
BG34,Югоизточен,2,BG,2020,412300,-4.383116883116883,963654,42.78506600916926
BG34,Югоизточен,2,BG,2021,401900,-2.5224351200582102,959331,41.89377805991884
BG34,Югоизточен,2,BG,2022,413100,2.7867628763373973,953641,43.318187871536566
BG34,Югоизточен,2,BG,2023,417200,0.9924957637375939,948410,43.98941386109383
BG34,Югоизточен,2,BG,2024,420500,0.7909875359539789,951167,44.208850811687114
BG4,Югозападна и Южна централна България,1,BG,2008,1723700,NA,3639314,47.36332176888282
BG4,Югозападна и Южна централна България,1,BG,2009,1679400,-2.570052793409526,3630374,46.25969665935245
BG4,Югозападна и Южна централна България,1,BG,2010,1609200,-4.180064308681672,3623520,44.409855610014574
BG4,Югозападна и Южна централна България,1,BG,2011,1550900,-3.6229182202336565,3614156,42.91181675611125
BG4,Югозападна и Южна централна България,1,BG,2012,1543200,-0.4964859114062802,3602340,42.838821432735386
BG4,Югозападна и Южна централна България,1,BG,2013,1555300,0.784085018144116,3560607,43.68075443316266
BG4,Югозападна и Южна централна България,1,BG,2014,1582400,1.7424291133543368,3533028,44.788776086688245
BG4,Югозападна и Южна централна България,1,BG,2015,1595000,0.7962588473205258,3504590,45.51174317109847
BG4,Югозападна и Южна централна България,1,BG,2016,1593500,-0.09404388714733543,3474440,45.86350606140846
BG4,Югозападна и Южна централна България,1,BG,2017,1679800,5.415751490429872,3444912,48.7617680799974
BG4,Югозападна и Южна централна България,1,BG,2018,1685800,0.3571853792118109,3414301,49.37467434769225
BG4,Югозападна и Южна централна България,1,BG,2019,1645600,-2.3846245106181043,3383585,48.634805982412146
BG4,Югозападна и Южна централна България,1,BG,2020,1583800,-3.7554691298006806,3351538,47.25591653742252
BG4,Югозападна и Южна централна България,1,BG,2021,1557100,-1.685818916529865,3338891,46.63524505591827
BG4,Югозападна и Южна централна България,1,BG,2022,1588000,1.9844582878427848,3324195,47.77096409807487
BG4,Югозападна и Южна централна България,1,BG,2023,1577600,-0.654911838790932,3317580,47.55273422193285
BG4,Югозападна и Южна централна България,1,BG,2024,1562500,-0.9571501014198782,3323797,47.00948944836282
BG41,Югозападен,2,BG,2008,1056900,NA,2127498,49.67807255282966
BG41,Югозападен,2,BG,2009,1040300,-1.570631090926294,2129855,48.84370062750751
BG41,Югозападен,2,BG,2010,1018900,-2.0570989137748725,2132634,47.77659926644703
BG41,Югозападен,2,BG,2011,986700,-3.160270880361174,2133731,46.24294252649467
BG41,Югозападен,2,BG,2012,976000,-1.0844228235532585,2131233,45.79508669394665
BG41,Югозападен,2,BG,2013,969600,-0.6557377049180327,2113717,45.871798353327335
BG41,Югозападен,2,BG,2014,979700,1.0416666666666665,2103080,46.58405766780151
BG41,Югозападен,2,BG,2015,998300,1.8985403695008678,2092375,47.711332815580384
BG41,Югозападен,2,BG,2016,1000700,0.24040869478112792,2080898,48.08981507022449
BG41,Югозападен,2,BG,2017,1043200,4.24702708104327,2069800,50.40100492801237
BG41,Югозападен,2,BG,2018,1058900,1.5049846625766872,2058448,51.44166867465197
BG41,Югозападен,2,BG,2019,1039099.9999999999,-1.8698649541977634,2046676,50.77012678118079
BG41,Югозападен,2,BG,2020,1003400,-3.4356654797420734,2034417,49.32125518023099
BG41,Югозападен,2,BG,2021,993300,-1.0065776360374725,2024977,49.05240899032434
BG41,Югозападен,2,BG,2022,1015900,2.275244135709252,2018500,50.32945256378499
BG41,Югозападен,2,BG,2023,998000,-1.7619844472881188,2016554,49.490368222224646
BG41,Югозападен,2,BG,2024,987500,-1.0521042084168337,2019167,48.906306412495844
BG42,Южен централен,2,BG,2008,666800,NA,1511816,44.1058964847574
BG42,Южен централен,2,BG,2009,639100,-4.154169166166766,1500519,42.59192985893547
BG42,Южен централен,2,BG,2010,590300,-7.635737756219683,1490886,39.593905905615856
BG42,Южен централен,2,BG,2011,564200,-4.421480603083179,1480425,38.11067767701842
BG42,Южен централен,2,BG,2012,567300,0.5494505494505495,1471107,38.56279658787566
BG42,Южен централен,2,BG,2013,585700,3.2434338092719903,1446890,40.47992591005536
BG42,Южен централен,2,BG,2014,602700,2.9025098173126174,1429948,42.148385815428256
BG42,Южен централен,2,BG,2015,596600,-1.0121121619379458,1412215,42.24569205113952
BG42,Южен централен,2,BG,2016,592800,-0.6369426751592357,1393542,42.53908385968991
BG42,Южен централен,2,BG,2017,636500,7.371794871794872,1375112,46.28713879305831
BG42,Южен централен,2,BG,2018,626900,-1.5082482325216024,1355853,46.23657579398357
BG42,Южен централен,2,BG,2019,606500,-3.2541075131599935,1336909,45.36584015815586
BG42,Южен централен,2,BG,2020,580300,-4.319868095630667,1317121,44.05821484890151
BG42,Южен централен,2,BG,2021,563800,-2.8433568843701535,1313914,42.90996214364106
BG42,Южен централен,2,BG,2022,572100,1.4721532458318551,1305695,43.81574563738086
BG42,Южен централен,2,BG,2023,579600,1.3109596224436286,1301026,44.54945558351639
BG42,Южен централен,2,BG,2024,575000,-0.7936507936507936,1304630,44.07379870154757
CZ,Czechia,0,CZ,2008,4994600,NA,10343422,48.28769434332274
CZ,Czechia,0,CZ,2009,4925900,-1.3754855243663155,10425783,47.247290683107444
CZ,Czechia,0,CZ,2010,4875000,-1.0333137091698978,10462088,46.5968170024951
CZ,Czechia,0,CZ,2011,4865800,-0.18871794871794872,10486731,46.3995882034163
CZ,Czechia,0,CZ,2012,4883700,0.36787373093838627,10505445,46.48732157466914
CZ,Czechia,0,CZ,2013,4929900,0.9460040543030899,10516125,46.87943515315765
CZ,Czechia,0,CZ,2014,4964200,0.6957544777784539,10512419,47.222242568527754
CZ,Czechia,0,CZ,2015,5030500,1.3355626284194835,10538275,47.73551648633197
CZ,Czechia,0,CZ,2016,5127300,1.9242620017890864,10553843,48.582303147772805
CZ,Czechia,0,CZ,2017,5210300,1.6187857156788172,10578820,49.25218502630728
CZ,Czechia,0,CZ,2018,5280800,1.3530890735658214,10610055,49.77165528359655
CZ,Czechia,0,CZ,2019,5288000,0.13634297833661566,10649800,49.65351461999286
CZ,Czechia,0,CZ,2020,5222000,-1.248108925869894,10693939,48.83139879514929
CZ,Czechia,0,CZ,2021,5198800,-0.44427422443508235,10494836,49.53674359465931
CZ,Czechia,0,CZ,2022,5155600,-0.8309609909979226,10516707,49.022949864439504
CZ,Czechia,0,CZ,2023,5042000,-2.2034292807820623,10827529,46.566488069438556
CZ,Czechia,0,CZ,2024,5171000,2.5585085283617612,10900555,47.4379515538429
CZ0,Česko,1,CZ,2008,4994600,NA,10343422,48.28769434332274
CZ0,Česko,1,CZ,2009,4925900,-1.3754855243663155,10425783,47.247290683107444
CZ0,Česko,1,CZ,2010,4875000,-1.0333137091698978,10462088,46.5968170024951
CZ0,Česko,1,CZ,2011,4865800,-0.18871794871794872,10486731,46.3995882034163
CZ0,Česko,1,CZ,2012,4883700,0.36787373093838627,10505445,46.48732157466914
CZ0,Česko,1,CZ,2013,4929900,0.9460040543030899,10516125,46.87943515315765
CZ0,Česko,1,CZ,2014,4964200,0.6957544777784539,10512419,47.222242568527754
CZ0,Česko,1,CZ,2015,5030500,1.3355626284194835,10538275,47.73551648633197
CZ0,Česko,1,CZ,2016,5127300,1.9242620017890864,10553843,48.582303147772805
CZ0,Česko,1,CZ,2017,5210300,1.6187857156788172,10578820,49.25218502630728
CZ0,Česko,1,CZ,2018,5280800,1.3530890735658214,10610055,49.77165528359655
CZ0,Česko,1,CZ,2019,5288000,0.13634297833661566,10649800,49.65351461999286
CZ0,Česko,1,CZ,2020,5222000,-1.248108925869894,10693939,48.83139879514929
CZ0,Česko,1,CZ,2021,5198800,-0.44427422443508235,10494836,49.53674359465931
CZ0,Česko,1,CZ,2022,5155600,-0.8309609909979226,10516707,49.022949864439504
CZ0,Česko,1,CZ,2023,5042000,-2.2034292807820623,10827529,46.566488069438556
CZ0,Česko,1,CZ,2024,5171000,2.5585085283617612,10900555,47.4379515538429
CZ01,Praha,2,CZ,2008,643700,NA,1195521,53.84263429918839
CZ01,Praha,2,CZ,2009,656200,1.9418983998757184,1214300,54.039364242773615
CZ01,Praha,2,CZ,2010,652000,-0.6400487656202377,1227932,53.097402787776524
CZ01,Praha,2,CZ,2011,632400,-3.0061349693251533,1234037,51.2464375055205
CZ01,Praha,2,CZ,2012,645600,2.0872865275142316,1241664,51.99474253904438
CZ01,Praha,2,CZ,2013,648000,0.37174721189591076,1246780,51.9738847270569
CZ01,Praha,2,CZ,2014,646300,-0.2623456790123457,1243201,51.986766419911184
CZ01,Praha,2,CZ,2015,645900,-0.06189076280365155,1259079,51.299402182071184
CZ01,Praha,2,CZ,2016,660200,2.213965010063477,1267449,52.08888089382689
CZ01,Praha,2,CZ,2017,682900,3.4383520145410484,1280508,53.33039699869114
CZ01,Praha,2,CZ,2018,703300,2.987260213794113,1294513,54.32931148625004
CZ01,Praha,2,CZ,2019,710100,0.9668704677946822,1308632,54.262772116225186
CZ01,Praha,2,CZ,2020,697400,-1.7884804957048301,1324277,52.66269821192998
CZ01,Praha,2,CZ,2021,706100,1.2474906796673357,1259413,56.065802083986746
CZ01,Praha,2,CZ,2022,675900,-4.277014587168956,1275406,52.99488947049018
CZ01,Praha,2,CZ,2023,668600,-1.0800414262464861,1357326,49.258615837315425
CZ01,Praha,2,CZ,2024,713100,6.655698474424169,1384732,51.49732944714212
CZ02,Střední Čechy,2,CZ,2008,598800,NA,1201524,49.83670738162534
CZ02,Střední Čechy,2,CZ,2009,600800,0.33400133600534404,1230405,48.82945046549713
CZ02,Střední Čechy,2,CZ,2010,601600,0.13315579227696406,1247330,48.231021461842495
CZ02,Střední Čechy,2,CZ,2011,610000,1.3962765957446808,1264986,48.22187755437609
CZ02,Střední Čechy,2,CZ,2012,623000,2.1311475409836063,1279345,48.69679406258671
CZ02,Střední Čechy,2,CZ,2013,625400,0.3852327447833066,1291816,48.41246741021941
CZ02,Střední Čechy,2,CZ,2014,632300,1.1032938919091781,1302336,48.55121873310728
CZ02,Střední Čechy,2,CZ,2015,648400,2.5462596868575043,1315299,49.29677586617188
CZ02,Střední Čechy,2,CZ,2016,651300,0.4472547809993831,1326876,49.0852197190996
CZ02,Střední Čechy,2,CZ,2017,665700,2.210962690004606,1338982,49.71687446134452
CZ02,Střední Čechy,2,CZ,2018,678900,1.9828751689950428,1352795,50.1849873779841
CZ02,Střední Čechy,2,CZ,2019,690700,1.7381057593165414,1369332,50.44065281465707
CZ02,Střední Čechy,2,CZ,2020,691400,0.10134646011292892,1385141,49.915495967558535
CZ02,Střední Čechy,2,CZ,2021,690300,-0.1590974833670813,1372588,50.29185742553483
CZ02,Střední Čechy,2,CZ,2022,691000,0.10140518615094887,1386824,49.82607742583053
CZ02,Střední Čechy,2,CZ,2023,667900,-3.3429811866859622,1439391,46.40156844109766
CZ02,Střední Čechy,2,CZ,2024,695100,4.072465938014673,1455940,47.74235202000082
CZ03,Jihozápad,2,CZ,2008,594000,NA,1191156,49.86752364929531
CZ03,Jihozápad,2,CZ,2009,581400,-2.1212121212121215,1202477,48.35019713474769
CZ03,Jihozápad,2,CZ,2010,572800,-1.479188166494668,1205834,47.502392534959206
CZ03,Jihozápad,2,CZ,2011,575300,0.43645251396648044,1207027,47.66256264358626
CZ03,Jihozápad,2,CZ,2012,572000,-0.5736137667304015,1207847,47.35699140702423
CZ03,Jihozápad,2,CZ,2013,575400,0.5944055944055944,1209298,47.58132404088984
CZ03,Jihozápad,2,CZ,2014,579600,0.7299270072992701,1210176,47.893860066634936
CZ03,Jihozápad,2,CZ,2015,589800,1.7598343685300208,1212423,48.646388265481605
CZ03,Jihozápad,2,CZ,2016,596500,1.1359782977280435,1214450,49.11688418625715
CZ03,Jihozápad,2,CZ,2017,605500,1.5088013411567478,1217411,49.73669533132196
CZ03,Jihozápad,2,CZ,2018,607800,0.37985136251032203,1221012,49.77838055645645
CZ03,Jihozápad,2,CZ,2019,608100,0.04935834155972359,1226805,49.567779720493476
CZ03,Jihozápad,2,CZ,2020,603200,-0.8057885216247328,1233982,48.882398608731734
CZ03,Jihozápad,2,CZ,2021,606400,0.5305039787798408,1212780,50.00082455185606
CZ03,Jihozápad,2,CZ,2022,603500,-0.4782321899736148,1215754,49.63997650840548
CZ03,Jihozápad,2,CZ,2023,585700,-2.9494614747307373,1257691,46.56946738109758
CZ03,Jihozápad,2,CZ,2024,608400,3.875704285470377,1267879,47.98565162763955
CZ04,Severozápad,2,CZ,2008,519500,NA,1130335,45.959826069262654
CZ04,Severozápad,2,CZ,2009,509400,-1.944177093358999,1134887,44.88552604796777
CZ04,Severozápad,2,CZ,2010,505900,-0.6870828425598744,1133425,44.63462514061363
CZ04,Severozápad,2,CZ,2011,504500,-0.2767345325163076,1132252,44.557218711028995
CZ04,Severozápad,2,CZ,2012,492300,-2.4182358771060457,1131191,43.52050184274804
CZ04,Severozápad,2,CZ,2013,504400,2.4578509039203738,1128490,44.69689585197919
CZ04,Severozápad,2,CZ,2014,506700,0.4559873116574148,1125429,45.022831293666684
CZ04,Severozápad,2,CZ,2015,509700,0.5920663114268798,1123265,45.376647540874146
