geo,geo_label,NUTS_level,Country_code,year,education_level,education_level_pct,education_level_pct_diff
PL5,Makroregion południowo-zachodni,1,PL,2014,low,8.5,-12.37113402061855
PL5,Makroregion południowo-zachodni,1,PL,2015,low,8.8,3.5294117647058907
PL5,Makroregion południowo-zachodni,1,PL,2016,low,8.6,-2.2727272727272845
PL5,Makroregion południowo-zachodni,1,PL,2017,low,7.4,-13.953488372093014
PL5,Makroregion południowo-zachodni,1,PL,2018,low,7.5,1.3513513513513467
PL5,Makroregion południowo-zachodni,1,PL,2019,low,7,-6.666666666666667
PL5,Makroregion południowo-zachodni,1,PL,2020,low,5.6,-20.000000000000004
PL5,Makroregion południowo-zachodni,1,PL,2021,low,6,7.1428571428571495
PL5,Makroregion południowo-zachodni,1,PL,2022,low,6.8,13.33333333333333
PL5,Makroregion południowo-zachodni,1,PL,2023,low,6.2,-8.823529411764701
PL5,Makroregion południowo-zachodni,1,PL,2024,low,5.1,-17.74193548387098
PL51,Dolnośląskie,2,PL,2008,low,11.6,NA
PL51,Dolnośląskie,2,PL,2009,low,10.9,-6.034482758620683
PL51,Dolnośląskie,2,PL,2010,low,10.9,0
PL51,Dolnośląskie,2,PL,2011,low,10.9,0
PL51,Dolnośląskie,2,PL,2012,low,10.6,-2.752293577981658
PL51,Dolnośląskie,2,PL,2013,low,9.6,-9.433962264150944
PL51,Dolnośląskie,2,PL,2014,low,8.1,-15.625
PL51,Dolnośląskie,2,PL,2015,low,8.7,7.407407407407403
PL51,Dolnośląskie,2,PL,2016,low,8.7,0
PL51,Dolnośląskie,2,PL,2017,low,7.3,-16.0919540229885
PL51,Dolnośląskie,2,PL,2018,low,7.6,4.109589041095888
PL51,Dolnośląskie,2,PL,2019,low,7.2,-5.263157894736835
PL51,Dolnośląskie,2,PL,2020,low,5.4,-24.999999999999996
PL51,Dolnośląskie,2,PL,2021,low,6.2,14.814814814814811
PL51,Dolnośląskie,2,PL,2022,low,7,12.90322580645161
PL51,Dolnośląskie,2,PL,2023,low,6.2,-11.428571428571425
PL51,Dolnośląskie,2,PL,2024,low,4.9,-20.967741935483865
PL52,Opolskie,2,PL,2008,low,12.6,NA
PL52,Opolskie,2,PL,2009,low,11.3,-10.31746031746031
PL52,Opolskie,2,PL,2010,low,10.7,-5.309734513274349
PL52,Opolskie,2,PL,2011,low,10.8,0.9345794392523498
PL52,Opolskie,2,PL,2012,low,10.5,-2.7777777777777843
PL52,Opolskie,2,PL,2013,low,9.8,-6.66666666666666
PL52,Opolskie,2,PL,2014,low,9.4,-4.081632653061227
PL52,Opolskie,2,PL,2015,low,9,-4.255319148936174
PL52,Opolskie,2,PL,2016,low,8.3,-7.77777777777777
PL52,Opolskie,2,PL,2017,low,7.7,-7.228915662650608
PL52,Opolskie,2,PL,2018,low,7.2,-6.493506493506493
PL52,Opolskie,2,PL,2019,low,6.3,-12.500000000000005
PL52,Opolskie,2,PL,2020,low,6.1,-3.174603174603177
PL52,Opolskie,2,PL,2021,low,5.5,-9.836065573770487
PL52,Opolskie,2,PL,2022,low,6,9.090909090909092
PL52,Opolskie,2,PL,2023,low,6.2,3.333333333333336
PL52,Opolskie,2,PL,2024,low,5.6,-9.677419354838717
PL6,Makroregion północny,1,PL,2008,low,16,NA
PL6,Makroregion północny,1,PL,2009,low,15.4,-3.749999999999998
PL6,Makroregion północny,1,PL,2010,low,14.4,-6.493506493506493
PL6,Makroregion północny,1,PL,2011,low,14.2,-1.3888888888888962
PL6,Makroregion północny,1,PL,2012,low,13.5,-4.929577464788728
PL6,Makroregion północny,1,PL,2013,low,12.9,-4.444444444444442
PL6,Makroregion północny,1,PL,2014,low,12.4,-3.875968992248062
PL6,Makroregion północny,1,PL,2015,low,11.7,-5.645161290322589
PL6,Makroregion północny,1,PL,2016,low,11,-5.982905982905977
PL6,Makroregion północny,1,PL,2017,low,10.2,-7.27272727272728
PL6,Makroregion północny,1,PL,2018,low,9.9,-2.9411764705882253
PL6,Makroregion północny,1,PL,2019,low,9.7,-2.020202020202031
PL6,Makroregion północny,1,PL,2020,low,9.3,-4.123711340206171
PL6,Makroregion północny,1,PL,2021,low,8.7,-6.451612903225821
PL6,Makroregion północny,1,PL,2022,low,8,-8.045977011494246
PL6,Makroregion północny,1,PL,2023,low,7.5,-6.25
PL6,Makroregion północny,1,PL,2024,low,6.9,-7.999999999999995
PL61,Kujawsko-pomorskie,2,PL,2008,low,16.6,NA
PL61,Kujawsko-pomorskie,2,PL,2009,low,15.7,-5.421686746987964
PL61,Kujawsko-pomorskie,2,PL,2010,low,14.3,-8.91719745222929
PL61,Kujawsko-pomorskie,2,PL,2011,low,13.3,-6.9930069930069925
PL61,Kujawsko-pomorskie,2,PL,2012,low,12.5,-6.015037593984967
PL61,Kujawsko-pomorskie,2,PL,2013,low,11.7,-6.400000000000006
PL61,Kujawsko-pomorskie,2,PL,2014,low,10.9,-6.837606837606828
PL61,Kujawsko-pomorskie,2,PL,2015,low,10.7,-1.8348623853211108
PL61,Kujawsko-pomorskie,2,PL,2016,low,9.9,-7.476635514018683
PL61,Kujawsko-pomorskie,2,PL,2017,low,9.2,-7.070707070707082
PL61,Kujawsko-pomorskie,2,PL,2018,low,9.4,2.1739130434782727
PL61,Kujawsko-pomorskie,2,PL,2019,low,9.9,5.319148936170213
PL61,Kujawsko-pomorskie,2,PL,2020,low,9.6,-3.0303030303030374
PL61,Kujawsko-pomorskie,2,PL,2021,low,8,-16.666666666666664
PL61,Kujawsko-pomorskie,2,PL,2022,low,7.5,-6.25
PL61,Kujawsko-pomorskie,2,PL,2023,low,7.8,3.9999999999999973
PL61,Kujawsko-pomorskie,2,PL,2024,low,7.1,-8.974358974358978
PL62,Warmińsko-mazurskie,2,PL,2008,low,19.2,NA
PL62,Warmińsko-mazurskie,2,PL,2009,low,18.2,-5.208333333333334
PL62,Warmińsko-mazurskie,2,PL,2010,low,18,-1.098901098901095
PL62,Warmińsko-mazurskie,2,PL,2011,low,18.3,1.6666666666666705
PL62,Warmińsko-mazurskie,2,PL,2012,low,17.7,-3.2786885245901716
PL62,Warmińsko-mazurskie,2,PL,2013,low,17,-3.9548022598870016
PL62,Warmińsko-mazurskie,2,PL,2014,low,16.4,-3.5294117647058907
PL62,Warmińsko-mazurskie,2,PL,2015,low,15.8,-3.658536585365841
PL62,Warmińsko-mazurskie,2,PL,2016,low,16,1.265822784810122
PL62,Warmińsko-mazurskie,2,PL,2017,low,14.8,-7.499999999999996
PL62,Warmińsko-mazurskie,2,PL,2018,low,13.5,-8.783783783783788
PL62,Warmińsko-mazurskie,2,PL,2019,low,14.3,5.925925925925931
PL62,Warmińsko-mazurskie,2,PL,2020,low,13.5,-5.5944055944055995
PL62,Warmińsko-mazurskie,2,PL,2021,low,13.6,0.740740740740738
PL62,Warmińsko-mazurskie,2,PL,2022,low,12.4,-8.823529411764701
PL62,Warmińsko-mazurskie,2,PL,2023,low,10.4,-16.129032258064516
PL62,Warmińsko-mazurskie,2,PL,2024,low,9.3,-10.576923076923073
PL63,Pomorskie,2,PL,2008,low,12.9,NA
PL63,Pomorskie,2,PL,2009,low,13.1,1.5503875968992191
PL63,Pomorskie,2,PL,2010,low,12,-8.396946564885493
PL63,Pomorskie,2,PL,2011,low,12.2,1.6666666666666607
PL63,Pomorskie,2,PL,2012,low,11.5,-5.737704918032781
PL63,Pomorskie,2,PL,2013,low,11.3,-1.7391304347826024
PL63,Pomorskie,2,PL,2014,low,11.2,-0.8849557522124019
PL63,Pomorskie,2,PL,2015,low,10.1,-9.821428571428568
PL63,Pomorskie,2,PL,2016,low,8.9,-11.881188118811876
PL63,Pomorskie,2,PL,2017,low,8.2,-7.865168539325855
PL63,Pomorskie,2,PL,2018,low,8.2,0
PL63,Pomorskie,2,PL,2019,low,6.8,-17.073170731707314
PL63,Pomorskie,2,PL,2020,low,6.6,-2.941176470588238
PL63,Pomorskie,2,PL,2021,low,6.4,-3.0303030303030196
PL63,Pomorskie,2,PL,2022,low,5.9,-7.8125
PL63,Pomorskie,2,PL,2023,low,5.5,-6.7796610169491585
PL63,Pomorskie,2,PL,2024,low,5.4,-1.818181818181812
PL7,Makroregion centralny,1,PL,2008,low,15.2,NA
PL7,Makroregion centralny,1,PL,2009,low,14.1,-7.236842105263156
PL7,Makroregion centralny,1,PL,2010,low,13.4,-4.964539007092194
PL7,Makroregion centralny,1,PL,2011,low,13,-2.9850746268656745
PL7,Makroregion centralny,1,PL,2012,low,11.9,-8.46153846153846
PL7,Makroregion centralny,1,PL,2013,low,11.2,-5.88235294117648
PL7,Makroregion centralny,1,PL,2014,low,10.8,-3.5714285714285587
PL7,Makroregion centralny,1,PL,2015,low,10.4,-3.703703703703707
PL7,Makroregion centralny,1,PL,2016,low,9.6,-7.692307692307699
PL7,Makroregion centralny,1,PL,2017,low,9.6,0
PL7,Makroregion centralny,1,PL,2018,low,8.4,-12.499999999999993
PL7,Makroregion centralny,1,PL,2019,low,8,-4.761904761904765
PL7,Makroregion centralny,1,PL,2020,low,7.4,-7.499999999999996
PL7,Makroregion centralny,1,PL,2021,low,8.6,16.216216216216207
PL7,Makroregion centralny,1,PL,2022,low,8.2,-4.651162790697678
PL7,Makroregion centralny,1,PL,2023,low,7,-14.634146341463408
PL7,Makroregion centralny,1,PL,2024,low,6.1,-12.857142857142861
PL71,Łódzkie,2,PL,2008,low,15.2,NA
PL71,Łódzkie,2,PL,2009,low,14.6,-3.947368421052629
PL71,Łódzkie,2,PL,2010,low,13.8,-5.479452054794513
PL71,Łódzkie,2,PL,2011,low,13.1,-5.0724637681159495
PL71,Łódzkie,2,PL,2012,low,11.9,-9.160305343511444
PL71,Łódzkie,2,PL,2013,low,11.2,-5.88235294117648
PL71,Łódzkie,2,PL,2014,low,10.6,-5.357142857142854
PL71,Łódzkie,2,PL,2015,low,9.9,-6.603773584905653
PL71,Łódzkie,2,PL,2016,low,9.4,-5.05050505050505
PL71,Łódzkie,2,PL,2017,low,9.7,3.1914893617021165
PL71,Łódzkie,2,PL,2018,low,8.4,-13.402061855670095
PL71,Łódzkie,2,PL,2019,low,8.1,-3.5714285714285796
PL71,Łódzkie,2,PL,2020,low,7.8,-3.7037037037037015
PL71,Łódzkie,2,PL,2021,low,9.6,23.076923076923077
PL71,Łódzkie,2,PL,2022,low,8.9,-7.29166666666666
PL71,Łódzkie,2,PL,2023,low,7.3,-17.977528089887645
PL71,Łódzkie,2,PL,2024,low,6.1,-16.438356164383563
PL72,Świętokrzyskie,2,PL,2008,low,15.4,NA
PL72,Świętokrzyskie,2,PL,2009,low,12.9,-16.233766233766232
PL72,Świętokrzyskie,2,PL,2010,low,12.7,-1.5503875968992331
PL72,Świętokrzyskie,2,PL,2011,low,12.8,0.7874015748031609
PL72,Świętokrzyskie,2,PL,2012,low,11.9,-7.031250000000003
PL72,Świętokrzyskie,2,PL,2013,low,11.1,-6.7226890756302575
PL72,Świętokrzyskie,2,PL,2014,low,11.2,0.9009009009008978
PL72,Świętokrzyskie,2,PL,2015,low,11.4,1.7857142857142954
PL72,Świętokrzyskie,2,PL,2016,low,10.2,-10.526315789473694
PL72,Świętokrzyskie,2,PL,2017,low,9.3,-8.823529411764692
PL72,Świętokrzyskie,2,PL,2018,low,8.4,-9.677419354838712
PL72,Świętokrzyskie,2,PL,2019,low,7.8,-7.1428571428571495
PL72,Świętokrzyskie,2,PL,2020,low,6.6,-15.384615384615389
PL72,Świętokrzyskie,2,PL,2021,low,6.4,-3.0303030303030196
PL72,Świętokrzyskie,2,PL,2022,low,6.6,3.124999999999989
PL72,Świętokrzyskie,2,PL,2023,low,6.2,-6.0606060606060534
PL72,Świętokrzyskie,2,PL,2024,low,6.1,-1.6129032258064602
PL8,Makroregion wschodni,1,PL,2008,low,14.9,NA
PL8,Makroregion wschodni,1,PL,2009,low,13.2,-11.40939597315437
PL8,Makroregion wschodni,1,PL,2010,low,12.7,-3.787878787878788
PL8,Makroregion wschodni,1,PL,2011,low,12.6,-0.7874015748031469
PL8,Makroregion wschodni,1,PL,2012,low,11.8,-6.349206349206341
PL8,Makroregion wschodni,1,PL,2013,low,11,-6.7796610169491585
PL8,Makroregion wschodni,1,PL,2014,low,10.6,-3.63636363636364
PL8,Makroregion wschodni,1,PL,2015,low,10,-5.660377358490563
PL8,Makroregion wschodni,1,PL,2016,low,9,-10
PL8,Makroregion wschodni,1,PL,2017,low,8.5,-5.555555555555555
PL8,Makroregion wschodni,1,PL,2018,low,8.6,1.17647058823529
PL8,Makroregion wschodni,1,PL,2019,low,8,-6.976744186046507
PL8,Makroregion wschodni,1,PL,2020,low,7.4,-7.499999999999996
PL8,Makroregion wschodni,1,PL,2021,low,7.5,1.3513513513513467
PL8,Makroregion wschodni,1,PL,2022,low,7.4,-1.3333333333333286
PL8,Makroregion wschodni,1,PL,2023,low,6.6,-10.81081081081082
PL8,Makroregion wschodni,1,PL,2024,low,5.9,-10.606060606060595
PL81,Lubelskie,2,PL,2008,low,14.5,NA
PL81,Lubelskie,2,PL,2009,low,12.6,-13.10344827586207
PL81,Lubelskie,2,PL,2010,low,13.1,3.968253968253968
PL81,Lubelskie,2,PL,2011,low,12.7,-3.0534351145038197
PL81,Lubelskie,2,PL,2012,low,11.9,-6.299212598425188
PL81,Lubelskie,2,PL,2013,low,11.2,-5.88235294117648
PL81,Lubelskie,2,PL,2014,low,10.8,-3.5714285714285587
PL81,Lubelskie,2,PL,2015,low,10.1,-6.481481481481491
PL81,Lubelskie,2,PL,2016,low,9.7,-3.960396039603964
PL81,Lubelskie,2,PL,2017,low,9.4,-3.0927835051546286
PL81,Lubelskie,2,PL,2018,low,9.8,4.255319148936174
PL81,Lubelskie,2,PL,2019,low,8.8,-10.20408163265306
PL81,Lubelskie,2,PL,2020,low,7.4,-15.909090909090912
PL81,Lubelskie,2,PL,2021,low,8,8.108108108108103
PL81,Lubelskie,2,PL,2022,low,7.9,-1.2499999999999956
PL81,Lubelskie,2,PL,2023,low,6.7,-15.18987341772152
PL81,Lubelskie,2,PL,2024,low,6.2,-7.462686567164178
PL82,Podkarpackie,2,PL,2008,low,13.4,NA
PL82,Podkarpackie,2,PL,2009,low,11.8,-11.940298507462684
PL82,Podkarpackie,2,PL,2010,low,10.8,-8.47457627118644
PL82,Podkarpackie,2,PL,2011,low,11.6,7.407407407407398
PL82,Podkarpackie,2,PL,2012,low,11,-5.172413793103446
PL82,Podkarpackie,2,PL,2013,low,9.9,-9.999999999999996
PL82,Podkarpackie,2,PL,2014,low,9.6,-3.0303030303030374
PL82,Podkarpackie,2,PL,2015,low,8.9,-7.29166666666666
PL82,Podkarpackie,2,PL,2016,low,7.2,-19.10112359550562
PL82,Podkarpackie,2,PL,2017,low,6.6,-8.333333333333341
PL82,Podkarpackie,2,PL,2018,low,6.7,1.5151515151515234
PL82,Podkarpackie,2,PL,2019,low,6.6,-1.4925373134328437
PL82,Podkarpackie,2,PL,2020,low,6.6,0
PL82,Podkarpackie,2,PL,2021,low,6.5,-1.5151515151515098
PL82,Podkarpackie,2,PL,2022,low,6.3,-3.0769230769230793
PL82,Podkarpackie,2,PL,2023,low,5.4,-14.285714285714276
PL82,Podkarpackie,2,PL,2024,low,4.6,-14.814814814814827
PL84,Podlaskie,2,PL,2008,low,18.2,NA
PL84,Podlaskie,2,PL,2009,low,17.2,-5.4945054945054945
PL84,Podlaskie,2,PL,2010,low,15.2,-11.627906976744185
PL84,Podlaskie,2,PL,2011,low,14.2,-6.578947368421052
PL84,Podlaskie,2,PL,2012,low,13.4,-5.633802816901401
PL84,Podlaskie,2,PL,2013,low,12.9,-3.731343283582089
PL84,Podlaskie,2,PL,2014,low,12.1,-6.201550387596905
PL84,Podlaskie,2,PL,2015,low,12,-0.8264462809917326
PL84,Podlaskie,2,PL,2016,low,10.8,-9.999999999999993
PL84,Podlaskie,2,PL,2017,low,10.2,-5.555555555555569
PL84,Podlaskie,2,PL,2018,low,10.1,-0.9803921568627416
PL84,Podlaskie,2,PL,2019,low,9.1,-9.900990099009901
PL84,Podlaskie,2,PL,2020,low,9,-1.098901098901095
PL84,Podlaskie,2,PL,2021,low,8.6,-4.444444444444448
PL84,Podlaskie,2,PL,2022,low,8.3,-3.4883720930232434
PL84,Podlaskie,2,PL,2023,low,8.3,0
PL84,Podlaskie,2,PL,2024,low,7.6,-8.433734939759049
PL9,Makroregion województwo mazowieckie,1,PL,2008,low,10.6,NA
PL9,Makroregion województwo mazowieckie,1,PL,2009,low,10.4,-1.886792452830182
PL9,Makroregion województwo mazowieckie,1,PL,2010,low,10.1,-2.8846153846153912
PL9,Makroregion województwo mazowieckie,1,PL,2011,low,9.1,-9.900990099009901
PL9,Makroregion województwo mazowieckie,1,PL,2012,low,8.6,-5.4945054945054945
PL9,Makroregion województwo mazowieckie,1,PL,2013,low,8.4,-2.3255813953488293
PL9,Makroregion województwo mazowieckie,1,PL,2014,low,8.1,-3.5714285714285796
PL9,Makroregion województwo mazowieckie,1,PL,2015,low,8,-1.2345679012345634
PL9,Makroregion województwo mazowieckie,1,PL,2016,low,7.2,-9.999999999999998
PL9,Makroregion województwo mazowieckie,1,PL,2017,low,6.4,-11.111111111111107
PL9,Makroregion województwo mazowieckie,1,PL,2018,low,6.2,-3.1250000000000027
PL9,Makroregion województwo mazowieckie,1,PL,2019,low,5.6,-9.677419354838717
PL9,Makroregion województwo mazowieckie,1,PL,2020,low,5.5,-1.7857142857142794
PL9,Makroregion województwo mazowieckie,1,PL,2021,low,5.3,-3.63636363636364
PL9,Makroregion województwo mazowieckie,1,PL,2022,low,4.6,-13.207547169811324
PL9,Makroregion województwo mazowieckie,1,PL,2023,low,3.7,-19.565217391304337
PL9,Makroregion województwo mazowieckie,1,PL,2024,low,3.6,-2.702702702702705
PL91,Warszawski stołeczny,2,PL,2008,low,NA,NA
PL91,Warszawski stołeczny,2,PL,2009,low,NA,NA
PL91,Warszawski stołeczny,2,PL,2010,low,NA,NA
PL91,Warszawski stołeczny,2,PL,2011,low,NA,NA
PL91,Warszawski stołeczny,2,PL,2012,low,NA,NA
PL91,Warszawski stołeczny,2,PL,2013,low,4.4,NA
PL91,Warszawski stołeczny,2,PL,2014,low,3.9,-11.363636363636372
PL91,Warszawski stołeczny,2,PL,2015,low,4,2.5641025641025665
PL91,Warszawski stołeczny,2,PL,2016,low,3.7,-7.499999999999996
PL91,Warszawski stołeczny,2,PL,2017,low,3.1,-16.216216216216218
PL91,Warszawski stołeczny,2,PL,2018,low,3,-3.2258064516129057
PL91,Warszawski stołeczny,2,PL,2019,low,3.2,6.666666666666672
PL91,Warszawski stołeczny,2,PL,2020,low,3.2,0
PL91,Warszawski stołeczny,2,PL,2021,low,3.5,9.374999999999995
PL91,Warszawski stołeczny,2,PL,2022,low,2.9,-17.142857142857146
PL91,Warszawski stołeczny,2,PL,2023,low,1.8,-37.93103448275862
PL91,Warszawski stołeczny,2,PL,2024,low,2,11.111111111111107
PL92,Mazowiecki regionalny,2,PL,2008,low,NA,NA
PL92,Mazowiecki regionalny,2,PL,2009,low,NA,NA
PL92,Mazowiecki regionalny,2,PL,2010,low,NA,NA
PL92,Mazowiecki regionalny,2,PL,2011,low,NA,NA
PL92,Mazowiecki regionalny,2,PL,2012,low,NA,NA
PL92,Mazowiecki regionalny,2,PL,2013,low,13,NA
PL92,Mazowiecki regionalny,2,PL,2014,low,12.8,-1.538461538461533
PL92,Mazowiecki regionalny,2,PL,2015,low,12.5,-2.3437500000000053
PL92,Mazowiecki regionalny,2,PL,2016,low,11.1,-11.200000000000003
PL92,Mazowiecki regionalny,2,PL,2017,low,10.1,-9.00900900900901
PL92,Mazowiecki regionalny,2,PL,2018,low,9.9,-1.9801980198019733
PL92,Mazowiecki regionalny,2,PL,2019,low,9.1,-8.080808080808087
PL92,Mazowiecki regionalny,2,PL,2020,low,9.1,0
PL92,Mazowiecki regionalny,2,PL,2021,low,7.8,-14.285714285714285
PL92,Mazowiecki regionalny,2,PL,2022,low,7.2,-7.692307692307689
PL92,Mazowiecki regionalny,2,PL,2023,low,6.5,-9.722222222222223
PL92,Mazowiecki regionalny,2,PL,2024,low,6.1,-6.153846153846159
PT,Portugal,0,PT,2008,low,71.9,NA
PT,Portugal,0,PT,2009,low,70.3,-2.2253129346314444
PT,Portugal,0,PT,2010,low,68.3,-2.844950213371266
PT,Portugal,0,PT,2011,low,65.4,-4.245973645680808
PT,Portugal,0,PT,2012,low,62.7,-4.128440366972481
PT,Portugal,0,PT,2013,low,60.2,-3.987240829346092
PT,Portugal,0,PT,2014,low,56.8,-5.647840531561471
PT,Portugal,0,PT,2015,low,54.9,-3.345070422535209
PT,Portugal,0,PT,2016,low,53.1,-3.2786885245901587
PT,Portugal,0,PT,2017,low,52,-2.0715630885122436
PT,Portugal,0,PT,2018,low,50.2,-3.4615384615384563
PT,Portugal,0,PT,2019,low,47.7,-4.9800796812749
PT,Portugal,0,PT,2020,low,45.6,-4.402515723270443
PT,Portugal,0,PT,2021,low,43.1,-5.482456140350877
PT,Portugal,0,PT,2022,low,41.7,-3.2482598607888593
PT,Portugal,0,PT,2023,low,41.1,-1.4388489208633126
PT,Portugal,0,PT,2024,low,38.5,-6.3260340632603445
PT1,Continente,1,PT,2008,low,71.6,NA
PT1,Continente,1,PT,2009,low,70,-2.234636871508372
PT1,Continente,1,PT,2010,low,67.9,-2.999999999999992
PT1,Continente,1,PT,2011,low,64.9,-4.4182621502209125
PT1,Continente,1,PT,2012,low,62.2,-4.160246533127894
PT1,Continente,1,PT,2013,low,59.7,-4.019292604501608
PT1,Continente,1,PT,2014,low,56.1,-6.030150753768846
PT1,Continente,1,PT,2015,low,54.2,-3.3868092691622076
PT1,Continente,1,PT,2016,low,52.5,-3.1365313653136586
PT1,Continente,1,PT,2017,low,51.4,-2.095238095238098
PT1,Continente,1,PT,2018,low,49.6,-3.5019455252918235
PT1,Continente,1,PT,2019,low,47,-5.241935483870971
PT1,Continente,1,PT,2020,low,44.9,-4.468085106382982
PT1,Continente,1,PT,2021,low,42.4,-5.56792873051225
PT1,Continente,1,PT,2022,low,40.9,-3.5377358490566038
PT1,Continente,1,PT,2023,low,40.3,-1.4669926650366782
PT1,Continente,1,PT,2024,low,37.6,-6.699751861042174
PT11,Norte,2,PT,2008,low,77.1,NA
PT11,Norte,2,PT,2009,low,75.8,-1.686121919584951
PT11,Norte,2,PT,2010,low,73.9,-2.5065963060685905
PT11,Norte,2,PT,2011,low,70.1,-5.142083897158337
PT11,Norte,2,PT,2012,low,68.8,-1.85449358059914
PT11,Norte,2,PT,2013,low,66.7,-3.052325581395341
PT11,Norte,2,PT,2014,low,62.9,-5.6971514242878625
PT11,Norte,2,PT,2015,low,61.6,-2.0667726550079446
PT11,Norte,2,PT,2016,low,59.5,-3.409090909090912
PT11,Norte,2,PT,2017,low,58.1,-2.3529411764705856
PT11,Norte,2,PT,2018,low,55.7,-4.130808950086056
PT11,Norte,2,PT,2019,low,53.5,-3.949730700179538
PT11,Norte,2,PT,2020,low,52.1,-2.6168224299065392
PT11,Norte,2,PT,2021,low,49.5,-4.990403071017277
PT11,Norte,2,PT,2022,low,47.2,-4.646464646464641
PT11,Norte,2,PT,2023,low,46,-2.542372881355938
PT11,Norte,2,PT,2024,low,43.6,-5.217391304347823
PT15,Algarve,2,PT,2008,low,68.6,NA
PT15,Algarve,2,PT,2009,low,65.6,-4.373177842565598
PT15,Algarve,2,PT,2010,low,63,-3.963414634146333
PT15,Algarve,2,PT,2011,low,61.5,-2.380952380952381
PT15,Algarve,2,PT,2012,low,58.1,-5.528455284552844
PT15,Algarve,2,PT,2013,low,56.2,-3.2702237521514603
PT15,Algarve,2,PT,2014,low,54.1,-3.736654804270465
PT15,Algarve,2,PT,2015,low,55.2,2.0332717190388196
PT15,Algarve,2,PT,2016,low,52.8,-4.347826086956532
PT15,Algarve,2,PT,2017,low,50.6,-4.166666666666659
PT15,Algarve,2,PT,2018,low,51.2,1.185770750988145
PT15,Algarve,2,PT,2019,low,49.4,-3.5156250000000084
PT15,Algarve,2,PT,2020,low,46,-6.882591093117406
PT15,Algarve,2,PT,2021,low,45.2,-1.7391304347826024
PT15,Algarve,2,PT,2022,low,44.1,-2.433628318584074
PT15,Algarve,2,PT,2023,low,43.5,-1.3605442176870781
PT15,Algarve,2,PT,2024,low,39.1,-10.114942528735629
PT19,Centro (PT),2,PT,2008,low,NA,NA
PT19,Centro (PT),2,PT,2009,low,NA,NA
PT19,Centro (PT),2,PT,2010,low,NA,NA
PT19,Centro (PT),2,PT,2011,low,NA,NA
PT19,Centro (PT),2,PT,2012,low,NA,NA
PT19,Centro (PT),2,PT,2013,low,NA,NA
PT19,Centro (PT),2,PT,2014,low,NA,NA
PT19,Centro (PT),2,PT,2015,low,NA,NA
PT19,Centro (PT),2,PT,2016,low,NA,NA
PT19,Centro (PT),2,PT,2017,low,NA,NA
PT19,Centro (PT),2,PT,2018,low,NA,NA
PT19,Centro (PT),2,PT,2019,low,49.1,NA
PT19,Centro (PT),2,PT,2020,low,47,-4.276985743380858
PT19,Centro (PT),2,PT,2021,low,44.7,-4.893617021276589
PT19,Centro (PT),2,PT,2022,low,42.5,-4.9217002237136525
PT19,Centro (PT),2,PT,2023,low,43.6,2.5882352941176507
PT19,Centro (PT),2,PT,2024,low,39.1,-10.321100917431192
PT1A,Grande Lisboa,2,PT,2008,low,NA,NA
PT1A,Grande Lisboa,2,PT,2009,low,NA,NA
PT1A,Grande Lisboa,2,PT,2010,low,NA,NA
PT1A,Grande Lisboa,2,PT,2011,low,NA,NA
PT1A,Grande Lisboa,2,PT,2012,low,NA,NA
PT1A,Grande Lisboa,2,PT,2013,low,NA,NA
PT1A,Grande Lisboa,2,PT,2014,low,NA,NA
PT1A,Grande Lisboa,2,PT,2015,low,NA,NA
PT1A,Grande Lisboa,2,PT,2016,low,NA,NA
PT1A,Grande Lisboa,2,PT,2017,low,NA,NA
PT1A,Grande Lisboa,2,PT,2018,low,NA,NA
PT1A,Grande Lisboa,2,PT,2019,low,33.1,NA
PT1A,Grande Lisboa,2,PT,2020,low,29.3,-11.480362537764352
PT1A,Grande Lisboa,2,PT,2021,low,27.1,-7.508532423208189
PT1A,Grande Lisboa,2,PT,2022,low,27.5,1.4760147601475961
PT1A,Grande Lisboa,2,PT,2023,low,26.8,-2.5454545454545427
PT1A,Grande Lisboa,2,PT,2024,low,25.3,-5.597014925373134
PT1B,Península de Setúbal,2,PT,2008,low,NA,NA
PT1B,Península de Setúbal,2,PT,2009,low,NA,NA
PT1B,Península de Setúbal,2,PT,2010,low,NA,NA
PT1B,Península de Setúbal,2,PT,2011,low,NA,NA
PT1B,Península de Setúbal,2,PT,2012,low,NA,NA
PT1B,Península de Setúbal,2,PT,2013,low,NA,NA
PT1B,Península de Setúbal,2,PT,2014,low,NA,NA
PT1B,Península de Setúbal,2,PT,2015,low,NA,NA
PT1B,Península de Setúbal,2,PT,2016,low,NA,NA
PT1B,Península de Setúbal,2,PT,2017,low,NA,NA
PT1B,Península de Setúbal,2,PT,2018,low,NA,NA
PT1B,Península de Setúbal,2,PT,2019,low,39.3,NA
PT1B,Península de Setúbal,2,PT,2020,low,39.2,-0.2544529262086369
PT1B,Península de Setúbal,2,PT,2021,low,33.3,-15.051020408163279
PT1B,Península de Setúbal,2,PT,2022,low,32.5,-2.402402402402394
PT1B,Península de Setúbal,2,PT,2023,low,32.4,-0.3076923076923121
PT1B,Península de Setúbal,2,PT,2024,low,29.8,-8.024691358024686
PT1C,Alentejo,2,PT,2008,low,NA,NA
PT1C,Alentejo,2,PT,2009,low,NA,NA
PT1C,Alentejo,2,PT,2010,low,NA,NA
PT1C,Alentejo,2,PT,2011,low,NA,NA
PT1C,Alentejo,2,PT,2012,low,NA,NA
