geo,year,unemployment_rate,geo_label,NUTS_level,Country_code,unemployment_rate_pct_diff
NL23,2018,6,Flevoland,2,NL,-28.571428571428577
NL23,2019,6.3,Flevoland,2,NL,4.9999999999999964
NL23,2020,6.4,Flevoland,2,NL,1.5873015873015959
NL23,2021,3.8,Flevoland,2,NL,-40.62500000000001
NL23,2022,3.8,Flevoland,2,NL,0
NL23,2023,5,Flevoland,2,NL,31.578947368421055
NL23,2024,5,Flevoland,2,NL,0
NL3,2000,6.5,West-Nederland,1,NL,NA
NL3,2001,5.8,West-Nederland,1,NL,-10.769230769230772
NL3,2002,6.4,West-Nederland,1,NL,10.344827586206906
NL3,2003,7.2,West-Nederland,1,NL,12.499999999999996
NL3,2004,6.7,West-Nederland,1,NL,-6.944444444444445
NL3,2005,7.9,West-Nederland,1,NL,17.910447761194032
NL3,2006,6.1,West-Nederland,1,NL,-22.784810126582286
NL3,2007,5.4,West-Nederland,1,NL,-11.475409836065563
NL3,2008,5,West-Nederland,1,NL,-7.407407407407414
NL3,2009,5.8,West-Nederland,1,NL,15.999999999999998
NL3,2010,6.5,West-Nederland,1,NL,12.068965517241383
NL3,2011,6.2,West-Nederland,1,NL,-4.615384615384613
NL3,2012,6.5,West-Nederland,1,NL,4.838709677419352
NL3,2013,7.3,West-Nederland,1,NL,12.307692307692305
NL3,2014,7.7,West-Nederland,1,NL,5.479452054794526
NL3,2015,6.8,West-Nederland,1,NL,-11.688311688311693
NL3,2016,6.3,West-Nederland,1,NL,-7.352941176470589
NL3,2017,6.1,West-Nederland,1,NL,-3.174603174603177
NL3,2018,5.8,West-Nederland,1,NL,-4.918032786885243
NL3,2019,5.7,West-Nederland,1,NL,-1.7241379310344769
NL3,2020,5.5,West-Nederland,1,NL,-3.5087719298245648
NL3,2021,3.8,West-Nederland,1,NL,-30.909090909090914
NL3,2022,4.1,West-Nederland,1,NL,7.894736842105258
NL3,2023,4.8,West-Nederland,1,NL,17.073170731707325
NL3,2024,4.7,West-Nederland,1,NL,-2.083333333333326
NL32,2000,7.1,Noord-Holland,2,NL,NA
NL32,2001,5.6,Noord-Holland,2,NL,-21.126760563380284
NL32,2002,6,Noord-Holland,2,NL,7.1428571428571495
NL32,2003,6.7,Noord-Holland,2,NL,11.66666666666667
NL32,2004,6,Noord-Holland,2,NL,-10.447761194029853
NL32,2005,7.6,Noord-Holland,2,NL,26.66666666666666
NL32,2006,5.5,Noord-Holland,2,NL,-27.631578947368418
NL32,2007,5.9,Noord-Holland,2,NL,7.27272727272728
NL32,2008,4.4,Noord-Holland,2,NL,-25.423728813559322
NL32,2009,5.3,Noord-Holland,2,NL,20.454545454545443
NL32,2010,5.8,Noord-Holland,2,NL,9.433962264150944
NL32,2011,6.1,Noord-Holland,2,NL,5.172413793103446
NL32,2012,5.9,Noord-Holland,2,NL,-3.2786885245901525
NL32,2013,6.9,Noord-Holland,2,NL,16.94915254237288
NL32,2014,6.8,Noord-Holland,2,NL,-1.4492753623188481
NL32,2015,6.2,Noord-Holland,2,NL,-8.823529411764701
NL32,2016,5.5,Noord-Holland,2,NL,-11.290322580645164
NL32,2017,5.4,Noord-Holland,2,NL,-1.818181818181812
NL32,2018,5.2,Noord-Holland,2,NL,-3.703703703703707
NL32,2019,5.4,Noord-Holland,2,NL,3.8461538461538494
NL32,2020,6.2,Noord-Holland,2,NL,14.814814814814811
NL32,2021,3.9,Noord-Holland,2,NL,-37.09677419354839
NL32,2022,4.3,Noord-Holland,2,NL,10.256410256410255
NL32,2023,4.9,Noord-Holland,2,NL,13.953488372093037
NL32,2024,4.5,Noord-Holland,2,NL,-8.163265306122454
NL34,2000,4.7,Zeeland,2,NL,NA
NL34,2001,6.3,Zeeland,2,NL,34.042553191489354
NL34,2002,7.3,Zeeland,2,NL,15.873015873015872
NL34,2003,6.9,Zeeland,2,NL,-5.479452054794513
NL34,2004,7.3,Zeeland,2,NL,5.797101449275354
NL34,2005,7.2,Zeeland,2,NL,-1.3698630136986254
NL34,2006,5.9,Zeeland,2,NL,-18.055555555555554
NL34,2007,7.5,Zeeland,2,NL,27.118644067796605
NL34,2008,6.2,Zeeland,2,NL,-17.333333333333332
NL34,2009,4.3,Zeeland,2,NL,-30.645161290322587
NL34,2010,6.2,Zeeland,2,NL,44.18604651162792
NL34,2011,4.7,Zeeland,2,NL,-24.193548387096772
NL34,2012,5.7,Zeeland,2,NL,21.27659574468085
NL34,2013,7.1,Zeeland,2,NL,24.56140350877192
NL34,2014,9,Zeeland,2,NL,26.7605633802817
NL34,2015,6.9,Zeeland,2,NL,-23.33333333333333
NL34,2016,6.7,Zeeland,2,NL,-2.898550724637684
NL34,2017,4.3,Zeeland,2,NL,-35.820895522388064
NL34,2018,4.5,Zeeland,2,NL,4.651162790697678
NL34,2019,4.2,Zeeland,2,NL,-6.6666666666666625
NL34,2020,3.9,Zeeland,2,NL,-7.1428571428571495
NL34,2021,NA,Zeeland,2,NL,NA
NL34,2022,5.1,Zeeland,2,NL,NA
NL34,2023,6.5,Zeeland,2,NL,27.450980392156872
NL34,2024,5.4,Zeeland,2,NL,-16.92307692307692
NL35,2023,5.1,Utrecht,2,NL,NA
NL35,2024,4.4,Utrecht,2,NL,-13.725490196078418
NL36,2023,4.4,Zuid-Holland,2,NL,NA
NL36,2024,4.8,Zuid-Holland,2,NL,9.09090909090908
NL4,2000,5.5,Zuid-Nederland,1,NL,NA
NL4,2001,5.2,Zuid-Nederland,1,NL,-5.4545454545454515
NL4,2002,5.5,Zuid-Nederland,1,NL,5.769230769230766
NL4,2003,6.1,Zuid-Nederland,1,NL,10.909090909090903
NL4,2004,6.1,Zuid-Nederland,1,NL,0
NL4,2005,7.4,Zuid-Nederland,1,NL,21.311475409836078
NL4,2006,6.5,Zuid-Nederland,1,NL,-12.162162162162167
NL4,2007,5.7,Zuid-Nederland,1,NL,-12.307692307692305
NL4,2008,5.3,Zuid-Nederland,1,NL,-7.0175438596491295
NL4,2009,6.3,Zuid-Nederland,1,NL,18.867924528301888
NL4,2010,6.2,Zuid-Nederland,1,NL,-1.5873015873015817
NL4,2011,5.5,Zuid-Nederland,1,NL,-11.290322580645164
NL4,2012,6.6,Zuid-Nederland,1,NL,19.999999999999993
NL4,2013,7.6,Zuid-Nederland,1,NL,15.151515151515152
NL4,2014,7.2,Zuid-Nederland,1,NL,-5.263157894736835
NL4,2015,6.4,Zuid-Nederland,1,NL,-11.111111111111107
NL4,2016,6.4,Zuid-Nederland,1,NL,0
NL4,2017,5.5,Zuid-Nederland,1,NL,-14.062500000000005
NL4,2018,5.8,Zuid-Nederland,1,NL,5.4545454545454515
NL4,2019,6,Zuid-Nederland,1,NL,3.448275862068969
NL4,2020,5.9,Zuid-Nederland,1,NL,-1.6666666666666607
NL4,2021,3.9,Zuid-Nederland,1,NL,-33.898305084745765
NL4,2022,4.3,Zuid-Nederland,1,NL,10.256410256410255
NL4,2023,4.6,Zuid-Nederland,1,NL,6.976744186046507
NL4,2024,5.3,Zuid-Nederland,1,NL,15.21739130434783
NL41,2000,5.3,Noord-Brabant,2,NL,NA
NL41,2001,4.9,Noord-Brabant,2,NL,-7.547169811320745
NL41,2002,5,Noord-Brabant,2,NL,2.0408163265306047
NL41,2003,6,Noord-Brabant,2,NL,20
NL41,2004,6,Noord-Brabant,2,NL,0
NL41,2005,6.8,Noord-Brabant,2,NL,13.33333333333333
NL41,2006,5.8,Noord-Brabant,2,NL,-14.705882352941178
NL41,2007,5,Noord-Brabant,2,NL,-13.79310344827586
NL41,2008,4.6,Noord-Brabant,2,NL,-8.000000000000007
NL41,2009,5.8,Noord-Brabant,2,NL,26.086956521739136
NL41,2010,6.1,Noord-Brabant,2,NL,5.172413793103446
NL41,2011,5.3,Noord-Brabant,2,NL,-13.114754098360654
NL41,2012,6.8,Noord-Brabant,2,NL,28.30188679245283
NL41,2013,6.8,Noord-Brabant,2,NL,0
NL41,2014,6.6,Noord-Brabant,2,NL,-2.941176470588238
NL41,2015,6.4,Noord-Brabant,2,NL,-3.0303030303030196
NL41,2016,6.2,Noord-Brabant,2,NL,-3.1250000000000027
NL41,2017,5.6,Noord-Brabant,2,NL,-9.677419354838717
NL41,2018,5.3,Noord-Brabant,2,NL,-5.357142857142854
NL41,2019,5.4,Noord-Brabant,2,NL,1.8867924528301987
NL41,2020,5.9,Noord-Brabant,2,NL,9.25925925925926
NL41,2021,3.3,Noord-Brabant,2,NL,-44.067796610169495
NL41,2022,3.8,Noord-Brabant,2,NL,15.151515151515152
NL41,2023,4.1,Noord-Brabant,2,NL,7.894736842105258
NL41,2024,4.7,Noord-Brabant,2,NL,14.634146341463428
NL42,2000,5.9,Limburg (NL),2,NL,NA
NL42,2001,5.9,Limburg (NL),2,NL,0
NL42,2002,6.6,Limburg (NL),2,NL,11.864406779661005
NL42,2003,6.4,Limburg (NL),2,NL,-3.0303030303030196
NL42,2004,6.3,Limburg (NL),2,NL,-1.5625000000000084
NL42,2005,8.9,Limburg (NL),2,NL,41.26984126984128
NL42,2006,8,Limburg (NL),2,NL,-10.112359550561802
NL42,2007,7.3,Limburg (NL),2,NL,-8.750000000000002
NL42,2008,6.9,Limburg (NL),2,NL,-5.479452054794513
NL42,2009,7.4,Limburg (NL),2,NL,7.246376811594203
NL42,2010,6.5,Limburg (NL),2,NL,-12.162162162162167
NL42,2011,6,Limburg (NL),2,NL,-7.6923076923076925
NL42,2012,6.2,Limburg (NL),2,NL,3.333333333333336
NL42,2013,9.2,Limburg (NL),2,NL,48.38709677419353
NL42,2014,8.7,Limburg (NL),2,NL,-5.434782608695652
NL42,2015,6.4,Limburg (NL),2,NL,-26.436781609195393
NL42,2016,7,Limburg (NL),2,NL,9.374999999999995
NL42,2017,5.2,Limburg (NL),2,NL,-25.71428571428571
NL42,2018,7,Limburg (NL),2,NL,34.615384615384606
NL42,2019,7.6,Limburg (NL),2,NL,8.571428571428566
NL42,2020,6.1,Limburg (NL),2,NL,-19.736842105263158
NL42,2021,5.2,Limburg (NL),2,NL,-14.754098360655728
NL42,2022,5.4,Limburg (NL),2,NL,3.8461538461538494
NL42,2023,5.9,Limburg (NL),2,NL,9.25925925925926
NL42,2024,6.8,Limburg (NL),2,NL,15.254237288135583
NO,2003,10.6,Norway,0,NO,NA
NO,2004,9.7,Norway,0,NO,-8.490566037735853
NO,2005,9.1,Norway,0,NO,-6.185567010309275
NO,2006,6,Norway,0,NO,-34.06593406593406
NO,2007,5.6,Norway,0,NO,-6.666666666666672
NO,2008,5.2,Norway,0,NO,-7.142857142857134
NO,2009,6.2,Norway,0,NO,19.23076923076923
NO,2010,6.7,Norway,0,NO,8.064516129032258
NO,2011,6.6,Norway,0,NO,-1.4925373134328437
NO,2012,6.4,Norway,0,NO,-3.0303030303030196
NO,2013,7,Norway,0,NO,9.374999999999995
NO,2014,7.1,Norway,0,NO,1.4285714285714235
NO,2015,7,Norway,0,NO,-1.4084507042253471
NO,2016,7.1,Norway,0,NO,1.4285714285714235
NO,2017,6.4,Norway,0,NO,-9.859154929577455
NO,2018,6.5,Norway,0,NO,1.5624999999999944
NO,2019,6.4,Norway,0,NO,-1.538461538461533
NO,2020,6.6,Norway,0,NO,3.124999999999989
NO,2021,7.4,Norway,0,NO,12.121212121212132
NO,2022,6.8,Norway,0,NO,-8.108108108108116
NO,2023,6.4,Norway,0,NO,-5.882352941176463
NO,2024,6.8,Norway,0,NO,6.249999999999992
PL,2001,20.7,Poland,0,PL,NA
PL,2002,21.7,Poland,0,PL,4.830917874396135
PL,2003,20.8,Poland,0,PL,-4.1474654377880125
PL,2004,19.6,Poland,0,PL,-5.769230769230766
PL,2005,18.4,Poland,0,PL,-6.122448979591851
PL,2006,16.6,Poland,0,PL,-9.78260869565216
PL,2007,14.4,Poland,0,PL,-13.253012048192778
PL,2008,12.7,Poland,0,PL,-11.805555555555562
PL,2009,14,Poland,0,PL,10.236220472440952
PL,2010,14.8,Poland,0,PL,5.71428571428572
PL,2011,15.2,Poland,0,PL,2.7027027027026933
PL,2012,15.7,Poland,0,PL,3.289473684210526
PL,2013,16.2,Poland,0,PL,3.1847133757961785
PL,2014,15.5,Poland,0,PL,-4.320987654320983
PL,2015,14.6,Poland,0,PL,-5.806451612903228
PL,2016,13.8,Poland,0,PL,-5.479452054794513
PL,2017,12.9,Poland,0,PL,-6.521739130434785
PL,2018,12.1,Poland,0,PL,-6.201550387596905
PL,2019,11.4,Poland,0,PL,-5.785123966942144
PL,2020,12.3,Poland,0,PL,7.8947368421052655
PL,2021,13.2,Poland,0,PL,7.317073170731696
PL,2022,10.7,Poland,0,PL,-18.939393939393938
PL,2023,9.1,Poland,0,PL,-14.953271028037381
PL,2024,9.4,Poland,0,PL,3.2967032967033045
PL2,2001,19.4,Makroregion południowy,1,PL,NA
PL2,2002,20.2,Makroregion południowy,1,PL,4.12371134020619
PL2,2003,20.5,Makroregion południowy,1,PL,1.4851485148514887
PL2,2004,19.2,Makroregion południowy,1,PL,-6.341463414634149
PL2,2005,18.5,Makroregion południowy,1,PL,-3.64583333333333
PL2,2006,16,Makroregion południowy,1,PL,-13.513513513513514
PL2,2007,13.4,Makroregion południowy,1,PL,-16.249999999999996
PL2,2008,12.1,Makroregion południowy,1,PL,-9.701492537313436
PL2,2009,12.9,Makroregion południowy,1,PL,6.61157024793389
PL2,2010,13.5,Makroregion południowy,1,PL,4.651162790697672
PL2,2011,13.4,Makroregion południowy,1,PL,-0.740740740740738
PL2,2012,14.1,Makroregion południowy,1,PL,5.22388059701492
PL2,2013,14.8,Makroregion południowy,1,PL,4.964539007092206
PL2,2014,14.3,Makroregion południowy,1,PL,-3.378378378378378
PL2,2015,12.7,Makroregion południowy,1,PL,-11.188811188811199
PL2,2016,11.9,Makroregion południowy,1,PL,-6.299212598425188
PL2,2017,10.2,Makroregion południowy,1,PL,-14.285714285714294
PL2,2018,9.4,Makroregion południowy,1,PL,-7.843137254901951
PL2,2019,9.6,Makroregion południowy,1,PL,2.1276595744680775
PL2,2020,10.9,Makroregion południowy,1,PL,13.541666666666675
PL2,2021,13.2,Makroregion południowy,1,PL,21.100917431192652
PL2,2022,9.4,Makroregion południowy,1,PL,-28.78787878787878
PL2,2023,7.4,Makroregion południowy,1,PL,-21.27659574468085
PL2,2024,8.7,Makroregion południowy,1,PL,17.56756756756755
PL21,2001,18.2,Małopolskie,2,PL,NA
PL21,2002,19.9,Małopolskie,2,PL,9.340659340659336
PL21,2003,20.3,Małopolskie,2,PL,2.0100502512562923
PL21,2004,18.5,Małopolskie,2,PL,-8.866995073891628
PL21,2005,17.3,Małopolskie,2,PL,-6.486486486486482
PL21,2006,15.3,Małopolskie,2,PL,-11.560693641618498
PL21,2007,13.3,Małopolskie,2,PL,-13.071895424836603
PL21,2008,12.2,Małopolskie,2,PL,-8.270676691729333
PL21,2009,13.8,Małopolskie,2,PL,13.114754098360667
PL21,2010,12.7,Małopolskie,2,PL,-7.971014492753634
PL21,2011,13.2,Małopolskie,2,PL,3.937007874015748
PL21,2012,14.7,Małopolskie,2,PL,11.363636363636365
PL21,2013,15.6,Małopolskie,2,PL,6.122448979591839
PL21,2014,14.6,Małopolskie,2,PL,-6.4102564102564115
PL21,2015,13.2,Małopolskie,2,PL,-9.589041095890414
PL21,2016,12.4,Małopolskie,2,PL,-6.0606060606060534
PL21,2017,11.2,Małopolskie,2,PL,-9.677419354838717
PL21,2018,9.9,Małopolskie,2,PL,-11.607142857142847
PL21,2019,9.7,Małopolskie,2,PL,-2.020202020202031
PL21,2020,10.5,Małopolskie,2,PL,8.24742268041238
PL21,2021,11.5,Małopolskie,2,PL,9.523809523809524
PL21,2022,9.1,Małopolskie,2,PL,-20.869565217391308
PL21,2023,7.1,Małopolskie,2,PL,-21.978021978021978
PL21,2024,9.1,Małopolskie,2,PL,28.169014084507044
PL22,2001,20.2,Śląskie,2,PL,NA
PL22,2002,20.4,Śląskie,2,PL,0.9900990099009866
PL22,2003,20.7,Śląskie,2,PL,1.4705882352941213
PL22,2004,19.6,Śląskie,2,PL,-5.314009661835739
PL22,2005,19.3,Śląskie,2,PL,-1.5306122448979627
PL22,2006,16.5,Śląskie,2,PL,-14.507772020725392
PL22,2007,13.6,Śląskie,2,PL,-17.575757575757578
PL22,2008,12,Śląskie,2,PL,-11.764705882352938
PL22,2009,12.3,Śląskie,2,PL,2.500000000000006
PL22,2010,14.1,Śląskie,2,PL,14.634146341463406
PL22,2011,13.5,Śląskie,2,PL,-4.255319148936168
PL22,2012,13.7,Śląskie,2,PL,1.481481481481476
PL22,2013,14.2,Śląskie,2,PL,3.649635036496351
PL22,2014,14,Śląskie,2,PL,-1.4084507042253471
PL22,2015,12.4,Śląskie,2,PL,-11.428571428571425
PL22,2016,11.4,Śląskie,2,PL,-8.064516129032258
PL22,2017,9.4,Śląskie,2,PL,-17.543859649122805
PL22,2018,9.1,Śląskie,2,PL,-3.191489361702135
PL22,2019,9.5,Śląskie,2,PL,4.3956043956043995
PL22,2020,11.3,Śląskie,2,PL,18.947368421052637
PL22,2021,14.6,Śląskie,2,PL,29.20353982300884
PL22,2022,9.8,Śląskie,2,PL,-32.87671232876711
PL22,2023,7.7,Śląskie,2,PL,-21.428571428571434
PL22,2024,8.4,Śląskie,2,PL,9.090909090909092
PL4,2001,22.1,Makroregion północno-zachodni,1,PL,NA
PL4,2002,23.3,Makroregion północno-zachodni,1,PL,5.429864253393662
PL4,2003,22.2,Makroregion północno-zachodni,1,PL,-4.721030042918461
PL4,2004,20.9,Makroregion północno-zachodni,1,PL,-5.855855855855859
PL4,2005,19.9,Makroregion północno-zachodni,1,PL,-4.784688995215311
PL4,2006,17.9,Makroregion północno-zachodni,1,PL,-10.050251256281408
PL4,2007,15.7,Makroregion północno-zachodni,1,PL,-12.290502793296087
PL4,2008,13.9,Makroregion północno-zachodni,1,PL,-11.464968152866236
PL4,2009,15.4,Makroregion północno-zachodni,1,PL,10.79136690647482
PL4,2010,15.8,Makroregion północno-zachodni,1,PL,2.5974025974025996
PL4,2011,16.8,Makroregion północno-zachodni,1,PL,6.329113924050632
PL4,2012,16.8,Makroregion północno-zachodni,1,PL,0
PL4,2013,17.2,Makroregion północno-zachodni,1,PL,2.3809523809523725
PL4,2014,16.4,Makroregion północno-zachodni,1,PL,-4.651162790697678
PL4,2015,15.9,Makroregion północno-zachodni,1,PL,-3.0487804878048674
PL4,2016,14.1,Makroregion północno-zachodni,1,PL,-11.320754716981137
PL4,2017,12.4,Makroregion północno-zachodni,1,PL,-12.056737588652478
PL4,2018,12.5,Makroregion północno-zachodni,1,PL,0.8064516129032229
PL4,2019,12,Makroregion północno-zachodni,1,PL,-4
PL4,2020,12.4,Makroregion północno-zachodni,1,PL,3.333333333333336
PL4,2021,12.8,Makroregion północno-zachodni,1,PL,3.2258064516129057
PL4,2022,10.1,Makroregion północno-zachodni,1,PL,-21.093750000000007
PL4,2023,9.6,Makroregion północno-zachodni,1,PL,-4.9504950495049505
PL4,2024,9,Makroregion północno-zachodni,1,PL,-6.2499999999999964
PL41,2001,20.3,Wielkopolskie,2,PL,NA
PL41,2002,20.7,Wielkopolskie,2,PL,1.9704433497536877
PL41,2003,20.1,Wielkopolskie,2,PL,-2.898550724637671
PL41,2004,19.7,Wielkopolskie,2,PL,-1.9900497512437916
PL41,2005,18.9,Wielkopolskie,2,PL,-4.0609137055837605
PL41,2006,16.5,Wielkopolskie,2,PL,-12.698412698412692
PL41,2007,14.7,Wielkopolskie,2,PL,-10.909090909090914
PL41,2008,12.2,Wielkopolskie,2,PL,-17.006802721088434
PL41,2009,14.1,Wielkopolskie,2,PL,15.573770491803282
PL41,2010,14.6,Wielkopolskie,2,PL,3.546099290780142
PL41,2011,15.4,Wielkopolskie,2,PL,5.479452054794526
PL41,2012,15.2,Wielkopolskie,2,PL,-1.2987012987013056
PL41,2013,15.5,Wielkopolskie,2,PL,1.9736842105263206
PL41,2014,14.8,Wielkopolskie,2,PL,-4.5161290322580605
PL41,2015,14.2,Wielkopolskie,2,PL,-4.054054054054063
PL41,2016,11.1,Wielkopolskie,2,PL,-21.830985915492956
PL41,2017,10,Wielkopolskie,2,PL,-9.909909909909906
PL41,2018,10.5,Wielkopolskie,2,PL,5
PL41,2019,9.7,Wielkopolskie,2,PL,-7.619047619047626
PL41,2020,10.3,Wielkopolskie,2,PL,6.185567010309293
PL41,2021,10.9,Wielkopolskie,2,PL,5.825242718446598
PL41,2022,9.3,Wielkopolskie,2,PL,-14.678899082568803
PL41,2023,9.3,Wielkopolskie,2,PL,0
PL41,2024,8.2,Wielkopolskie,2,PL,-11.827956989247326
PL42,2001,23.3,Zachodniopomorskie,2,PL,NA
PL42,2002,26.6,Zachodniopomorskie,2,PL,14.163090128755368
PL42,2003,25.1,Zachodniopomorskie,2,PL,-5.639097744360902
PL42,2004,21.7,Zachodniopomorskie,2,PL,-13.545816733067737
PL42,2005,22.6,Zachodniopomorskie,2,PL,4.1474654377880285
PL42,2006,21.7,Zachodniopomorskie,2,PL,-3.982300884955761
PL42,2007,18.5,Zachodniopomorskie,2,PL,-14.74654377880184
PL42,2008,17.1,Zachodniopomorskie,2,PL,-7.5675675675675595
PL42,2009,16.1,Zachodniopomorskie,2,PL,-5.847953216374268
PL42,2010,17.4,Zachodniopomorskie,2,PL,8.074534161490664
PL42,2011,19.7,Zachodniopomorskie,2,PL,13.218390804597707
PL42,2012,19.6,Zachodniopomorskie,2,PL,-0.5076142131979587
PL42,2013,19,Zachodniopomorskie,2,PL,-3.0612244897959253
PL42,2014,17.7,Zachodniopomorskie,2,PL,-6.842105263157898
PL42,2015,18.8,Zachodniopomorskie,2,PL,6.214689265536731
PL42,2016,19.1,Zachodniopomorskie,2,PL,1.5957446808510676
PL42,2017,15.4,Zachodniopomorskie,2,PL,-19.371727748691104
PL42,2018,14.6,Zachodniopomorskie,2,PL,-5.194805194805199
PL42,2019,15.9,Zachodniopomorskie,2,PL,8.9041095890411
PL42,2020,16.5,Zachodniopomorskie,2,PL,3.773584905660375
PL42,2021,15.8,Zachodniopomorskie,2,PL,-4.242424242424238
PL42,2022,12,Zachodniopomorskie,2,PL,-24.05063291139241
PL42,2023,9.3,Zachodniopomorskie,2,PL,-22.499999999999996
PL42,2024,9.3,Zachodniopomorskie,2,PL,0
PL43,2001,26.3,Lubuskie,2,PL,NA
PL43,2002,26.2,Lubuskie,2,PL,-0.38022813688213464
PL43,2003,24.7,Lubuskie,2,PL,-5.7251908396946565
PL43,2004,23.3,Lubuskie,2,PL,-5.668016194331979
PL43,2005,19.1,Lubuskie,2,PL,-18.02575107296137
PL43,2006,17.2,Lubuskie,2,PL,-9.947643979057602
PL43,2007,15.5,Lubuskie,2,PL,-9.883720930232554
PL43,2008,14.8,Lubuskie,2,PL,-4.5161290322580605
PL43,2009,18.3,Lubuskie,2,PL,23.64864864864865
PL43,2010,17.4,Lubuskie,2,PL,-4.918032786885258
PL43,2011,17.5,Lubuskie,2,PL,0.5747126436781691
PL43,2012,18.3,Lubuskie,2,PL,4.571428571428576
PL43,2013,20.7,Lubuskie,2,PL,13.114754098360649
PL43,2014,20,Lubuskie,2,PL,-3.3816425120772915
PL43,2015,17.6,Lubuskie,2,PL,-11.999999999999993
PL43,2016,16.9,Lubuskie,2,PL,-3.977272727272743
PL43,2017,16.6,Lubuskie,2,PL,-1.7751479289940661
PL43,2018,16.2,Lubuskie,2,PL,-2.40963855421688
PL43,2019,14.4,Lubuskie,2,PL,-11.111111111111105
PL43,2020,13.5,Lubuskie,2,PL,-6.250000000000003
PL43,2021,15.1,Lubuskie,2,PL,11.85185185185185
PL43,2022,10.3,Lubuskie,2,PL,-31.78807947019867
PL43,2023,11.3,Lubuskie,2,PL,9.70873786407767
PL43,2024,11.5,Lubuskie,2,PL,1.7699115044247724
PL5,2001,24,Makroregion południowo-zachodni,1,PL,NA
PL5,2002,24.1,Makroregion południowo-zachodni,1,PL,0.41666666666667257
PL5,2003,23.1,Makroregion południowo-zachodni,1,PL,-4.149377593360995
PL5,2004,21.4,Makroregion południowo-zachodni,1,PL,-7.359307359307371
PL5,2005,20,Makroregion południowo-zachodni,1,PL,-6.542056074766349
PL5,2006,18,Makroregion południowo-zachodni,1,PL,-10
PL5,2007,16.3,Makroregion południowo-zachodni,1,PL,-9.44444444444444
PL5,2008,13.4,Makroregion południowo-zachodni,1,PL,-17.791411042944787
PL5,2009,15.5,Makroregion południowo-zachodni,1,PL,15.671641791044774
PL5,2010,15.4,Makroregion południowo-zachodni,1,PL,-0.6451612903225784
PL5,2011,15.7,Makroregion południowo-zachodni,1,PL,1.9480519480519412
PL5,2012,16.7,Makroregion południowo-zachodni,1,PL,6.369426751592357
PL5,2013,16.6,Makroregion południowo-zachodni,1,PL,-0.5988023952095681
PL5,2014,15.5,Makroregion południowo-zachodni,1,PL,-6.626506024096393
PL5,2015,13.8,Makroregion południowo-zachodni,1,PL,-10.967741935483867
PL5,2016,13.7,Makroregion południowo-zachodni,1,PL,-0.7246376811594305
PL5,2017,14.1,Makroregion południowo-zachodni,1,PL,2.919708029197083
PL5,2018,12.4,Makroregion południowo-zachodni,1,PL,-12.056737588652478
PL5,2019,11.3,Makroregion południowo-zachodni,1,PL,-8.87096774193548
PL5,2020,12.4,Makroregion południowo-zachodni,1,PL,9.73451327433628
PL5,2021,11.8,Makroregion południowo-zachodni,1,PL,-4.838709677419352
PL5,2022,13.1,Makroregion południowo-zachodni,1,PL,11.016949152542363
PL5,2023,8.9,Makroregion południowo-zachodni,1,PL,-32.06106870229007
PL5,2024,9.6,Makroregion południowo-zachodni,1,PL,7.865168539325834
PL51,2001,24.4,Dolnośląskie,2,PL,NA
PL51,2002,24.3,Dolnośląskie,2,PL,-0.40983606557376173
PL51,2003,23.5,Dolnośląskie,2,PL,-3.292181069958851
PL51,2004,21.5,Dolnośląskie,2,PL,-8.51063829787234
PL51,2005,19.9,Dolnośląskie,2,PL,-7.441860465116286
PL51,2006,17.7,Dolnośląskie,2,PL,-11.055276381909545
PL51,2007,15.8,Dolnośląskie,2,PL,-10.73446327683615
PL51,2008,13.1,Dolnośląskie,2,PL,-17.088607594936715
PL51,2009,15.7,Dolnośląskie,2,PL,19.847328244274806
PL51,2010,15.3,Dolnośląskie,2,PL,-2.5477707006369337
PL51,2011,15.3,Dolnośląskie,2,PL,0
PL51,2012,16.6,Dolnośląskie,2,PL,8.496732026143796
PL51,2013,16,Dolnośląskie,2,PL,-3.6144578313253093
PL51,2014,15,Dolnośląskie,2,PL,-6.25
PL51,2015,13.5,Dolnośląskie,2,PL,-10
PL51,2016,13.6,Dolnośląskie,2,PL,0.740740740740738
PL51,2017,14.6,Dolnośląskie,2,PL,7.352941176470589
PL51,2018,12.6,Dolnośląskie,2,PL,-13.698630136986301
PL51,2019,11,Dolnośląskie,2,PL,-12.698412698412694
PL51,2020,12,Dolnośląskie,2,PL,9.090909090909092
PL51,2021,11.8,Dolnośląskie,2,PL,-1.6666666666666607
PL51,2022,13.9,Dolnośląskie,2,PL,17.796610169491522
PL51,2023,8.6,Dolnośląskie,2,PL,-38.1294964028777
PL51,2024,9.6,Dolnośląskie,2,PL,11.627906976744185
PL52,2001,23.1,Opolskie,2,PL,NA
PL52,2002,23.7,Opolskie,2,PL,2.597402597402588
PL52,2003,21.8,Opolskie,2,PL,-8.016877637130795
PL52,2004,20.9,Opolskie,2,PL,-4.128440366972487
PL52,2005,20.3,Opolskie,2,PL,-2.8708133971291767
PL52,2006,18.8,Opolskie,2,PL,-7.389162561576354
PL52,2007,17.9,Opolskie,2,PL,-4.7872340425532025
PL52,2008,14.4,Opolskie,2,PL,-19.553072625698313
PL52,2009,14.8,Opolskie,2,PL,2.77777777777778
PL52,2010,15.7,Opolskie,2,PL,6.081081081081071
